ImageName	MouseID	SpotID	TimePoint	DayAfterInduction
2019_08_22__12_44_38h__channel00.tif	bf2985	SPOT1	28	d44/
2019_08_23__10_08_10h__channel00.tif	bf2985	SPOT1	29	d45/
2019_08_24__10_19_53h__channel00.tif	bf2985	SPOT1	30	d46/
2019_08_25__10_28_30h__channel00.tif	bf2985	SPOT1	31	d47/
2019_08_26__09_29_31h__channel00.tif	bf2985	SPOT1	32	d48/
2019_08_27__09_13_19h__channel00.tif	bf2985	SPOT1	33	d49/
2019_08_28__10_51_30h__channel00.tif	bf2985	SPOT1	34	d50/
2019_08_29__09_34_57h__channel00.tif	bf2985	SPOT1	35	d51/
2019_08_30__11_09_13h__channel00.tif	bf2985	SPOT1	36	d52/
2019_08_31__11_43_06h__channel00.tif	bf2985	SPOT1	37	d53/
2019_09_01__11_18_59h__channel00.tif	bf2985	SPOT1	38	d54/
2019_09_02__10_59_28h__channel00.tif	bf2985	SPOT1	39	d55/
2019_09_03__10_44_41h__channel00.tif	bf2985	SPOT1	40	d56/
2019_09_04__10_03_20h__channel00.tif	bf2985	SPOT1	41	d57/
2019_09_05__10_02_12h__channel00.tif	bf2985	SPOT1	42	d58/
2019_09_06__10_55_54h__channel00.tif	bf2985	SPOT1	43	d59/
2019_09_07__13_22_54h__channel00.tif	bf2985	SPOT1	44	d60/
2019_09_08__11_56_40h__channel00.tif	bf2985	SPOT1	45	d61/
2019_09_09__10_35_50h__channel00.tif	bf2985	SPOT1	46	d62/
2019_09_10__11_33_01h__channel00.tif	bf2985	SPOT1	47	d63/
2019_09_11__11_02_21h__channel00.tif	bf2985	SPOT1	48	d64/
2019_09_12__11_38_26h__channel00.tif	bf2985	SPOT1	49	d65/
2019_09_13__15_00_23h__channel00.tif	bf2985	SPOT1	50	d66/
2019_09_14__12_14_01h__channel00.tif	bf2985	SPOT1	51	d67/
2019_09_15__11_23_46h__channel00.tif	bf2985	SPOT1	52	d68/
2019_09_16__10_14_39h__channel00.tif	bf2985	SPOT1	53	d69/
2019_09_17__10_45_15h__channel00.tif	bf2985	SPOT1	54	d70/
2019_09_18__10_42_52h__channel00.tif	bf2985	SPOT1	55	d71/
2019_09_19__14_50_50h__channel00.tif	bf2985	SPOT1	56	d72/
2019_09_21__13_27_53h__channel00.tif	bf2985	SPOT1	57	d74/
2019_09_22__13_12_03h__channel00.tif	bf2985	SPOT1	58	d75/
2019_09_23__11_47_16h__channel00.tif	bf2985	SPOT1	59	d76/
2019_07_31__16_48_04h__channel00.tif	bf2985	SPOT10	1	d22/
2019_08_01__15_24_52h__channel00.tif	bf2985	SPOT10	2	d23/
2019_08_03__10_08_08h__channel00.tif	bf2985	SPOT10	3	d25/
2019_08_05__14_37_19h__channel00.tif	bf2985	SPOT10	4	d27/
2019_08_06__14_41_14h__channel00.tif	bf2985	SPOT10	5	d28/
2019_08_07__14_30_28h__channel00.tif	bf2985	SPOT10	6	d29/
2019_08_08__12_43_29h__channel00.tif	bf2985	SPOT10	7	d30/
2019_08_09__09_07_08h__channel00.tif	bf2985	SPOT10	8	d31/
2019_08_10__08_24_00h__channel00.tif	bf2985	SPOT10	9	d32/
2019_08_12__15_33_52h__channel00.tif	bf2985	SPOT10	10	d34/
2019_08_15__10_31_12h__channel00.tif	bf2985	SPOT10	11	d37/
2019_08_20__12_11_43h__channel00.tif	bf2985	SPOT10	12	d42/
2019_08_22__12_49_51h__channel00.tif	bf2985	SPOT10	13	d44/
2019_08_23__10_12_27h__channel00.tif	bf2985	SPOT10	14	d45/
2019_08_24__10_24_22h__channel00.tif	bf2985	SPOT10	15	d46/
2019_08_25__10_32_51h__channel00.tif	bf2985	SPOT10	16	d47/
2019_08_27__09_17_16h__channel00.tif	bf2985	SPOT10	17	d49/
2019_08_29__09_39_45h__channel00.tif	bf2985	SPOT10	18	d51/
2019_08_31__11_47_22h__channel00.tif	bf2985	SPOT10	19	d53/
2019_09_02__11_03_35h__channel00.tif	bf2985	SPOT10	20	d55/
2019_09_04__10_08_12h__channel00.tif	bf2985	SPOT10	21	d57/
2019_09_06__11_01_38h__channel00.tif	bf2985	SPOT10	22	d59/
2019_09_08__12_02_11h__channel00.tif	bf2985	SPOT10	23	d61/
2019_09_10__11_38_29h__channel00.tif	bf2985	SPOT10	24	d63/
2019_09_12__11_43_34h__channel00.tif	bf2985	SPOT10	25	d65/
2019_09_14__12_18_31h__channel00.tif	bf2985	SPOT10	26	d67/
2019_09_16__10_18_56h__channel00.tif	bf2985	SPOT10	27	d69/
2019_09_19__14_54_56h__channel00.tif	bf2985	SPOT10	28	d72/
2019_09_21__13_32_44h__channel00.tif	bf2985	SPOT10	29	d74/
2019_08_05__15_15_15h__channel00.tif	bf2985	SPOT11	1	d27/
2019_08_06__15_16_44h__channel00.tif	bf2985	SPOT11	2	d28/
2019_08_07__15_04_37h__channel00.tif	bf2985	SPOT11	3	d29/
2019_08_08__13_16_52h__channel00.tif	bf2985	SPOT11	4	d30/
2019_08_09__09_40_53h__channel00.tif	bf2985	SPOT11	5	d31/
2019_08_10__09_05_34h__channel00.tif	bf2985	SPOT11	6	d32/
2019_08_12__16_25_14h__channel00.tif	bf2985	SPOT11	7	d34/
2019_08_13__13_10_37h__channel00.tif	bf2985	SPOT11	8	d35/
2019_08_14__11_03_11h__channel00.tif	bf2985	SPOT11	9	d36/
2019_08_15__10_21_13h__channel00.tif	bf2985	SPOT11	10	d37/
2019_08_16__12_05_00h__channel00.tif	bf2985	SPOT11	11	d38/
2019_08_17__21_13_49h__channel00.tif	bf2985	SPOT11	12	d39/
2019_08_19__11_11_58h__channel00.tif	bf2985	SPOT11	13	d41/
2019_08_20__11_28_06h__channel00.tif	bf2985	SPOT11	14	d42/
2019_08_22__13_25_14h__channel00.tif	bf2985	SPOT11	15	d44/
2019_08_23__10_42_57h__channel00.tif	bf2985	SPOT11	16	d45/
2019_08_24__10_56_13h__channel00.tif	bf2985	SPOT11	17	d46/
2019_08_25__11_04_21h__channel00.tif	bf2985	SPOT11	18	d47/
2019_08_26__10_02_23h__channel00.tif	bf2985	SPOT11	19	d48/
2019_08_27__09_46_16h__channel00.tif	bf2985	SPOT11	20	d49/
2019_08_28__11_22_50h__channel00.tif	bf2985	SPOT11	21	d50/
2019_08_29__10_10_37h__channel00.tif	bf2985	SPOT11	22	d51/
2019_08_30__11_45_13h__channel00.tif	bf2985	SPOT11	23	d52/
2019_08_31__12_19_15h__channel00.tif	bf2985	SPOT11	24	d53/
2019_09_01__11_48_58h__channel00.tif	bf2985	SPOT11	25	d54/
2019_09_02__11_39_42h__channel00.tif	bf2985	SPOT11	26	d55/
2019_09_03__11_15_15h__channel00.tif	bf2985	SPOT11	27	d56/
2019_09_04__10_41_36h__channel00.tif	bf2985	SPOT11	28	d57/
2019_09_05__10_36_11h__channel00.tif	bf2985	SPOT11	29	d58/
2019_09_06__11_36_24h__channel00.tif	bf2985	SPOT11	30	d59/
2019_09_07__13_54_07h__channel00.tif	bf2985	SPOT11	31	d60/
2019_09_08__12_39_47h__channel00.tif	bf2985	SPOT11	32	d61/
2019_09_09__11_06_06h__channel00.tif	bf2985	SPOT11	33	d62/
2019_09_10__12_15_10h__channel00.tif	bf2985	SPOT11	34	d63/
2019_09_11__11_33_52h__channel00.tif	bf2985	SPOT11	35	d64/
2019_09_12__12_11_41h__channel00.tif	bf2985	SPOT11	36	d65/
2019_09_13__15_37_36h__channel00.tif	bf2985	SPOT11	37	d66/
2019_09_14__12_51_46h__channel00.tif	bf2985	SPOT11	38	d67/
2019_09_15__11_59_46h__channel00.tif	bf2985	SPOT11	39	d68/
2019_09_16__10_54_28h__channel00.tif	bf2985	SPOT11	40	d69/
2019_09_17__11_18_09h__channel00.tif	bf2985	SPOT11	41	d70/
2019_09_18__11_23_18h__channel00.tif	bf2985	SPOT11	42	d71/
2019_09_19__15_30_03h__channel00.tif	bf2985	SPOT11	43	d72/
2019_09_20__12_00_52h__channel00.tif	bf2985	SPOT11	44	d73/
2019_09_21__14_06_25h__channel00.tif	bf2985	SPOT11	45	d74/
2019_09_22__13_43_32h__channel00.tif	bf2985	SPOT11	46	d75/
2019_09_23__12_21_18h__channel00.tif	bf2985	SPOT11	47	d76/
2019_09_24__11_34_12h__channel00.tif	bf2985	SPOT11	48	d77/
2019_09_25__11_39_07h__channel00.tif	bf2985	SPOT11	49	d78/
2019_09_26__10_48_16h__channel00.tif	bf2985	SPOT11	50	d79/
2019_09_27__10_10_37h__channel00.tif	bf2985	SPOT11	51	d80/
2019_09_28__12_31_32h__channel00.tif	bf2985	SPOT11	52	d81/
2019_09_29__12_40_49h__channel00.tif	bf2985	SPOT11	53	d82/
2019_09_30__09_56_27h__channel00.tif	bf2985	SPOT11	54	d83/
2019_10_01__09_51_58h__channel00.tif	bf2985	SPOT11	55	d84/
2019_10_02__09_51_01h__channel00.tif	bf2985	SPOT11	56	d85/
2019_10_03__09_54_08h__channel00.tif	bf2985	SPOT11	57	d86/
2019_10_04__12_18_12h__channel00.tif	bf2985	SPOT11	58	d87/
2019_10_05__13_19_42h__channel00.tif	bf2985	SPOT11	59	d88/
2019_10_06__12_13_43h__channel00.tif	bf2985	SPOT11	60	d89/
2019_08_05__15_20_17h__channel00.tif	bf2985	SPOT12	1	d27/
2019_08_06__15_21_10h__channel00.tif	bf2985	SPOT12	2	d28/
2019_08_07__15_08_31h__channel00.tif	bf2985	SPOT12	3	d29/
2019_08_08__13_21_32h__channel00.tif	bf2985	SPOT12	4	d30/
2019_08_09__09_45_17h__channel00.tif	bf2985	SPOT12	5	d31/
2019_08_10__09_10_02h__channel00.tif	bf2985	SPOT12	6	d32/
2019_08_12__16_30_34h__channel00.tif	bf2985	SPOT12	7	d34/
2019_08_15__11_05_35h__channel00.tif	bf2985	SPOT12	8	d37/
2019_08_19__11_58_18h__channel00.tif	bf2985	SPOT12	9	d41/
2019_08_20__12_05_06h__channel00.tif	bf2985	SPOT12	10	d42/
2019_08_22__13_29_20h__channel00.tif	bf2985	SPOT12	11	d44/
2019_08_23__10_46_50h__channel00.tif	bf2985	SPOT12	12	d45/
2019_08_24__11_00_22h__channel00.tif	bf2985	SPOT12	13	d46/
2019_08_25__11_08_31h__channel00.tif	bf2985	SPOT12	14	d47/
2019_08_26__10_07_28h__channel00.tif	bf2985	SPOT12	15	d48/
2019_08_27__09_50_23h__channel00.tif	bf2985	SPOT12	16	d49/
2019_08_28__11_27_48h__channel00.tif	bf2985	SPOT12	17	d50/
2019_08_29__10_20_49h__channel00.tif	bf2985	SPOT12	18	d51/
2019_08_30__11_54_12h__channel00.tif	bf2985	SPOT12	19	d52/
2019_08_31__12_32_08h__channel00.tif	bf2985	SPOT12	20	d53/
2019_09_01__11_59_48h__channel00.tif	bf2985	SPOT12	21	d54/
2019_09_03__11_23_33h__channel00.tif	bf2985	SPOT12	22	d56/
2019_09_04__10_46_18h__channel00.tif	bf2985	SPOT12	23	d57/
2019_09_05__10_40_08h__channel00.tif	bf2985	SPOT12	24	d58/
2019_09_06__11_44_52h__channel00.tif	bf2985	SPOT12	25	d59/
2019_09_07__14_03_07h__channel00.tif	bf2985	SPOT12	26	d60/
2019_09_09__11_14_58h__channel00.tif	bf2985	SPOT12	27	d62/
2019_09_12__12_21_56h__channel00.tif	bf2985	SPOT12	28	d65/
2019_09_14__13_00_39h__channel00.tif	bf2985	SPOT12	29	d67/
2019_09_16__11_03_28h__channel00.tif	bf2985	SPOT12	30	d69/
2019_08_29__10_16_04h__channel00.tif	bf2985	SPOT13	1	d51/
2019_08_30__11_49_28h__channel00.tif	bf2985	SPOT13	2	d52/
2019_08_31__12_28_02h__channel00.tif	bf2985	SPOT13	3	d53/
2019_09_01__11_53_30h__channel00.tif	bf2985	SPOT13	4	d54/
2019_09_02__11_43_41h__channel00.tif	bf2985	SPOT13	5	d55/
2019_09_03__11_19_59h__channel00.tif	bf2985	SPOT13	6	d56/
2019_09_06__11_40_48h__channel00.tif	bf2985	SPOT13	7	d59/
2019_09_07__13_59_04h__channel00.tif	bf2985	SPOT13	8	d60/
2019_09_09__11_10_36h__channel00.tif	bf2985	SPOT13	9	d62/
2019_09_10__12_20_09h__channel00.tif	bf2985	SPOT13	10	d63/
2019_09_12__12_16_33h__channel00.tif	bf2985	SPOT13	11	d65/
2019_09_13__15_42_01h__channel00.tif	bf2985	SPOT13	12	d66/
2019_09_14__12_56_28h__channel00.tif	bf2985	SPOT13	13	d67/
2019_09_16__10_58_52h__channel00.tif	bf2985	SPOT13	14	d69/
2019_09_18__11_32_48h__channel00.tif	bf2985	SPOT13	15	d71/
2019_09_19__15_40_16h__channel00.tif	bf2985	SPOT13	16	d72/
2019_08_08__13_16_52h__channel00.tif	bf2985	SPOT14	1	d30/
2019_08_09__09_40_53h__channel00.tif	bf2985	SPOT14	2	d31/
2019_08_10__09_05_34h__channel00.tif	bf2985	SPOT14	3	d32/
2019_08_12__16_25_14h__channel00.tif	bf2985	SPOT14	4	d34/
2019_08_13__13_10_37h__channel00.tif	bf2985	SPOT14	5	d35/
2019_08_14__11_03_11h__channel00.tif	bf2985	SPOT14	6	d36/
2019_08_15__10_21_13h__channel00.tif	bf2985	SPOT14	7	d37/
2019_08_16__12_05_00h__channel00.tif	bf2985	SPOT14	8	d38/
2019_08_17__21_13_49h__channel00.tif	bf2985	SPOT14	9	d39/
2019_08_19__11_11_58h__channel00.tif	bf2985	SPOT14	10	d41/
2019_08_20__11_28_06h__channel00.tif	bf2985	SPOT14	11	d42/
2019_08_22__13_25_14h__channel00.tif	bf2985	SPOT14	12	d44/
2019_08_23__10_42_57h__channel00.tif	bf2985	SPOT14	13	d45/
2019_08_24__10_56_13h__channel00.tif	bf2985	SPOT14	14	d46/
2019_08_25__11_04_21h__channel00.tif	bf2985	SPOT14	15	d47/
2019_08_26__10_02_23h__channel00.tif	bf2985	SPOT14	16	d48/
2019_08_27__09_46_16h__channel00.tif	bf2985	SPOT14	17	d49/
2019_08_28__11_22_50h__channel00.tif	bf2985	SPOT14	18	d50/
2019_08_29__10_10_37h__channel00.tif	bf2985	SPOT14	19	d51/
2019_08_30__11_45_13h__channel00.tif	bf2985	SPOT14	20	d52/
2019_08_31__12_19_15h__channel00.tif	bf2985	SPOT14	21	d53/
2019_09_01__11_48_58h__channel00.tif	bf2985	SPOT14	22	d54/
2019_09_02__11_39_42h__channel00.tif	bf2985	SPOT14	23	d55/
2019_09_03__11_15_15h__channel00.tif	bf2985	SPOT14	24	d56/
2019_09_04__10_41_36h__channel00.tif	bf2985	SPOT14	25	d57/
2019_09_05__10_36_11h__channel00.tif	bf2985	SPOT14	26	d58/
2019_09_06__11_36_24h__channel00.tif	bf2985	SPOT14	27	d59/
2019_09_07__13_54_07h__channel00.tif	bf2985	SPOT14	28	d60/
2019_09_08__12_39_47h__channel00.tif	bf2985	SPOT14	29	d61/
2019_09_09__11_06_06h__channel00.tif	bf2985	SPOT14	30	d62/
2019_09_10__12_15_10h__channel00.tif	bf2985	SPOT14	31	d63/
2019_09_11__11_33_52h__channel00.tif	bf2985	SPOT14	32	d64/
2019_09_12__12_11_41h__channel00.tif	bf2985	SPOT14	33	d65/
2019_09_13__15_37_36h__channel00.tif	bf2985	SPOT14	34	d66/
2019_09_14__12_51_46h__channel00.tif	bf2985	SPOT14	35	d67/
2019_09_15__11_59_46h__channel00.tif	bf2985	SPOT14	36	d68/
2019_09_16__10_54_28h__channel00.tif	bf2985	SPOT14	37	d69/
2019_09_17__11_22_36h__channel00.tif	bf2985	SPOT14	38	d70/
2019_09_18__11_27_48h__channel00.tif	bf2985	SPOT14	39	d71/
2019_09_19__15_35_23h__channel00.tif	bf2985	SPOT14	40	d72/
2019_09_21__14_24_23h__channel00.tif	bf2985	SPOT14	41	d74/
2019_09_22__13_47_50h__channel00.tif	bf2985	SPOT14	42	d75/
2019_09_23__12_28_24h__channel00.tif	bf2985	SPOT14	43	d76/
2019_09_24__11_39_08h__channel00.tif	bf2985	SPOT14	44	d77/
2019_09_25__11_44_13h__channel00.tif	bf2985	SPOT14	45	d78/
2019_09_26__10_52_52h__channel00.tif	bf2985	SPOT14	46	d79/
2019_09_27__10_15_22h__channel00.tif	bf2985	SPOT14	47	d80/
2019_09_28__12_37_05h__channel00.tif	bf2985	SPOT14	48	d81/
2019_09_29__12_46_06h__channel00.tif	bf2985	SPOT14	49	d82/
2019_09_30__10_01_25h__channel00.tif	bf2985	SPOT14	50	d83/
2019_10_01__09_56_52h__channel00.tif	bf2985	SPOT14	51	d84/
2019_10_02__09_55_51h__channel00.tif	bf2985	SPOT14	52	d85/
2019_10_03__09_59_38h__channel00.tif	bf2985	SPOT14	53	d86/
2019_10_04__12_23_18h__channel00.tif	bf2985	SPOT14	54	d87/
2019_10_05__13_24_52h__channel00.tif	bf2985	SPOT14	55	d88/
2019_10_06__12_18_35h__channel00.tif	bf2985	SPOT14	56	d89/
2019_07_17__17_36_18h__channel00.tif	bf2985	SPOT2	1	d8/
2019_07_18__15_47_22h__channel00.tif	bf2985	SPOT2	2	d9/
2019_07_20__16_39_51h__channel00.tif	bf2985	SPOT2	3	d11/
2019_07_21__15_39_18h__channel00.tif	bf2985	SPOT2	4	d12/
2019_07_22__14_09_02h__channel00.tif	bf2985	SPOT2	5	d13/
2019_07_23__13_25_40h__channel00.tif	bf2985	SPOT2	6	d14/
2019_07_24__16_34_29h__channel00.tif	bf2985	SPOT2	7	d15/
2019_07_26__16_19_54h__channel00.tif	bf2985	SPOT2	8	d17/
2019_07_27__16_59_19h__channel00.tif	bf2985	SPOT2	9	d18/
2019_07_28__15_48_08h__channel00.tif	bf2985	SPOT2	10	d19/
2019_07_29__20_55_17h__channel00.tif	bf2985	SPOT2	11	d20/
2019_07_30__15_08_09h__channel00.tif	bf2985	SPOT2	12	d21/
2019_07_31__16_53_56h__channel00.tif	bf2985	SPOT2	13	d22/
2019_08_01__15_35_22h__channel00.tif	bf2985	SPOT2	14	d23/
2019_08_03__10_19_29h__channel00.tif	bf2985	SPOT2	15	d25/
2019_08_04__15_27_39h__channel00.tif	bf2985	SPOT2	16	d26/
2019_08_05__14_48_23h__channel00.tif	bf2985	SPOT2	17	d27/
2019_08_06__14_52_57h__channel00.tif	bf2985	SPOT2	18	d28/
2019_08_07__14_41_11h__channel00.tif	bf2985	SPOT2	19	d29/
2019_08_08__12_53_10h__channel00.tif	bf2985	SPOT2	20	d30/
2019_08_09__09_16_51h__channel00.tif	bf2985	SPOT2	21	d31/
2019_08_10__08_41_25h__channel00.tif	bf2985	SPOT2	22	d32/
2019_08_12__15_46_43h__channel00.tif	bf2985	SPOT2	23	d34/
2019_08_15__10_37_44h__channel00.tif	bf2985	SPOT2	24	d37/
2019_08_19__11_31_37h__channel00.tif	bf2985	SPOT2	25	d41/
2019_08_20__11_46_31h__channel00.tif	bf2985	SPOT2	26	d42/
2019_08_22__13_01_06h__channel00.tif	bf2985	SPOT2	27	d44/
2019_08_23__10_23_06h__channel00.tif	bf2985	SPOT2	28	d45/
2019_08_24__10_35_30h__channel00.tif	bf2985	SPOT2	29	d46/
2019_08_25__10_43_15h__channel00.tif	bf2985	SPOT2	30	d47/
2019_08_26__09_42_07h__channel00.tif	bf2985	SPOT2	31	d48/
2019_08_27__09_27_02h__channel00.tif	bf2985	SPOT2	32	d49/
2019_08_28__11_02_01h__channel00.tif	bf2985	SPOT2	33	d50/
2019_08_29__09_50_23h__channel00.tif	bf2985	SPOT2	34	d51/
2019_08_30__11_19_46h__channel00.tif	bf2985	SPOT2	35	d52/
2019_08_31__11_58_11h__channel00.tif	bf2985	SPOT2	36	d53/
2019_09_01__11_29_13h__channel00.tif	bf2985	SPOT2	37	d54/
2019_09_02__11_14_19h__channel00.tif	bf2985	SPOT2	38	d55/
2019_09_03__11_31_02h__channel00.tif	bf2985	SPOT2	39	d56/
2019_09_04__10_18_39h__channel00.tif	bf2985	SPOT2	40	d57/
2019_09_05__10_16_51h__channel00.tif	bf2985	SPOT2	41	d58/
2019_09_06__11_11_44h__channel00.tif	bf2985	SPOT2	42	d59/
2019_09_07__13_49_54h__channel00.tif	bf2985	SPOT2	43	d60/
2019_09_08__12_35_16h__channel00.tif	bf2985	SPOT2	44	d61/
2019_09_09__11_01_34h__channel00.tif	bf2985	SPOT2	45	d62/
2019_09_10__12_10_17h__channel00.tif	bf2985	SPOT2	46	d63/
2019_09_11__11_29_41h__channel00.tif	bf2985	SPOT2	47	d64/
2019_09_12__12_31_32h__channel00.tif	bf2985	SPOT2	48	d65/
2019_09_13__15_12_41h__channel00.tif	bf2985	SPOT2	49	d66/
2019_09_14__12_28_42h__channel00.tif	bf2985	SPOT2	50	d67/
2019_09_15__11_34_36h__channel00.tif	bf2985	SPOT2	51	d68/
2019_09_16__10_33_23h__channel00.tif	bf2985	SPOT2	52	d69/
2019_09_17__10_56_08h__channel00.tif	bf2985	SPOT2	53	d70/
2019_09_18__11_00_22h__channel00.tif	bf2985	SPOT2	54	d71/
2019_09_19__15_06_21h__channel00.tif	bf2985	SPOT2	55	d72/
2019_09_20__12_10_47h__channel00.tif	bf2985	SPOT2	56	d73/
2019_09_21__14_36_06h__channel00.tif	bf2985	SPOT2	57	d74/
2019_09_22__13_22_30h__channel00.tif	bf2985	SPOT2	58	d75/
2019_09_23__11_58_47h__channel00.tif	bf2985	SPOT2	59	d76/
2019_09_24__11_44_33h__channel00.tif	bf2985	SPOT2	60	d77/
2019_09_25__11_17_00h__channel00.tif	bf2985	SPOT2	61	d78/
2019_09_26__11_03_13h__channel00.tif	bf2985	SPOT2	62	d79/
2019_09_27__09_47_16h__channel00.tif	bf2985	SPOT2	63	d80/
2019_09_28__12_14_45h__channel00.tif	bf2985	SPOT2	64	d81/
2019_09_29__12_19_31h__channel00.tif	bf2985	SPOT2	65	d82/
2019_09_30__09_23_23h__channel00.tif	bf2985	SPOT2	66	d83/
2019_10_01__09_27_30h__channel00.tif	bf2985	SPOT2	67	d84/
2019_10_02__09_28_07h__channel00.tif	bf2985	SPOT2	68	d85/
2019_10_03__09_28_47h__channel00.tif	bf2985	SPOT2	69	d86/
2019_10_04__11_55_50h__channel00.tif	bf2985	SPOT2	70	d87/
2019_10_05__12_50_30h__channel00.tif	bf2985	SPOT2	71	d88/
2019_10_06__12_25_04h__channel00.tif	bf2985	SPOT2	72	d89/
2019_07_17__17_43_10h__channel00.tif	bf2985	SPOT3	1	d8/
2019_07_18__15_58_29h__channel00.tif	bf2985	SPOT3	2	d9/
2019_07_20__16_45_12h__channel00.tif	bf2985	SPOT3	3	d11/
2019_07_21__15_44_27h__channel00.tif	bf2985	SPOT3	4	d12/
2019_07_22__14_37_09h__channel00.tif	bf2985	SPOT3	5	d13/
2019_07_23__13_31_38h__channel00.tif	bf2985	SPOT3	6	d14/
2019_07_24__16_42_39h__channel00.tif	bf2985	SPOT3	7	d15/
2019_07_26__16_25_57h__channel00.tif	bf2985	SPOT3	8	d17/
2019_07_27__17_04_37h__channel00.tif	bf2985	SPOT3	9	d18/
2019_07_28__15_54_07h__channel00.tif	bf2985	SPOT3	10	d19/
2019_07_29__21_00_45h__channel00.tif	bf2985	SPOT3	11	d20/
2019_07_30__15_13_22h__channel00.tif	bf2985	SPOT3	12	d21/
2019_07_31__16_59_19h__channel00.tif	bf2985	SPOT3	13	d22/
2019_08_01__15_40_42h__channel00.tif	bf2985	SPOT3	14	d23/
2019_08_03__10_25_35h__channel00.tif	bf2985	SPOT3	15	d25/
2019_08_05__14_54_24h__channel00.tif	bf2985	SPOT3	16	d27/
2019_08_06__14_58_39h__channel00.tif	bf2985	SPOT3	17	d28/
2019_08_07__14_46_49h__channel00.tif	bf2985	SPOT3	18	d29/
2019_08_08__12_59_03h__channel00.tif	bf2985	SPOT3	19	d30/
2019_08_09__09_22_20h__channel00.tif	bf2985	SPOT3	20	d31/
2019_08_10__08_47_03h__channel00.tif	bf2985	SPOT3	21	d32/
2019_08_12__15_54_44h__channel00.tif	bf2985	SPOT3	22	d34/
2019_08_15__10_45_21h__channel00.tif	bf2985	SPOT3	23	d37/
2019_08_19__11_42_56h__channel00.tif	bf2985	SPOT3	24	d41/
2019_08_20__11_54_15h__channel00.tif	bf2985	SPOT3	25	d42/
2019_08_22__13_07_32h__channel00.tif	bf2985	SPOT3	26	d44/
2019_08_23__10_29_03h__channel00.tif	bf2985	SPOT3	27	d45/
2019_08_24__10_41_19h__channel00.tif	bf2985	SPOT3	28	d46/
2019_08_25__10_49_13h__channel00.tif	bf2985	SPOT3	29	d47/
2019_08_26__09_47_57h__channel00.tif	bf2985	SPOT3	30	d48/
2019_08_27__09_32_45h__channel00.tif	bf2985	SPOT3	31	d49/
2019_08_28__11_08_04h__channel00.tif	bf2985	SPOT3	32	d50/
2019_08_29__09_56_14h__channel00.tif	bf2985	SPOT3	33	d51/
2019_08_30__11_25_24h__channel00.tif	bf2985	SPOT3	34	d52/
2019_08_31__12_04_19h__channel00.tif	bf2985	SPOT3	35	d53/
2019_09_01__11_35_06h__channel00.tif	bf2985	SPOT3	36	d54/
2019_09_02__11_25_40h__channel00.tif	bf2985	SPOT3	37	d55/
2019_09_03__11_01_16h__channel00.tif	bf2985	SPOT3	38	d56/
2019_09_04__10_24_08h__channel00.tif	bf2985	SPOT3	39	d57/
2019_09_05__10_21_50h__channel00.tif	bf2985	SPOT3	40	d58/
2019_09_06__11_21_41h__channel00.tif	bf2985	SPOT3	41	d59/
2019_09_07__13_34_15h__channel00.tif	bf2985	SPOT3	42	d60/
2019_09_08__12_13_08h__channel00.tif	bf2985	SPOT3	43	d61/
2019_09_09__10_46_07h__channel00.tif	bf2985	SPOT3	44	d62/
