ImageName	MouseID	SpotID	TimePoint	DayAfterInduction
2019_06_23__12_22_52h__channel00.tif	bf2981	SPOT4	14	d23/
2019_06_24__20_02_39h__channel00.tif	bf2981	SPOT4	15	d24/
2019_06_25__20_13_57h__channel00.tif	bf2981	SPOT4	16	d25/
2019_06_26__19_28_02h__channel00.tif	bf2981	SPOT4	17	d26/
2019_06_27__14_37_31h__channel00.tif	bf2981	SPOT4	18	d27/
2019_06_28__16_15_46h__channel00.tif	bf2981	SPOT4	19	d28/
2019_06_29__14_56_07h__channel00.tif	bf2981	SPOT4	20	d29/
2019_06_30__14_54_08h__channel00.tif	bf2981	SPOT4	21	d30/
2019_07_01__13_44_06h__channel00.tif	bf2981	SPOT4	22	d31/
2019_07_02__15_06_06h__channel00.tif	bf2981	SPOT4	23	d32/
2019_07_03__12_44_17h__channel00.tif	bf2981	SPOT4	24	d33/
2019_07_04__14_58_02h__channel00.tif	bf2981	SPOT4	25	d34/
2019_07_05__12_31_45h__channel00.tif	bf2981	SPOT4	26	d35/
2019_07_06__14_50_39h__channel00.tif	bf2981	SPOT4	27	d36/
2019_07_07__13_27_33h__channel00.tif	bf2981	SPOT4	28	d37/
2019_07_08__15_45_32h__channel00.tif	bf2981	SPOT4	29	d38/
2019_07_09__11_28_13h__channel00.tif	bf2981	SPOT4	30	d39/
2019_07_10__06_40_57h__channel00.tif	bf2981	SPOT4	31	d40/
2019_07_11__14_32_54h__channel00.tif	bf2981	SPOT4	32	d41/
2019_07_12__08_24_42h__channel00.tif	bf2981	SPOT4	33	d42/
2019_07_13__22_43_38h__channel00.tif	bf2981	SPOT4	34	d43/
2019_07_15__21_26_35h__channel00.tif	bf2981	SPOT4	35	d45/
2019_07_16__15_13_20h__channel00.tif	bf2981	SPOT4	36	d46/
2019_07_17__12_13_19h__channel00.tif	bf2981	SPOT4	37	d47/
2019_07_18__12_09_13h__channel00.tif	bf2981	SPOT4	38	d48/
2019_07_19__15_06_24h__channel00.tif	bf2981	SPOT4	39	d49/
2019_07_20__14_05_00h__channel00.tif	bf2981	SPOT4	40	d50/
2019_07_21__12_40_07h__channel00.tif	bf2981	SPOT4	41	d51/
2019_07_22__09_43_46h__channel00.tif	bf2981	SPOT4	42	d52/
2019_07_23__09_54_31h__channel00.tif	bf2981	SPOT4	43	d53/
2019_07_24__12_26_34h__channel00.tif	bf2981	SPOT4	44	d54/
2019_07_26__12_42_58h__channel00.tif	bf2981	SPOT4	45	d56/
2019_07_27__12_51_47h__channel00.tif	bf2981	SPOT4	46	d57/
2019_07_28__12_49_05h__channel00.tif	bf2981	SPOT4	47	d58/
2019_07_29__18_32_46h__channel00.tif	bf2981	SPOT4	48	d59/
2019_07_30__12_24_36h__channel00.tif	bf2981	SPOT4	49	d60/
2019_07_31__10_27_56h__channel00.tif	bf2981	SPOT4	50	d61/
2019_08_01__12_57_35h__channel00.tif	bf2981	SPOT4	51	d62/
2019_08_02__16_43_27h__channel00.tif	bf2981	SPOT4	52	d63/
2019_08_03__12_29_54h__channel00.tif	bf2981	SPOT4	53	d64/
2019_08_04__12_09_46h__channel00.tif	bf2981	SPOT4	54	d65/
2019_08_05__11_28_47h__channel00.tif	bf2981	SPOT4	55	d66/
2019_08_07__06_42_12h__channel00.tif	bf2981	SPOT4	56	d68/
2019_08_08__07_51_52h__channel00.tif	bf2981	SPOT4	57	d69/
2019_08_09__06_16_57h__channel00.tif	bf2981	SPOT4	58	d70/
2019_08_10__06_02_20h__channel00.tif	bf2981	SPOT4	59	d71/
2019_08_12__11_22_20h__channel00.tif	bf2981	SPOT4	60	d73/
2019_08_13__10_51_59h__channel00.tif	bf2981	SPOT4	61	d74/
2019_08_15__14_10_57h__channel00.tif	bf2981	SPOT4	62	d76/
2019_08_20__21_47_37h__channel00.tif	bf2981	SPOT4	63	d81/
2019_08_22__07_43_38h__channel00.tif	bf2981	SPOT4	64	d83/
2019_08_23__07_33_59h__channel00.tif	bf2981	SPOT4	65	d84/
2019_08_24__07_52_19h__channel00.tif	bf2981	SPOT4	66	d85/
2019_08_25__08_03_59h__channel00.tif	bf2981	SPOT4	67	d86/
2019_08_26__07_06_47h__channel00.tif	bf2981	SPOT4	68	d87/
2019_08_27__06_52_44h__channel00.tif	bf2981	SPOT4	69	d88/
2019_08_28__07_53_54h__channel00.tif	bf2981	SPOT4	70	d89/
2019_08_29__06_59_48h__channel00.tif	bf2981	SPOT4	71	d90/
2019_08_30__08_11_23h__channel00.tif	bf2981	SPOT4	72	d91/
2019_08_31__09_06_26h__channel00.tif	bf2981	SPOT4	73	d92/
2019_09_01__08_52_11h__channel00.tif	bf2981	SPOT4	74	d93/
2019_09_02__08_36_38h__channel00.tif	bf2981	SPOT4	75	d94/
2019_09_04__07_38_40h__channel00.tif	bf2981	SPOT4	76	d96/
2019_09_06__08_31_27h__channel00.tif	bf2981	SPOT4	77	d98/
2019_09_09__08_35_52h__channel00.tif	bf2981	SPOT4	78	d101/
2019_09_11__08_41_17h__channel00.tif	bf2981	SPOT4	79	d103/
2019_09_14__10_25_44h__channel00.tif	bf2981	SPOT4	80	d106/
2019_09_17__08_51_06h__channel00.tif	bf2981	SPOT4	81	d109/
2019_09_20__09_11_01h__channel00.tif	bf2981	SPOT4	82	d112/
2019_09_21__10_49_19h__channel00.tif	bf2981	SPOT4	83	d113/
2019_09_22__10_59_29h__channel00.tif	bf2981	SPOT4	84	d114/
2019_06_09__13_46_14h__channel00.tif	bf2981	SPOT5	1	d9/
2019_06_10__15_13_35h__channel00.tif	bf2981	SPOT5	2	d10/
2019_06_11__12_29_52h__channel00.tif	bf2981	SPOT5	3	d11/
2019_06_12__12_14_01h__channel00.tif	bf2981	SPOT5	4	d12/
2019_06_13__15_56_49h__channel00.tif	bf2981	SPOT5	5	d13/
2019_06_14__16_50_59h__channel00.tif	bf2981	SPOT5	6	d14/
2019_06_15__15_40_14h__channel00.tif	bf2981	SPOT5	7	d15/
2019_06_16__13_15_07h__channel00.tif	bf2981	SPOT5	8	d16/
2019_06_17__15_31_38h__channel00.tif	bf2981	SPOT5	9	d17/
2019_06_18__15_43_30h__channel00.tif	bf2981	SPOT5	10	d18/
2019_06_19__15_41_17h__channel00.tif	bf2981	SPOT5	11	d19/
2019_06_20__18_18_27h__channel00.tif	bf2981	SPOT5	12	d20/
2019_06_21__14_25_05h__channel00.tif	bf2981	SPOT5	13	d21/
2019_06_22__13_49_06h__channel00.tif	bf2981	SPOT5	14	d22/
2019_06_23__12_37_49h__channel00.tif	bf2981	SPOT5	15	d23/
2019_06_24__20_17_48h__channel00.tif	bf2981	SPOT5	16	d24/
2019_06_25__20_27_39h__channel00.tif	bf2981	SPOT5	17	d25/
2019_06_26__19_42_25h__channel00.tif	bf2981	SPOT5	18	d26/
2019_06_27__14_53_01h__channel00.tif	bf2981	SPOT5	19	d27/
2019_06_28__16_29_28h__channel00.tif	bf2981	SPOT5	20	d28/
2019_06_29__15_09_15h__channel00.tif	bf2981	SPOT5	21	d29/
2019_06_30__15_07_24h__channel00.tif	bf2981	SPOT5	22	d30/
2019_07_01__13_58_40h__channel00.tif	bf2981	SPOT5	23	d31/
2019_07_02__15_19_26h__channel00.tif	bf2981	SPOT5	24	d32/
2019_07_03__12_57_31h__channel00.tif	bf2981	SPOT5	25	d33/
2019_07_04__15_12_06h__channel00.tif	bf2981	SPOT5	26	d34/
2019_07_05__12_46_41h__channel00.tif	bf2981	SPOT5	27	d35/
2019_07_06__15_03_40h__channel00.tif	bf2981	SPOT5	28	d36/
2019_07_07__13_40_17h__channel00.tif	bf2981	SPOT5	29	d37/
2019_07_08__15_58_53h__channel00.tif	bf2981	SPOT5	30	d38/
2019_07_09__11_41_43h__channel00.tif	bf2981	SPOT5	31	d39/
2019_07_10__06_52_31h__channel00.tif	bf2981	SPOT5	32	d40/
2019_07_11__14_49_06h__channel00.tif	bf2981	SPOT5	33	d41/
2019_07_12__08_41_04h__channel00.tif	bf2981	SPOT5	34	d42/
2019_07_13__22_58_24h__channel00.tif	bf2981	SPOT5	35	d43/
2019_07_15__21_41_28h__channel00.tif	bf2981	SPOT5	36	d45/
2019_07_16__15_27_37h__channel00.tif	bf2981	SPOT5	37	d46/
2019_07_17__12_25_52h__channel00.tif	bf2981	SPOT5	38	d47/
2019_07_18__12_21_53h__channel00.tif	bf2981	SPOT5	39	d48/
2019_07_19__15_19_44h__channel00.tif	bf2981	SPOT5	40	d49/
2019_07_20__14_18_13h__channel00.tif	bf2981	SPOT5	41	d50/
2019_07_21__12_52_44h__channel00.tif	bf2981	SPOT5	42	d51/
2019_07_22__09_55_58h__channel00.tif	bf2981	SPOT5	43	d52/
2019_07_23__10_08_05h__channel00.tif	bf2981	SPOT5	44	d53/
2019_07_24__12_39_01h__channel00.tif	bf2981	SPOT5	45	d54/
2019_07_26__12_55_38h__channel00.tif	bf2981	SPOT5	46	d56/
2019_07_27__13_04_42h__channel00.tif	bf2981	SPOT5	47	d57/
2019_07_28__13_03_02h__channel00.tif	bf2981	SPOT5	48	d58/
2019_07_29__18_46_05h__channel00.tif	bf2981	SPOT5	49	d59/
2019_07_30__12_37_26h__channel00.tif	bf2981	SPOT5	50	d60/
2019_07_31__10_41_17h__channel00.tif	bf2981	SPOT5	51	d61/
2019_08_01__13_11_03h__channel00.tif	bf2981	SPOT5	52	d62/
2019_08_02__16_56_38h__channel00.tif	bf2981	SPOT5	53	d63/
2019_08_03__12_44_21h__channel00.tif	bf2981	SPOT5	54	d64/
2019_08_04__12_24_26h__channel00.tif	bf2981	SPOT5	55	d65/
2019_08_05__11_44_07h__channel00.tif	bf2981	SPOT5	56	d66/
2019_08_07__06_56_33h__channel00.tif	bf2981	SPOT5	57	d68/
2019_08_08__08_04_31h__channel00.tif	bf2981	SPOT5	58	d69/
2019_08_09__06_30_22h__channel00.tif	bf2981	SPOT5	59	d70/
2019_08_10__06_16_47h__channel00.tif	bf2981	SPOT5	60	d71/
2019_08_12__11_47_20h__channel00.tif	bf2981	SPOT5	61	d73/
2019_08_13__10_42_23h__channel00.tif	bf2981	SPOT5	62	d74/
2019_08_14__09_27_47h__channel00.tif	bf2981	SPOT5	63	d75/
2019_08_15__13_57_55h__channel00.tif	bf2981	SPOT5	64	d76/
2019_08_20__21_36_07h__channel00.tif	bf2981	SPOT5	65	d81/
2019_08_22__07_58_30h__channel00.tif	bf2981	SPOT5	66	d83/
2019_08_23__07_48_18h__channel00.tif	bf2981	SPOT5	67	d84/
2019_08_24__08_06_05h__channel00.tif	bf2981	SPOT5	68	d85/
2019_08_25__08_18_16h__channel00.tif	bf2981	SPOT5	69	d86/
2019_08_26__07_21_46h__channel00.tif	bf2981	SPOT5	70	d87/
2019_08_27__07_07_20h__channel00.tif	bf2981	SPOT5	71	d88/
2019_08_28__08_08_58h__channel00.tif	bf2981	SPOT5	72	d89/
2019_08_29__07_15_32h__channel00.tif	bf2981	SPOT5	73	d90/
2019_08_30__08_26_59h__channel00.tif	bf2981	SPOT5	74	d91/
2019_08_31__09_25_54h__channel00.tif	bf2981	SPOT5	75	d92/
2019_09_01__09_07_46h__channel00.tif	bf2981	SPOT5	76	d93/
2019_09_02__08_54_51h__channel00.tif	bf2981	SPOT5	77	d94/
2019_09_03__08_29_49h__channel00.tif	bf2981	SPOT5	78	d95/
2019_09_04__07_53_55h__channel00.tif	bf2981	SPOT5	79	d96/
2019_09_05__07_51_46h__channel00.tif	bf2981	SPOT5	80	d97/
2019_09_06__08_45_49h__channel00.tif	bf2981	SPOT5	81	d98/
2019_09_07__11_19_18h__channel00.tif	bf2981	SPOT5	82	d99/
2019_09_08__09_39_27h__channel00.tif	bf2981	SPOT5	83	d100/
2019_09_09__08_51_18h__channel00.tif	bf2981	SPOT5	84	d101/
2019_09_10__08_55_42h__channel00.tif	bf2981	SPOT5	85	d102/
2019_09_11__08_57_12h__channel00.tif	bf2981	SPOT5	86	d103/
2019_09_12__09_02_24h__channel00.tif	bf2981	SPOT5	87	d104/
2019_09_13__11_33_56h__channel00.tif	bf2981	SPOT5	88	d105/
2019_09_14__10_40_53h__channel00.tif	bf2981	SPOT5	89	d106/
2019_09_15__09_40_24h__channel00.tif	bf2981	SPOT5	90	d107/
2019_09_16__08_45_07h__channel00.tif	bf2981	SPOT5	91	d108/
2019_09_17__09_06_18h__channel00.tif	bf2981	SPOT5	92	d109/
2019_09_18__09_09_44h__channel00.tif	bf2981	SPOT5	93	d110/
2019_09_19__08_54_58h__channel00.tif	bf2981	SPOT5	94	d111/
2019_09_20__09_27_01h__channel00.tif	bf2981	SPOT5	95	d112/
2019_09_21__11_06_50h__channel00.tif	bf2981	SPOT5	96	d113/
2019_09_22__11_17_45h__channel00.tif	bf2981	SPOT5	97	d114/
2019_06_09__13_53_25h__channel00.tif	bf2981	SPOT6	1	d9/
2019_06_10__15_26_17h__channel00.tif	bf2981	SPOT6	2	d10/
2019_06_11__12_44_00h__channel00.tif	bf2981	SPOT6	3	d11/
2019_06_12__12_33_25h__channel00.tif	bf2981	SPOT6	4	d12/
2019_06_13__16_27_42h__channel00.tif	bf2981	SPOT6	5	d13/
2019_06_14__17_01_37h__channel00.tif	bf2981	SPOT6	6	d14/
2019_06_15__15_58_40h__channel00.tif	bf2981	SPOT6	7	d15/
2019_06_16__13_25_52h__channel00.tif	bf2981	SPOT6	8	d16/
2019_06_17__15_44_02h__channel00.tif	bf2981	SPOT6	9	d17/
2019_06_18__15_53_34h__channel00.tif	bf2981	SPOT6	10	d18/
2019_06_19__15_46_51h__channel00.tif	bf2981	SPOT6	11	d19/
2019_06_20__18_25_27h__channel00.tif	bf2981	SPOT6	12	d20/
2019_06_21__14_30_58h__channel00.tif	bf2981	SPOT6	13	d21/
2019_06_22__13_54_39h__channel00.tif	bf2981	SPOT6	14	d22/
2019_06_23__12_48_36h__channel00.tif	bf2981	SPOT6	15	d23/
2019_06_24__20_27_53h__channel00.tif	bf2981	SPOT6	16	d24/
2019_06_25__20_37_29h__channel00.tif	bf2981	SPOT6	17	d25/
2019_06_26__19_53_25h__channel00.tif	bf2981	SPOT6	18	d26/
2019_06_27__15_02_49h__channel00.tif	bf2981	SPOT6	19	d27/
2019_06_28__16_40_14h__channel00.tif	bf2981	SPOT6	20	d28/
2019_06_29__15_20_09h__channel00.tif	bf2981	SPOT6	21	d29/
2019_06_30__15_17_08h__channel00.tif	bf2981	SPOT6	22	d30/
2019_07_01__14_08_17h__channel00.tif	bf2981	SPOT6	23	d31/
2019_07_02__15_30_09h__channel00.tif	bf2981	SPOT6	24	d32/
2019_07_03__13_07_32h__channel00.tif	bf2981	SPOT6	25	d33/
2019_07_04__15_22_14h__channel00.tif	bf2981	SPOT6	26	d34/
2019_07_05__12_56_16h__channel00.tif	bf2981	SPOT6	27	d35/
2019_07_06__15_12_37h__channel00.tif	bf2981	SPOT6	28	d36/
2019_07_07__13_55_25h__channel00.tif	bf2981	SPOT6	29	d37/
2019_07_08__16_12_50h__channel00.tif	bf2981	SPOT6	30	d38/
2019_07_09__11_55_11h__channel00.tif	bf2981	SPOT6	31	d39/
2019_07_10__07_04_33h__channel00.tif	bf2981	SPOT6	32	d40/
2019_07_11__15_04_30h__channel00.tif	bf2981	SPOT6	33	d41/
2019_07_12__08_58_09h__channel00.tif	bf2981	SPOT6	34	d42/
2019_07_13__23_16_42h__channel00.tif	bf2981	SPOT6	35	d43/
2019_07_15__21_55_48h__channel00.tif	bf2981	SPOT6	36	d45/
2019_07_16__15_41_07h__channel00.tif	bf2981	SPOT6	37	d46/
2019_07_17__12_39_12h__channel00.tif	bf2981	SPOT6	38	d47/
2019_07_18__12_39_08h__channel00.tif	bf2981	SPOT6	39	d48/
2019_07_19__15_37_57h__channel00.tif	bf2981	SPOT6	40	d49/
2019_07_20__14_36_53h__channel00.tif	bf2981	SPOT6	41	d50/
2019_07_21__13_11_38h__channel00.tif	bf2981	SPOT6	42	d51/
2019_07_22__10_13_46h__channel00.tif	bf2981	SPOT6	43	d52/
2019_07_23__10_33_49h__channel00.tif	bf2981	SPOT6	44	d53/
2019_07_24__13_05_11h__channel00.tif	bf2981	SPOT6	45	d54/
2019_07_26__13_12_55h__channel00.tif	bf2981	SPOT6	46	d56/
2019_07_27__13_36_46h__channel00.tif	bf2981	SPOT6	47	d57/
2019_07_28__13_25_44h__channel00.tif	bf2981	SPOT6	48	d58/
2019_07_29__19_09_46h__channel00.tif	bf2981	SPOT6	49	d59/
2019_07_30__13_00_27h__channel00.tif	bf2981	SPOT6	50	d60/
2019_07_31__11_06_27h__channel00.tif	bf2981	SPOT6	51	d61/
2019_08_01__13_33_49h__channel00.tif	bf2981	SPOT6	52	d62/
2019_08_02__17_18_46h__channel00.tif	bf2981	SPOT6	53	d63/
2019_08_03__13_06_14h__channel00.tif	bf2981	SPOT6	54	d64/
2019_08_04__12_56_22h__channel00.tif	bf2981	SPOT6	55	d65/
2019_08_05__12_10_34h__channel00.tif	bf2981	SPOT6	56	d66/
2019_08_07__07_21_26h__channel00.tif	bf2981	SPOT6	57	d68/
2019_08_08__08_25_13h__channel00.tif	bf2981	SPOT6	58	d69/
2019_08_09__06_58_14h__channel00.tif	bf2981	SPOT6	59	d70/
2019_08_10__06_42_58h__channel00.tif	bf2981	SPOT6	60	d71/
2019_08_12__12_22_50h__channel00.tif	bf2981	SPOT6	61	d73/
2019_08_15__14_39_07h__channel00.tif	bf2981	SPOT6	62	d76/
2019_08_20__22_05_50h__channel00.tif	bf2981	SPOT6	63	d81/
2019_08_22__08_26_45h__channel00.tif	bf2981	SPOT6	64	d83/
2019_08_23__08_16_57h__channel00.tif	bf2981	SPOT6	65	d84/
2019_08_24__08_36_09h__channel00.tif	bf2981	SPOT6	66	d85/
2019_08_25__08_51_05h__channel00.tif	bf2981	SPOT6	67	d86/
2019_08_26__07_50_02h__channel00.tif	bf2981	SPOT6	68	d87/
2019_08_27__07_37_05h__channel00.tif	bf2981	SPOT6	69	d88/
2019_08_28__08_37_15h__channel00.tif	bf2981	SPOT6	70	d89/
2019_08_29__07_48_36h__channel00.tif	bf2981	SPOT6	71	d90/
2019_08_30__08_54_36h__channel00.tif	bf2981	SPOT6	72	d91/
2019_08_31__09_55_17h__channel00.tif	bf2981	SPOT6	73	d92/
2019_09_01__09_39_17h__channel00.tif	bf2981	SPOT6	74	d93/
2019_09_02__09_21_35h__channel00.tif	bf2981	SPOT6	75	d94/
2019_09_03__08_56_30h__channel00.tif	bf2981	SPOT6	76	d95/
2019_09_04__08_23_16h__channel00.tif	bf2981	SPOT6	77	d96/
2019_09_05__08_23_18h__channel00.tif	bf2981	SPOT6	78	d97/
2019_09_06__09_13_27h__channel00.tif	bf2981	SPOT6	79	d98/
2019_09_07__11_47_11h__channel00.tif	bf2981	SPOT6	80	d99/
2019_09_08__10_07_57h__channel00.tif	bf2981	SPOT6	81	d100/
2019_09_09__09_18_44h__channel00.tif	bf2981	SPOT6	82	d101/
2019_09_10__09_24_16h__channel00.tif	bf2981	SPOT6	83	d102/
2019_09_11__09_33_52h__channel00.tif	bf2981	SPOT6	84	d103/
2019_09_12__09_35_51h__channel00.tif	bf2981	SPOT6	85	d104/
2019_09_13__11_56_00h__channel00.tif	bf2981	SPOT6	86	d105/
2019_09_14__11_06_59h__channel00.tif	bf2981	SPOT6	87	d106/
2019_09_15__10_11_43h__channel00.tif	bf2981	SPOT6	88	d107/
2019_09_16__09_08_18h__channel00.tif	bf2981	SPOT6	89	d108/
2019_09_17__09_29_55h__channel00.tif	bf2981	SPOT6	90	d109/
2019_09_18__09_34_31h__channel00.tif	bf2981	SPOT6	91	d110/
2019_09_19__09_20_37h__channel00.tif	bf2981	SPOT6	92	d111/
2019_09_20__10_02_06h__channel00.tif	bf2981	SPOT6	93	d112/
2019_09_21__11_33_51h__channel00.tif	bf2981	SPOT6	94	d113/
2019_09_22__11_44_04h__channel00.tif	bf2981	SPOT6	95	d114/
2019_06_09__13_58_40h__channel00.tif	bf2981	SPOT7	1	d9/
2019_06_10__15_31_31h__channel00.tif	bf2981	SPOT7	2	d10/
2019_06_11__12_50_10h__channel00.tif	bf2981	SPOT7	3	d11/
2019_06_12__12_40_55h__channel00.tif	bf2981	SPOT7	4	d12/
2019_06_13__16_33_33h__channel00.tif	bf2981	SPOT7	5	d13/
2019_06_15__16_05_35h__channel00.tif	bf2981	SPOT7	6	d15/
2019_06_16__13_31_36h__channel00.tif	bf2981	SPOT7	7	d16/
2019_06_17__15_49_29h__channel00.tif	bf2981	SPOT7	8	d17/
2019_06_18__16_04_44h__channel00.tif	bf2981	SPOT7	9	d18/
2019_06_19__15_57_56h__channel00.tif	bf2981	SPOT7	10	d19/
2019_06_20__18_36_18h__channel00.tif	bf2981	SPOT7	11	d20/
2019_06_21__14_40_10h__channel00.tif	bf2981	SPOT7	12	d21/
2019_06_22__14_04_30h__channel00.tif	bf2981	SPOT7	13	d22/
2019_06_23__12_58_13h__channel00.tif	bf2981	SPOT7	14	d23/
2019_06_24__20_37_14h__channel00.tif	bf2981	SPOT7	15	d24/
2019_06_25__20_45_44h__channel00.tif	bf2981	SPOT7	16	d25/
2019_06_26__20_02_44h__channel00.tif	bf2981	SPOT7	17	d26/
2019_06_27__15_12_43h__channel00.tif	bf2981	SPOT7	18	d27/
2019_06_28__16_49_27h__channel00.tif	bf2981	SPOT7	19	d28/
2019_06_29__15_28_30h__channel00.tif	bf2981	SPOT7	20	d29/
2019_06_30__15_25_20h__channel00.tif	bf2981	SPOT7	21	d30/
2019_07_01__14_16_59h__channel00.tif	bf2981	SPOT7	22	d31/
2019_07_02__15_38_48h__channel00.tif	bf2981	SPOT7	23	d32/
2019_07_03__13_16_33h__channel00.tif	bf2981	SPOT7	24	d33/
2019_07_04__15_30_48h__channel00.tif	bf2981	SPOT7	25	d34/
2019_07_05__13_05_10h__channel00.tif	bf2981	SPOT7	26	d35/
2019_07_06__15_22_22h__channel00.tif	bf2981	SPOT7	27	d36/
2019_07_07__13_59_55h__channel00.tif	bf2981	SPOT7	28	d37/
2019_07_08__16_17_04h__channel00.tif	bf2981	SPOT7	29	d38/
2019_07_09__11_59_37h__channel00.tif	bf2981	SPOT7	30	d39/
2019_07_10__07_08_42h__channel00.tif	bf2981	SPOT7	31	d40/
2019_07_11__15_08_58h__channel00.tif	bf2981	SPOT7	32	d41/
2019_07_12__09_06_22h__channel00.tif	bf2981	SPOT7	33	d42/
2019_07_13__23_21_24h__channel00.tif	bf2981	SPOT7	34	d43/
2019_07_15__22_01_54h__channel00.tif	bf2981	SPOT7	35	d45/
2019_07_16__15_45_40h__channel00.tif	bf2981	SPOT7	36	d46/
2019_07_17__12_43_58h__channel00.tif	bf2981	SPOT7	37	d47/
2019_07_18__12_43_36h__channel00.tif	bf2981	SPOT7	38	d48/
2019_07_19__15_42_18h__channel00.tif	bf2981	SPOT7	39	d49/
2019_07_20__14_40_56h__channel00.tif	bf2981	SPOT7	40	d50/
2019_07_21__13_18_45h__channel00.tif	bf2981	SPOT7	41	d51/
2019_07_22__10_18_15h__channel00.tif	bf2981	SPOT7	42	d52/
2019_07_23__10_38_44h__channel00.tif	bf2981	SPOT7	43	d53/
2019_07_24__13_10_21h__channel00.tif	bf2981	SPOT7	44	d54/
2019_07_26__13_17_55h__channel00.tif	bf2981	SPOT7	45	d56/
2019_07_27__13_44_46h__channel00.tif	bf2981	SPOT7	46	d57/
2019_07_28__13_30_34h__channel00.tif	bf2981	SPOT7	47	d58/
2019_07_29__19_14_06h__channel00.tif	bf2981	SPOT7	48	d59/
2019_07_30__13_04_41h__channel00.tif	bf2981	SPOT7	49	d60/
2019_07_31__11_10_30h__channel00.tif	bf2981	SPOT7	50	d61/
2019_08_01__13_38_25h__channel00.tif	bf2981	SPOT7	51	d62/
2019_08_02__17_22_54h__channel00.tif	bf2981	SPOT7	52	d63/
2019_08_03__13_10_35h__channel00.tif	bf2981	SPOT7	53	d64/
2019_08_04__13_01_00h__channel00.tif	bf2981	SPOT7	54	d65/
2019_08_05__12_15_02h__channel00.tif	bf2981	SPOT7	55	d66/
2019_08_08__08_30_36h__channel00.tif	bf2981	SPOT7	56	d69/
2019_08_09__07_02_54h__channel00.tif	bf2981	SPOT7	57	d70/
2019_08_22__08_31_02h__channel00.tif	bf2981	SPOT7	58	d83/
2019_08_23__08_21_36h__channel00.tif	bf2981	SPOT7	59	d84/
2019_08_24__08_40_48h__channel00.tif	bf2981	SPOT7	60	d85/
2019_08_31__10_00_06h__channel00.tif	bf2981	SPOT7	61	d92/
2019_09_04__08_27_40h__channel00.tif	bf2981	SPOT7	62	d96/
2019_06_12__12_26_04h__channel00.tif	bf2981	SPOT8	1	d12/
2019_06_13__16_21_28h__channel00.tif	bf2981	SPOT8	2	d13/
2019_06_16__13_37_30h__channel00.tif	bf2981	SPOT9	1	d16/
2019_06_17__15_56_20h__channel00.tif	bf2981	SPOT9	2	d17/
2019_06_18__15_58_59h__channel00.tif	bf2981	SPOT9	3	d18/
2019_06_19__15_52_05h__channel00.tif	bf2981	SPOT9	4	d19/
2019_06_20__18_30_52h__channel00.tif	bf2981	SPOT9	5	d20/
2019_06_21__14_35_06h__channel00.tif	bf2981	SPOT9	6	d21/
2019_06_22__13_58_59h__channel00.tif	bf2981	SPOT9	7	d22/
2019_06_23__12_52_42h__channel00.tif	bf2981	SPOT9	8	d23/
2019_06_24__20_31_41h__channel00.tif	bf2981	SPOT9	9	d24/
2019_06_25__20_41_02h__channel00.tif	bf2981	SPOT9	10	d25/
2019_06_26__19_57_37h__channel00.tif	bf2981	SPOT9	11	d26/
2019_06_27__15_07_00h__channel00.tif	bf2981	SPOT9	12	d27/
2019_06_28__16_44_35h__channel00.tif	bf2981	SPOT9	13	d28/
2019_06_29__15_23_43h__channel00.tif	bf2981	SPOT9	14	d29/
2019_06_30__15_20_52h__channel00.tif	bf2981	SPOT9	15	d30/
2019_07_01__14_12_05h__channel00.tif	bf2981	SPOT9	16	d31/
2019_07_02__15_34_25h__channel00.tif	bf2981	SPOT9	17	d32/
2019_07_03__13_11_24h__channel00.tif	bf2981	SPOT9	18	d33/
2019_07_04__15_25_50h__channel00.tif	bf2981	SPOT9	19	d34/
2019_07_05__12_59_57h__channel00.tif	bf2981	SPOT9	20	d35/
