ImageName	MouseID	SpotID	TimePoint	DayAfterInduction
2019_08_07__07_43_17h__channel00.tif	bf2983	SPOT3	60	d68/
2019_08_08__08_59_14h__channel00.tif	bf2983	SPOT3	61	d69/
2019_08_09__07_22_46h__channel00.tif	bf2983	SPOT3	62	d70/
2019_08_10__07_04_22h__channel00.tif	bf2983	SPOT3	63	d71/
2019_08_12__12_48_32h__channel00.tif	bf2983	SPOT3	64	d73/
2019_08_13__11_14_27h__channel00.tif	bf2983	SPOT3	65	d74/
2019_08_16__13_37_16h__channel00.tif	bf2983	SPOT3	66	d77/
2019_08_17__22_17_47h__channel00.tif	bf2983	SPOT3	67	d78/
2019_08_19__14_20_12h__channel00.tif	bf2983	SPOT3	68	d80/
2019_08_20__22_30_01h__channel00.tif	bf2983	SPOT3	69	d81/
2019_08_22__08_55_16h__channel00.tif	bf2983	SPOT3	70	d83/
2019_08_23__08_41_47h__channel00.tif	bf2983	SPOT3	71	d84/
2019_08_24__09_00_17h__channel00.tif	bf2983	SPOT3	72	d85/
2019_08_25__09_10_42h__channel00.tif	bf2983	SPOT3	73	d86/
2019_08_26__08_09_44h__channel00.tif	bf2983	SPOT3	74	d87/
2019_08_27__07_55_55h__channel00.tif	bf2983	SPOT3	75	d88/
2019_08_28__08_57_35h__channel00.tif	bf2983	SPOT3	76	d89/
2019_08_29__08_09_23h__channel00.tif	bf2983	SPOT3	77	d90/
2019_08_30__09_17_22h__channel00.tif	bf2983	SPOT3	78	d91/
2019_08_31__10_23_41h__channel00.tif	bf2983	SPOT3	79	d92/
2019_09_01__09_58_50h__channel00.tif	bf2983	SPOT3	80	d93/
2019_09_02__09_41_23h__channel00.tif	bf2983	SPOT3	81	d94/
2019_09_03__09_16_30h__channel00.tif	bf2983	SPOT3	82	d95/
2019_09_04__08_47_40h__channel00.tif	bf2983	SPOT3	83	d96/
2019_09_05__08_42_16h__channel00.tif	bf2983	SPOT3	84	d97/
2019_09_06__09_34_18h__channel00.tif	bf2983	SPOT3	85	d98/
2019_09_07__12_07_37h__channel00.tif	bf2983	SPOT3	86	d99/
2019_09_08__10_29_07h__channel00.tif	bf2983	SPOT3	87	d100/
2019_09_09__09_38_45h__channel00.tif	bf2983	SPOT3	88	d101/
2019_09_10__09_47_14h__channel00.tif	bf2983	SPOT3	89	d102/
2019_09_11__09_55_02h__channel00.tif	bf2983	SPOT3	90	d103/
2019_09_12__09_58_58h__channel00.tif	bf2983	SPOT3	91	d104/
2019_09_13__12_27_58h__channel00.tif	bf2983	SPOT3	92	d105/
2019_09_14__11_33_59h__channel00.tif	bf2983	SPOT3	93	d106/
2019_09_15__10_39_06h__channel00.tif	bf2983	SPOT3	94	d107/
2019_09_16__09_35_18h__channel00.tif	bf2983	SPOT3	95	d108/
2019_09_17__09_58_50h__channel00.tif	bf2983	SPOT3	96	d109/
2019_09_18__10_03_16h__channel00.tif	bf2983	SPOT3	97	d110/
2019_09_19__10_08_30h__channel00.tif	bf2983	SPOT3	98	d111/
2019_09_20__11_05_40h__channel00.tif	bf2983	SPOT3	99	d112/
2019_09_21__12_03_18h__channel00.tif	bf2983	SPOT3	100	d113/
2019_09_22__12_13_36h__channel00.tif	bf2983	SPOT3	101	d114/
2019_09_23__10_19_22h__channel00.tif	bf2983	SPOT3	102	d115/
2019_09_24__10_21_46h__channel00.tif	bf2983	SPOT3	103	d116/
2019_06_06__16_17_29h__channel00.tif	bf2983	SPOT4	1	d6/
2019_06_06__16_22_21h__channel00.tif	bf2983	SPOT5	1	d6/
2019_06_07__14_08_14h__channel00.tif	bf2983	SPOT5	2	d7/
2019_06_08__16_09_33h__channel00.tif	bf2983	SPOT5	3	d8/
2019_06_09__14_31_40h__channel00.tif	bf2983	SPOT5	4	d9/
2019_06_10__16_05_13h__channel00.tif	bf2983	SPOT5	5	d10/
2019_06_11__14_15_21h__channel00.tif	bf2983	SPOT5	6	d11/
2019_06_12__13_13_05h__channel00.tif	bf2983	SPOT5	7	d12/
2019_06_13__17_04_09h__channel00.tif	bf2983	SPOT5	8	d13/
2019_06_14__17_39_47h__channel00.tif	bf2983	SPOT5	9	d14/
2019_06_15__16_39_00h__channel00.tif	bf2983	SPOT5	10	d15/
2019_06_16__15_06_33h__channel00.tif	bf2983	SPOT5	11	d16/
2019_06_17__16_26_06h__channel00.tif	bf2983	SPOT5	12	d17/
2019_06_18__16_35_17h__channel00.tif	bf2983	SPOT5	13	d18/
2019_06_19__16_30_38h__channel00.tif	bf2983	SPOT5	14	d19/
2019_06_20__19_09_54h__channel00.tif	bf2983	SPOT5	15	d20/
2019_06_21__15_11_15h__channel00.tif	bf2983	SPOT5	16	d21/
2019_06_22__14_37_50h__channel00.tif	bf2983	SPOT5	17	d22/
2019_06_23__13_22_39h__channel00.tif	bf2983	SPOT5	18	d23/
2019_06_24__20_59_37h__channel00.tif	bf2983	SPOT5	19	d24/
2019_06_25__19_37_48h__channel00.tif	bf2983	SPOT5	20	d25/
2019_06_26__20_26_15h__channel00.tif	bf2983	SPOT5	21	d26/
2019_06_27__15_39_03h__channel00.tif	bf2983	SPOT5	22	d27/
2019_06_28__17_15_33h__channel00.tif	bf2983	SPOT5	23	d28/
2019_06_29__15_52_33h__channel00.tif	bf2983	SPOT5	24	d29/
2019_06_30__15_48_07h__channel00.tif	bf2983	SPOT5	25	d30/
2019_07_01__14_44_47h__channel00.tif	bf2983	SPOT5	26	d31/
2019_07_02__16_10_29h__channel00.tif	bf2983	SPOT5	27	d32/
2019_07_03__14_24_57h__channel00.tif	bf2983	SPOT5	28	d33/
2019_07_04__16_02_12h__channel00.tif	bf2983	SPOT5	29	d34/
2019_07_05__14_28_05h__channel00.tif	bf2983	SPOT5	30	d35/
2019_07_06__16_18_12h__channel00.tif	bf2983	SPOT5	31	d36/
2019_07_07__14_22_41h__channel00.tif	bf2983	SPOT5	32	d37/
2019_07_08__16_42_51h__channel00.tif	bf2983	SPOT5	33	d38/
2019_07_09__12_28_53h__channel00.tif	bf2983	SPOT5	34	d39/
2019_07_10__07_29_35h__channel00.tif	bf2983	SPOT5	35	d40/
2019_07_11__15_34_16h__channel00.tif	bf2983	SPOT5	36	d41/
2019_07_12__11_09_28h__channel00.tif	bf2983	SPOT5	37	d42/
2019_07_13__23_52_35h__channel00.tif	bf2983	SPOT5	38	d43/
2019_07_15__22_30_56h__channel00.tif	bf2983	SPOT5	39	d45/
2019_07_16__16_19_30h__channel00.tif	bf2983	SPOT5	40	d46/
2019_07_17__13_11_57h__channel00.tif	bf2983	SPOT5	41	d47/
2019_07_18__13_08_08h__channel00.tif	bf2983	SPOT5	42	d48/
2019_07_19__19_20_19h__channel00.tif	bf2983	SPOT5	43	d49/
2019_07_20__15_05_08h__channel00.tif	bf2983	SPOT5	44	d50/
2019_07_21__13_50_00h__channel00.tif	bf2983	SPOT5	45	d51/
2019_07_22__11_28_07h__channel00.tif	bf2983	SPOT5	46	d52/
2019_07_23__11_24_18h__channel00.tif	bf2983	SPOT5	47	d53/
2019_07_24__14_50_24h__channel00.tif	bf2983	SPOT5	48	d54/
2019_07_26__14_39_01h__channel00.tif	bf2983	SPOT5	49	d56/
2019_07_27__15_05_53h__channel00.tif	bf2983	SPOT5	50	d57/
2019_07_28__14_09_33h__channel00.tif	bf2983	SPOT5	51	d58/
2019_07_29__19_38_08h__channel00.tif	bf2983	SPOT5	52	d59/
2019_07_30__13_28_59h__channel00.tif	bf2983	SPOT5	53	d60/
2019_07_31__12_39_14h__channel00.tif	bf2983	SPOT5	54	d61/
2019_08_01__14_11_53h__channel00.tif	bf2983	SPOT5	55	d62/
2019_08_02__17_47_35h__channel00.tif	bf2983	SPOT5	56	d63/
2019_08_03__13_39_33h__channel00.tif	bf2983	SPOT5	57	d64/
2019_08_04__13_52_17h__channel00.tif	bf2983	SPOT5	58	d65/
2019_08_05__12_39_53h__channel00.tif	bf2983	SPOT5	59	d66/
2019_08_07__07_46_49h__channel00.tif	bf2983	SPOT5	60	d68/
2019_08_09__07_26_25h__channel00.tif	bf2983	SPOT5	61	d70/
2019_08_10__07_08_01h__channel00.tif	bf2983	SPOT5	62	d71/
2019_08_12__12_55_25h__channel00.tif	bf2983	SPOT5	63	d73/
2019_08_16__13_42_21h__channel00.tif	bf2983	SPOT5	64	d77/
2019_08_17__22_22_45h__channel00.tif	bf2983	SPOT5	65	d78/
2019_08_19__14_25_08h__channel00.tif	bf2983	SPOT5	66	d80/
2019_08_20__22_35_53h__channel00.tif	bf2983	SPOT5	67	d81/
2019_08_21__11_24_22h__channel00.tif	bf2983	SPOT5	68	d82/
2019_08_22__08_58_54h__channel00.tif	bf2983	SPOT5	69	d83/
2019_08_23__08_45_29h__channel00.tif	bf2983	SPOT5	70	d84/
2019_08_24__09_03_57h__channel00.tif	bf2983	SPOT5	71	d85/
2019_08_25__09_14_27h__channel00.tif	bf2983	SPOT5	72	d86/
2019_08_26__08_13_40h__channel00.tif	bf2983	SPOT5	73	d87/
2019_08_27__07_59_44h__channel00.tif	bf2983	SPOT5	74	d88/
2019_08_28__09_01_12h__channel00.tif	bf2983	SPOT5	75	d89/
2019_08_29__08_13_12h__channel00.tif	bf2983	SPOT5	76	d90/
2019_08_30__09_21_05h__channel00.tif	bf2983	SPOT5	77	d91/
2019_08_31__10_27_35h__channel00.tif	bf2983	SPOT5	78	d92/
2019_09_01__10_02_24h__channel00.tif	bf2983	SPOT5	79	d93/
2019_09_02__09_45_01h__channel00.tif	bf2983	SPOT5	80	d94/
2019_09_03__09_20_04h__channel00.tif	bf2983	SPOT5	81	d95/
2019_09_06__09_37_46h__channel00.tif	bf2983	SPOT5	82	d98/
2019_09_08__10_32_45h__channel00.tif	bf2983	SPOT5	83	d100/
2019_09_14__11_37_59h__channel00.tif	bf2983	SPOT5	84	d106/
2019_09_19__10_12_40h__channel00.tif	bf2983	SPOT5	85	d111/
2019_06_07__14_15_24h__channel00.tif	bf2983	SPOT6	1	d7/
2019_06_08__15_58_17h__channel00.tif	bf2983	SPOT6	2	d8/
2019_06_09__14_49_40h__channel00.tif	bf2983	SPOT6	3	d9/
2019_06_10__16_28_56h__channel00.tif	bf2983	SPOT6	4	d10/
2019_06_11__14_32_32h__channel00.tif	bf2983	SPOT6	5	d11/
2019_06_12__13_30_59h__channel00.tif	bf2983	SPOT6	6	d12/
2019_06_13__17_20_13h__channel00.tif	bf2983	SPOT6	7	d13/
2019_06_14__17_57_55h__channel00.tif	bf2983	SPOT6	8	d14/
2019_06_15__16_55_46h__channel00.tif	bf2983	SPOT6	9	d15/
2019_06_16__15_23_38h__channel00.tif	bf2983	SPOT6	10	d16/
2019_06_17__16_41_20h__channel00.tif	bf2983	SPOT6	11	d17/
2019_06_18__16_50_57h__channel00.tif	bf2983	SPOT6	12	d18/
2019_06_19__16_45_37h__channel00.tif	bf2983	SPOT6	13	d19/
2019_06_20__19_24_19h__channel00.tif	bf2983	SPOT6	14	d20/
2019_06_21__15_24_37h__channel00.tif	bf2983	SPOT6	15	d21/
2019_06_22__14_53_36h__channel00.tif	bf2983	SPOT6	16	d22/
2019_06_23__13_35_30h__channel00.tif	bf2983	SPOT6	17	d23/
2019_06_24__21_12_10h__channel00.tif	bf2983	SPOT6	18	d24/
2019_06_25__19_50_25h__channel00.tif	bf2983	SPOT6	19	d25/
2019_06_26__20_39_27h__channel00.tif	bf2983	SPOT6	20	d26/
2019_06_27__15_57_04h__channel00.tif	bf2983	SPOT6	21	d27/
2019_06_28__17_28_28h__channel00.tif	bf2983	SPOT6	22	d28/
2019_06_29__16_05_18h__channel00.tif	bf2983	SPOT6	23	d29/
2019_06_30__16_01_09h__channel00.tif	bf2983	SPOT6	24	d30/
2019_07_01__14_57_46h__channel00.tif	bf2983	SPOT6	25	d31/
2019_07_02__16_27_55h__channel00.tif	bf2983	SPOT6	26	d32/
2019_07_03__14_37_58h__channel00.tif	bf2983	SPOT6	27	d33/
2019_07_04__16_15_12h__channel00.tif	bf2983	SPOT6	28	d34/
2019_07_05__14_40_35h__channel00.tif	bf2983	SPOT6	29	d35/
2019_07_06__16_30_09h__channel00.tif	bf2983	SPOT6	30	d36/
2019_07_07__14_34_53h__channel00.tif	bf2983	SPOT6	31	d37/
2019_07_08__16_55_40h__channel00.tif	bf2983	SPOT6	32	d38/
2019_07_09__12_41_02h__channel00.tif	bf2983	SPOT6	33	d39/
2019_07_10__07_41_15h__channel00.tif	bf2983	SPOT6	34	d40/
2019_07_11__15_52_14h__channel00.tif	bf2983	SPOT6	35	d41/
2019_07_12__11_26_22h__channel00.tif	bf2983	SPOT6	36	d42/
2019_07_14__00_07_36h__channel00.tif	bf2983	SPOT6	37	d43/
2019_07_15__22_45_16h__channel00.tif	bf2983	SPOT6	38	d45/
2019_07_16__16_33_30h__channel00.tif	bf2983	SPOT6	39	d46/
2019_07_17__13_29_19h__channel00.tif	bf2983	SPOT6	40	d47/
2019_07_18__13_20_37h__channel00.tif	bf2983	SPOT6	41	d48/
2019_07_19__19_32_48h__channel00.tif	bf2983	SPOT6	42	d49/
2019_07_20__15_18_41h__channel00.tif	bf2983	SPOT6	43	d50/
2019_07_21__14_09_29h__channel00.tif	bf2983	SPOT6	44	d51/
2019_07_22__11_40_49h__channel00.tif	bf2983	SPOT6	45	d52/
2019_07_23__11_37_04h__channel00.tif	bf2983	SPOT6	46	d53/
2019_07_24__15_04_13h__channel00.tif	bf2983	SPOT6	47	d54/
2019_07_26__14_52_11h__channel00.tif	bf2983	SPOT6	48	d56/
2019_07_27__15_24_56h__channel00.tif	bf2983	SPOT6	49	d57/
2019_07_28__14_22_09h__channel00.tif	bf2983	SPOT6	50	d58/
2019_07_29__19_49_29h__channel00.tif	bf2983	SPOT6	51	d59/
2019_07_30__13_41_17h__channel00.tif	bf2983	SPOT6	52	d60/
2019_07_31__12_51_41h__channel00.tif	bf2983	SPOT6	53	d61/
2019_08_01__14_24_05h__channel00.tif	bf2983	SPOT6	54	d62/
2019_08_02__17_59_33h__channel00.tif	bf2983	SPOT6	55	d63/
2019_08_03__14_07_10h__channel00.tif	bf2983	SPOT6	56	d64/
2019_08_04__14_06_14h__channel00.tif	bf2983	SPOT6	57	d65/
2019_08_05__12_52_41h__channel00.tif	bf2983	SPOT6	58	d66/
2019_08_07__07_50_54h__channel00.tif	bf2983	SPOT6	59	d68/
2019_08_08__09_07_09h__channel00.tif	bf2983	SPOT6	60	d69/
2019_08_09__07_38_58h__channel00.tif	bf2983	SPOT6	61	d70/
2019_08_10__07_19_33h__channel00.tif	bf2983	SPOT6	62	d71/
2019_08_12__13_12_27h__channel00.tif	bf2983	SPOT6	63	d73/
2019_08_13__11_29_11h__channel00.tif	bf2983	SPOT6	64	d74/
2019_08_14__11_40_00h__channel00.tif	bf2983	SPOT6	65	d75/
2019_08_15__11_34_40h__channel00.tif	bf2983	SPOT6	66	d76/
2019_08_16__13_57_11h__channel00.tif	bf2983	SPOT6	67	d77/
2019_08_17__22_27_39h__channel00.tif	bf2983	SPOT6	68	d78/
2019_08_19__14_30_09h__channel00.tif	bf2983	SPOT6	69	d80/
2019_08_20__22_42_10h__channel00.tif	bf2983	SPOT6	70	d81/
2019_08_22__09_11_35h__channel00.tif	bf2983	SPOT6	71	d83/
2019_08_23__08_57_29h__channel00.tif	bf2983	SPOT6	72	d84/
2019_08_24__09_16_11h__channel00.tif	bf2983	SPOT6	73	d85/
2019_08_25__09_26_23h__channel00.tif	bf2983	SPOT6	74	d86/
2019_08_26__08_26_14h__channel00.tif	bf2983	SPOT6	75	d87/
2019_08_27__08_11_18h__channel00.tif	bf2983	SPOT6	76	d88/
2019_08_28__09_13_26h__channel00.tif	bf2983	SPOT6	77	d89/
2019_08_29__08_24_44h__channel00.tif	bf2983	SPOT6	78	d90/
2019_08_30__09_37_30h__channel00.tif	bf2983	SPOT6	79	d91/
2019_08_31__10_41_50h__channel00.tif	bf2983	SPOT6	80	d92/
2019_09_01__10_20_05h__channel00.tif	bf2983	SPOT6	81	d93/
2019_09_02__10_01_04h__channel00.tif	bf2983	SPOT6	82	d94/
2019_09_03__09_47_24h__channel00.tif	bf2983	SPOT6	83	d95/
2019_09_04__09_04_30h__channel00.tif	bf2983	SPOT6	84	d96/
2019_09_05__09_00_08h__channel00.tif	bf2983	SPOT6	85	d97/
2019_09_06__09_53_48h__channel00.tif	bf2983	SPOT6	86	d98/
2019_09_07__12_24_29h__channel00.tif	bf2983	SPOT6	87	d99/
2019_09_08__10_50_37h__channel00.tif	bf2983	SPOT6	88	d100/
2019_09_09__09_58_41h__channel00.tif	bf2983	SPOT6	89	d101/
2019_09_10__10_04_23h__channel00.tif	bf2983	SPOT6	90	d102/
2019_09_11__10_08_56h__channel00.tif	bf2983	SPOT6	91	d103/
2019_09_12__10_21_04h__channel00.tif	bf2983	SPOT6	92	d104/
2019_09_13__12_44_29h__channel00.tif	bf2983	SPOT6	93	d105/
2019_09_14__11_52_15h__channel00.tif	bf2983	SPOT6	94	d106/
2019_09_15__10_53_18h__channel00.tif	bf2983	SPOT6	95	d107/
2019_09_16__09_48_59h__channel00.tif	bf2983	SPOT6	96	d108/
2019_09_17__10_16_14h__channel00.tif	bf2983	SPOT6	97	d109/
2019_09_18__10_17_03h__channel00.tif	bf2983	SPOT6	98	d110/
2019_09_19__10_31_13h__channel00.tif	bf2983	SPOT6	99	d111/
2019_09_20__11_18_12h__channel00.tif	bf2983	SPOT6	100	d112/
2019_09_21__12_17_18h__channel00.tif	bf2983	SPOT6	101	d113/
2019_09_22__12_31_55h__channel00.tif	bf2983	SPOT6	102	d114/
2019_09_23__10_32_34h__channel00.tif	bf2983	SPOT6	103	d115/
2019_09_24__10_38_24h__channel00.tif	bf2983	SPOT6	104	d116/
2019_06_08__15_53_07h__channel00.tif	bf2983	SPOT7	1	d8/
2019_06_09__14_44_06h__channel00.tif	bf2983	SPOT7	2	d9/
2019_06_10__16_23_18h__channel00.tif	bf2983	SPOT7	3	d10/
2019_06_11__14_27_44h__channel00.tif	bf2983	SPOT7	4	d11/
2019_06_12__13_25_37h__channel00.tif	bf2983	SPOT7	5	d12/
2019_06_13__17_14_38h__channel00.tif	bf2983	SPOT7	6	d13/
2019_06_14__17_52_36h__channel00.tif	bf2983	SPOT7	7	d14/
2019_06_15__16_50_11h__channel00.tif	bf2983	SPOT7	8	d15/
2019_06_16__15_17_41h__channel00.tif	bf2983	SPOT7	9	d16/
2019_06_17__16_36_14h__channel00.tif	bf2983	SPOT7	10	d17/
2019_06_18__16_44_59h__channel00.tif	bf2983	SPOT7	11	d18/
2019_06_19__16_40_18h__channel00.tif	bf2983	SPOT7	12	d19/
2019_06_20__19_18_54h__channel00.tif	bf2983	SPOT7	13	d20/
2019_06_21__15_19_50h__channel00.tif	bf2983	SPOT7	14	d21/
2019_06_22__14_46_58h__channel00.tif	bf2983	SPOT7	15	d22/
2019_06_23__13_30_50h__channel00.tif	bf2983	SPOT7	16	d23/
2019_06_24__21_07_53h__channel00.tif	bf2983	SPOT7	17	d24/
2019_06_25__19_45_39h__channel00.tif	bf2983	SPOT7	18	d25/
2019_06_26__20_34_22h__channel00.tif	bf2983	SPOT7	19	d26/
2019_06_27__15_52_18h__channel00.tif	bf2983	SPOT7	20	d27/
2019_06_28__17_24_21h__channel00.tif	bf2983	SPOT7	21	d28/
2019_06_29__16_00_54h__channel00.tif	bf2983	SPOT7	22	d29/
2019_06_30__15_57_11h__channel00.tif	bf2983	SPOT7	23	d30/
2019_07_01__15_16_36h__channel00.tif	bf2983	SPOT7	24	d31/
2019_07_02__16_23_39h__channel00.tif	bf2983	SPOT7	25	d32/
2019_07_03__14_33_25h__channel00.tif	bf2983	SPOT7	26	d33/
2019_07_04__16_11_00h__channel00.tif	bf2983	SPOT7	27	d34/
2019_07_05__14_36_09h__channel00.tif	bf2983	SPOT7	28	d35/
2019_07_06__16_25_41h__channel00.tif	bf2983	SPOT7	29	d36/
2019_07_07__14_30_46h__channel00.tif	bf2983	SPOT7	30	d37/
2019_07_08__16_50_59h__channel00.tif	bf2983	SPOT7	31	d38/
2019_07_09__12_36_53h__channel00.tif	bf2983	SPOT7	32	d39/
2019_07_10__07_37_19h__channel00.tif	bf2983	SPOT7	33	d40/
2019_07_11__15_43_24h__channel00.tif	bf2983	SPOT7	34	d41/
2019_07_12__11_21_31h__channel00.tif	bf2983	SPOT7	35	d42/
2019_07_14__00_03_09h__channel00.tif	bf2983	SPOT7	36	d43/
2019_07_15__22_40_07h__channel00.tif	bf2983	SPOT7	37	d45/
2019_07_16__16_28_27h__channel00.tif	bf2983	SPOT7	38	d46/
2019_07_17__13_24_51h__channel00.tif	bf2983	SPOT7	39	d47/
2019_07_18__13_16_27h__channel00.tif	bf2983	SPOT7	40	d48/
2019_07_19__19_28_47h__channel00.tif	bf2983	SPOT7	41	d49/
2019_07_20__15_14_29h__channel00.tif	bf2983	SPOT7	42	d50/
2019_07_21__14_02_54h__channel00.tif	bf2983	SPOT7	43	d51/
2019_07_22__11_36_28h__channel00.tif	bf2983	SPOT7	44	d52/
2019_07_23__11_32_34h__channel00.tif	bf2983	SPOT7	45	d53/
2019_07_24__15_00_13h__channel00.tif	bf2983	SPOT7	46	d54/
2019_07_26__14_47_49h__channel00.tif	bf2983	SPOT7	47	d56/
2019_07_27__15_20_46h__channel00.tif	bf2983	SPOT7	48	d57/
2019_07_28__14_18_01h__channel00.tif	bf2983	SPOT7	49	d58/
2019_07_29__19_45_43h__channel00.tif	bf2983	SPOT7	50	d59/
2019_07_30__13_37_13h__channel00.tif	bf2983	SPOT7	51	d60/
2019_07_31__12_47_35h__channel00.tif	bf2983	SPOT7	52	d61/
2019_08_01__14_19_58h__channel00.tif	bf2983	SPOT7	53	d62/
2019_08_02__17_55_39h__channel00.tif	bf2983	SPOT7	54	d63/
2019_08_03__14_03_12h__channel00.tif	bf2983	SPOT7	55	d64/
2019_08_04__14_01_55h__channel00.tif	bf2983	SPOT7	56	d65/
2019_08_05__12_48_18h__channel00.tif	bf2983	SPOT7	57	d66/
2019_08_07__07_35_27h__channel00.tif	bf2983	SPOT7	58	d68/
2019_08_08__09_03_16h__channel00.tif	bf2983	SPOT7	59	d69/
2019_08_09__07_34_54h__channel00.tif	bf2983	SPOT7	60	d70/
2019_08_10__07_15_39h__channel00.tif	bf2983	SPOT7	61	d71/
2019_08_12__13_07_07h__channel00.tif	bf2983	SPOT7	62	d73/
2019_08_13__11_23_57h__channel00.tif	bf2983	SPOT7	63	d74/
2019_08_14__11_35_21h__channel00.tif	bf2983	SPOT7	64	d75/
2019_08_15__11_27_08h__channel00.tif	bf2983	SPOT7	65	d76/
2019_08_16__13_52_23h__channel00.tif	bf2983	SPOT7	66	d77/
2019_08_20__23_13_53h__channel00.tif	bf2983	SPOT7	67	d81/
2019_08_22__09_07_17h__channel00.tif	bf2983	SPOT7	68	d83/
2019_08_23__08_53_16h__channel00.tif	bf2983	SPOT7	69	d84/
2019_08_24__09_11_58h__channel00.tif	bf2983	SPOT7	70	d85/
2019_08_25__09_22_09h__channel00.tif	bf2983	SPOT7	71	d86/
2019_08_26__08_21_58h__channel00.tif	bf2983	SPOT7	72	d87/
2019_08_27__08_07_24h__channel00.tif	bf2983	SPOT7	73	d88/
2019_08_28__09_09_24h__channel00.tif	bf2983	SPOT7	74	d89/
2019_08_29__08_20_39h__channel00.tif	bf2983	SPOT7	75	d90/
2019_08_30__09_33_23h__channel00.tif	bf2983	SPOT7	76	d91/
2019_08_31__10_35_43h__channel00.tif	bf2983	SPOT7	77	d92/
2019_09_01__10_15_49h__channel00.tif	bf2983	SPOT7	78	d93/
2019_09_02__09_56_37h__channel00.tif	bf2983	SPOT7	79	d94/
2019_09_03__09_43_06h__channel00.tif	bf2983	SPOT7	80	d95/
2019_09_04__09_00_22h__channel00.tif	bf2983	SPOT7	81	d96/
2019_09_05__08_56_11h__channel00.tif	bf2983	SPOT7	82	d97/
2019_09_06__09_49_49h__channel00.tif	bf2983	SPOT7	83	d98/
2019_09_07__12_20_32h__channel00.tif	bf2983	SPOT7	84	d99/
2019_09_08__10_46_22h__channel00.tif	bf2983	SPOT7	85	d100/
2019_09_09__09_54_25h__channel00.tif	bf2983	SPOT7	86	d101/
2019_09_10__09_59_47h__channel00.tif	bf2983	SPOT7	87	d102/
2019_09_11__10_04_21h__channel00.tif	bf2983	SPOT7	88	d103/
2019_09_12__10_13_37h__channel00.tif	bf2983	SPOT7	89	d104/
2019_09_13__12_40_06h__channel00.tif	bf2983	SPOT7	90	d105/
2019_09_14__11_47_56h__channel00.tif	bf2983	SPOT7	91	d106/
2019_09_15__10_48_53h__channel00.tif	bf2983	SPOT7	92	d107/
2019_09_16__09_44_21h__channel00.tif	bf2983	SPOT7	93	d108/
2019_09_17__10_11_19h__channel00.tif	bf2983	SPOT7	94	d109/
2019_09_18__10_12_40h__channel00.tif	bf2983	SPOT7	95	d110/
2019_09_19__10_26_49h__channel00.tif	bf2983	SPOT7	96	d111/
2019_09_20__11_14_23h__channel00.tif	bf2983	SPOT7	97	d112/
2019_09_21__12_12_47h__channel00.tif	bf2983	SPOT7	98	d113/
2019_09_22__12_27_33h__channel00.tif	bf2983	SPOT7	99	d114/
2019_09_23__10_28_19h__channel00.tif	bf2983	SPOT7	100	d115/
2019_09_24__10_33_15h__channel00.tif	bf2983	SPOT7	101	d116/
2019_06_08__16_16_38h__channel00.tif	bf2983	SPOT8	1	d8/
2019_06_09__14_20_50h__channel00.tif	bf2983	SPOT8	2	d9/
2019_06_10__15_55_14h__channel00.tif	bf2983	SPOT8	3	d10/
2019_06_11__14_02_40h__channel00.tif	bf2983	SPOT8	4	d11/
2019_06_12__13_02_54h__channel00.tif	bf2983	SPOT8	5	d12/
2019_06_13__16_53_39h__channel00.tif	bf2983	SPOT8	6	d13/
2019_06_14__17_28_44h__channel00.tif	bf2983	SPOT8	7	d14/
2019_06_15__16_28_01h__channel00.tif	bf2983	SPOT8	8	d15/
2019_06_16__14_55_46h__channel00.tif	bf2983	SPOT8	9	d16/
2019_06_17__16_16_04h__channel00.tif	bf2983	SPOT8	10	d17/
2019_06_18__16_25_00h__channel00.tif	bf2983	SPOT8	11	d18/
2019_06_19__16_20_39h__channel00.tif	bf2983	SPOT8	12	d19/
2019_06_20__19_01_08h__channel00.tif	bf2983	SPOT8	13	d20/
2019_06_21__15_02_21h__channel00.tif	bf2983	SPOT8	14	d21/
2019_06_22__14_28_52h__channel00.tif	bf2983	SPOT8	15	d22/
2019_06_23__13_14_45h__channel00.tif	bf2983	SPOT8	16	d23/
2019_06_24__20_52_09h__channel00.tif	bf2983	SPOT8	17	d24/
2019_06_25__19_30_00h__channel00.tif	bf2983	SPOT8	18	d25/
2019_06_26__20_17_43h__channel00.tif	bf2983	SPOT8	19	d26/
2019_06_27__15_31_01h__channel00.tif	bf2983	SPOT8	20	d27/
2019_06_28__17_05_08h__channel00.tif	bf2983	SPOT8	21	d28/
2019_06_29__15_44_52h__channel00.tif	bf2983	SPOT8	22	d29/
2019_06_30__15_40_29h__channel00.tif	bf2983	SPOT8	23	d30/
2019_07_01__14_36_47h__channel00.tif	bf2983	SPOT8	24	d31/
2019_07_02__16_02_51h__channel00.tif	bf2983	SPOT8	25	d32/
2019_07_03__14_17_16h__channel00.tif	bf2983	SPOT8	26	d33/
2019_07_04__15_54_42h__channel00.tif	bf2983	SPOT8	27	d34/
2019_07_05__14_19_58h__channel00.tif	bf2983	SPOT8	28	d35/
2019_07_06__16_10_53h__channel00.tif	bf2983	SPOT8	29	d36/
2019_07_07__14_15_38h__channel00.tif	bf2983	SPOT8	30	d37/
2019_07_08__16_33_57h__channel00.tif	bf2983	SPOT8	31	d38/
2019_07_09__12_21_21h__channel00.tif	bf2983	SPOT8	32	d39/
