 	Label	X	Y	Slice	Frame
27	Image5D_bf2983_SPOT1.tif:2-2_3_15_1-1_1_1_2-1_1:443	212	32	9	15
28	Image5D_bf2983_SPOT1.tif:3-1_3_15_2-1_1_1_3-2_1:443	210	55	9	15
29	Image5D_bf2983_SPOT1.tif:3-2_1_15_2-1_0-5_1_3-1_1:443	208	41	9	15
30	Image5D_bf2983_SPOT1.tif:2-2_3_16_1-1_1_1_2-1_1:474	209	31	9	16
31	Image5D_bf2983_SPOT1.tif:3-1_3_16_2-1_1_1_3-2_1:474	206	56	9	16
32	Image5D_bf2983_SPOT1.tif:3-2_1_16_2-1_0-5_1_3-1_1:474	203	45	9	16
33	Image5D_bf2983_SPOT1.tif:2-2_3_17_1-1_1_1_2-1_1:506	216	33	10	17
34	Image5D_bf2983_SPOT1.tif:3-1_3_17_2-1_1_1_3-2_1:506	210	57	10	17
35	Image5D_bf2983_SPOT1.tif:3-2_1_17_2-1_0-5_1_3-1_1:506	208	47	10	17
36	Image5D_bf2983_SPOT1.tif:2-2_3_18_1-1_1_1_2-1_1:537	209	28	10	18
37	Image5D_bf2983_SPOT1.tif:3-1_3_18_2-1_1_1_3-2_1:537	207	53	10	18
38	Image5D_bf2983_SPOT1.tif:3-2_1_18_2-1_0-5_1_3-1_1:537	202	41	10	18
39	Image5D_bf2983_SPOT1.tif:2-2_3_19_1-1_1_1_2-1_1:568	208	21	10	19
40	Image5D_bf2983_SPOT1.tif:3-1_3_19_2-1_1_1_3-2_1:568	206	44	10	19
41	Image5D_bf2983_SPOT1.tif:3-2_1_19_2-1_0-5_1_3-1_1:568	204	34	10	19
42	Image5D_bf2983_SPOT1.tif:2-2_3_20_1-1_1_1_2-1_1:598	209	27	9	20
43	Image5D_bf2983_SPOT1.tif:3-1_3_20_2-1_1_1_3-2_1:598	205	51	9	20
44	Image5D_bf2983_SPOT1.tif:3-2_1_20_2-1_0-5_1_3-1_1:598	203	40	9	20
45	Image5D_bf2983_SPOT1.tif:2-2_3_21_1-1_1_1_2-1_1:628	209	35	8	21
46	Image5D_bf2983_SPOT1.tif:3-1_3_21_2-1_1_1_3-2_1:628	205	59	8	21
47	Image5D_bf2983_SPOT1.tif:3-2_1_21_2-1_0-5_1_3-1_1:628	199	48	8	21
48	Image5D_bf2983_SPOT1.tif:2-2_3_22_1-1_1_1_2-1_1:660	205	30	9	22
49	Image5D_bf2983_SPOT1.tif:3-1_3_22_2-1_1_1_3-2_1:660	199	53	9	22
50	Image5D_bf2983_SPOT1.tif:3-2_1_22_2-1_0-5_1_3-1_1:660	196	42	9	22
51	Image5D_bf2983_SPOT1.tif:2-2_3_23_1-1_1_1_2-1_1:691	207	32	9	23
52	Image5D_bf2983_SPOT1.tif:3-1_3_23_2-1_1_1_3-2_1:691	203	55	9	23
53	Image5D_bf2983_SPOT1.tif:3-2_1_23_2-1_0-5_1_3-1_1:691	199	43	9	23
54	Image5D_bf2983_SPOT1.tif:2-2_3_24_1-1_1_1_2-1_1:721	206	22	8	24
55	Image5D_bf2983_SPOT1.tif:3-1_3_24_2-1_1_1_3-2_1:721	203	48	8	24
56	Image5D_bf2983_SPOT1.tif:3-2_1_24_2-1_0-5_1_3-1_1:721	195	35	8	24
57	Image5D_bf2983_SPOT1.tif:2-2_3_25_1-1_1_1_2-1_1:753	204	25	9	25
58	Image5D_bf2983_SPOT1.tif:3-1_3_25_2-1_1_1_3-2_1:753	199	48	9	25
59	Image5D_bf2983_SPOT1.tif:3-2_1_25_2-1_0-5_1_3-1_1:753	196	34	9	25
60	Image5D_bf2983_SPOT1.tif:2-2_3_26_1-1_1_1_2-1_1:784	207	23	9	26
61	Image5D_bf2983_SPOT1.tif:3-1_3_26_2-1_1_1_3-2_1:784	202	47	9	26
62	Image5D_bf2983_SPOT1.tif:3-2_1_26_2-1_0-5_1_3-1_1:784	197	33	9	26
63	Image5D_bf2983_SPOT1.tif:2-2_3_27_1-1_1_1_2-1_1:816	209	29	10	27
64	Image5D_bf2983_SPOT1.tif:3-1_3_27_2-1_1_1_3-2_1:816	206	55	10	27
65	Image5D_bf2983_SPOT1.tif:3-2_1_27_2-1_0-5_1_3-1_1:816	204	38	10	27
66	Image5D_bf2983_SPOT1.tif:2-2_3_28_1-1_1_1_2-1_1:847	160	33	10	28
67	Image5D_bf2983_SPOT1.tif:3-1_3_28_2-1_1_1_3-2_1:847	157	59	10	28
68	Image5D_bf2983_SPOT1.tif:3-2_1_28_2-1_0-5_1_3-1_1:847	154	45	10	28
69	Image5D_bf2983_SPOT1.tif:2-2_3_29_1-1_1_1_2-1_1:878	198	34	10	29
70	Image5D_bf2983_SPOT1.tif:3-1_3_29_2-1_1_1_3-2_1:878	194	60	10	29
71	Image5D_bf2983_SPOT1.tif:3-2_1_29_2-1_0-5_1_3-1_1:878	193	45	10	29
72	Image5D_bf2983_SPOT1.tif:2-2_3_30_1-1_1_1_2-1_1:910	191	32	11	30
73	Image5D_bf2983_SPOT1.tif:3-1_3_30_2-1_1_1_3-2_1:910	187	54	11	30
74	Image5D_bf2983_SPOT1.tif:3-2_1_30_2-1_0-5_1_3-1_1:910	185	41	11	30
75	Image5D_bf2983_SPOT1.tif:2-2_3_31_1-1_1_1_2-1_1:941	189	55	11	31
76	Image5D_bf2983_SPOT1.tif:3-1_3_31_2-1_1_1_3-2_1:941	188	77	11	31
77	Image5D_bf2983_SPOT1.tif:3-2_1_31_2-1_0-5_1_3-1_1:941	183	66	11	31
78	Image5D_bf2983_SPOT1.tif:2-2_3_32_1-1_1_1_2-1_1:972	193	32	11	32
79	Image5D_bf2983_SPOT1.tif:3-1_3_32_2-1_1_1_3-2_1:972	191	56	11	32
80	Image5D_bf2983_SPOT1.tif:3-2_1_32_2-1_0-5_1_3-1_1:972	185	41	11	32
81	Image5D_bf2983_SPOT1.tif:2-2_3_33_1-1_1_1_2-1_1:1002	156	30	10	33
82	Image5D_bf2983_SPOT1.tif:3-1_3_33_2-1_1_1_3-2_1:1002	152	56	10	33
83	Image5D_bf2983_SPOT1.tif:3-2_1_33_2-1_0-5_1_3-1_1:1002	146	43	10	33
84	Image5D_bf2983_SPOT1.tif:2-2_3_34_1-1_1_1_2-1_1:1033	188	16	10	34
85	Image5D_bf2983_SPOT1.tif:3-1_3_34_2-1_1_1_3-2_1:1033	186	43	10	34
86	Image5D_bf2983_SPOT1.tif:3-2_1_34_2-1_0-5_1_3-1_1:1033	182	30	10	34
87	Image5D_bf2983_SPOT1.tif:2-2_3_35_1-1_1_1_2-1_1:1066	209	19	12	35
88	Image5D_bf2983_SPOT1.tif:3-1_3_35_2-1_1_1_3-2_1:1064	203	45	10	35
89	Image5D_bf2983_SPOT1.tif:3-2_1_35_2-1_0-5_1_3-1_1:1064	199	32	10	35
90	Image5D_bf2983_SPOT1.tif:2-2_3_36_1-1_1_1_2-1_1:1095	200	30	10	36
91	Image5D_bf2983_SPOT1.tif:3-1_3_36_2-1_1_1_3-2_1:1095	203	54	10	36
92	Image5D_bf2983_SPOT1.tif:4-1_3_36_3-2_1_1_4-2_1:1095	179	37	10	36
93	Image5D_bf2983_SPOT1.tif:4-2_3_36_3-2_1_1_4-1_1:1095	196	38	10	36
94	Image5D_bf2983_SPOT1.tif:2-2_3_37_1-1_1_1_2-1_1:1127	193	29	11	37
95	Image5D_bf2983_SPOT1.tif:3-1_3_37_2-1_1_1_3-2_1:1127	195	57	11	37
96	Image5D_bf2983_SPOT1.tif:4-1_3_37_3-2_1_1_4-2_1:1127	173	38	11	37
97	Image5D_bf2983_SPOT1.tif:4-2_3_37_3-2_1_1_4-1_1:1127	187	41	11	37
98	Image5D_bf2983_SPOT1.tif:2-2_3_38_1-1_1_1_2-1_1:1158	178	17	11	38
99	Image5D_bf2983_SPOT1.tif:3-1_3_38_2-1_1_1_3-2_1:1158	179	46	11	38
100	Image5D_bf2983_SPOT1.tif:4-1_3_38_3-2_1_1_4-2_1:1158	157	22	11	38
101	Image5D_bf2983_SPOT1.tif:4-2_3_38_3-2_1_1_4-1_1:1158	174	28	11	38
102	Image5D_bf2983_SPOT1.tif:2-2_3_39_1-1_1_1_2-1_1:1191	197	25	13	39
103	Image5D_bf2983_SPOT1.tif:3-1_3_39_2-1_1_1_3-2_1:1191	192	52	13	39
104	Image5D_bf2983_SPOT1.tif:4-1_3_39_3-2_1_1_4-2_1:1191	174	30	13	39
105	Image5D_bf2983_SPOT1.tif:4-2_3_39_3-2_1_1_4-1_1:1191	189	36	13	39
106	Image5D_bf2983_SPOT1.tif:2-2_3_40_1-1_1_1_2-1_1:1222	193	19	13	40
107	Image5D_bf2983_SPOT1.tif:3-1_3_40_2-1_1_1_3-2_1:1222	188	41	13	40
108	Image5D_bf2983_SPOT1.tif:4-1_3_40_3-2_1_1_4-2_1:1220	173	25	11	40
109	Image5D_bf2983_SPOT1.tif:4-2_3_40_3-2_1_1_4-1_1:1220	187	28	11	40
110	Image5D_bf2983_SPOT1.tif:2-2_3_41_1-1_1_1_2-1_1:1251	202	37	11	41
111	Image5D_bf2983_SPOT1.tif:3-1_3_41_2-1_1_1_3-2_1:1251	196	66	11	41
112	Image5D_bf2983_SPOT1.tif:4-1_3_41_3-2_1_1_4-2_1:1250	183	45	10	41
113	Image5D_bf2983_SPOT1.tif:4-2_3_41_3-2_1_1_4-1_1:1250	195	50	10	41
114	Image5D_bf2983_SPOT1.tif:2-2_3_42_1-1_1_1_2-1_1:1283	194	40	12	42
115	Image5D_bf2983_SPOT1.tif:3-1_3_42_2-1_1_1_3-2_1:1283	192	66	12	42
116	Image5D_bf2983_SPOT1.tif:4-1_3_42_3-2_1_1_4-2_1:1280	175	51	9	42
117	Image5D_bf2983_SPOT1.tif:4-2_3_42_3-2_1_1_4-1_1:1280	190	54	9	42
118	Image5D_bf2983_SPOT1.tif:2-2_3_43_1-1_1_1_2-1_1:1314	205	40	12	43
119	Image5D_bf2983_SPOT1.tif:3-1_3_43_2-1_1_1_3-2_1:1314	200	64	12	43
120	Image5D_bf2983_SPOT1.tif:4-1_3_43_3-2_1_1_4-2_1:1312	185	48	10	43
121	Image5D_bf2983_SPOT1.tif:4-2_3_43_3-2_1_1_4-1_1:1313	197	51	11	43
122	Image5D_bf2983_SPOT1.tif:2-2_3_44_1-1_1_1_2-1_1:1344	197	25	11	44
123	Image5D_bf2983_SPOT1.tif:3-1_3_44_2-1_1_1_3-2_1:1344	191	49	11	44
124	Image5D_bf2983_SPOT1.tif:4-1_3_44_3-2_1_1_4-2_1:1342	174	33	9	44
125	Image5D_bf2983_SPOT1.tif:4-2_3_44_3-2_1_1_4-1_1:1342	192	38	9	44
126	Image5D_bf2983_SPOT1.tif:2-2_3_45_1-1_1_1_2-1_1:1375	203	22	11	45
127	Image5D_bf2983_SPOT1.tif:3-1_3_45_2-1_1_1_3-2_1:1375	200	46	11	45
128	Image5D_bf2983_SPOT1.tif:4-1_3_45_3-2_1_1_4-2_1:1372	185	36	8	45
129	Image5D_bf2983_SPOT1.tif:4-2_3_45_3-2_1_1_4-1_1:1373	198	34	9	45
130	Image5D_bf2983_SPOT1.tif:2-2_3_46_1-1_1_1_2-1_1:1407	203	32	12	46
131	Image5D_bf2983_SPOT1.tif:3-1_3_46_2-1_1_1_3-2_1:1406	203	55	11	46
132	Image5D_bf2983_SPOT1.tif:4-1_3_46_3-2_1_1_4-2_1:1404	182	39	9	46
133	Image5D_bf2983_SPOT1.tif:4-2_3_46_3-2_1_1_4-1_1:1404	198	42	9	46
134	Image5D_bf2983_SPOT1.tif:2-2_3_47_1-1_1_1_2-1_1:1437	198	34	11	47
135	Image5D_bf2983_SPOT1.tif:3-1_3_47_2-1_1_1_3-2_1:1436	195	60	10	47
136	Image5D_bf2983_SPOT1.tif:4-1_3_47_3-2_1_1_4-2_1:1434	177	46	8	47
137	Image5D_bf2983_SPOT1.tif:4-2_3_47_3-2_1_1_4-1_1:1434	193	48	8	47
138	Image5D_bf2983_SPOT1.tif:2-2_3_48_1-1_1_1_2-1_1:1468	198	31	11	48
139	Image5D_bf2983_SPOT1.tif:3-1_3_48_2-1_1_1_3-2_1:1468	194	57	11	48
140	Image5D_bf2983_SPOT1.tif:4-1_3_48_3-2_1_1_4-2_1:1466	180	38	9	48
141	Image5D_bf2983_SPOT1.tif:4-2_3_48_3-2_1_1_4-1_1_0:1466	195	41	9	48
142	Image5D_bf2983_SPOT1.tif:2-2_3_49_1-1_1_1_2-1_1:1499	198	33	11	49
143	Image5D_bf2983_SPOT1.tif:3-1_3_49_2-1_1_1_3-2_1:1499	193	56	11	49
144	Image5D_bf2983_SPOT1.tif:4-1_3_49_3-2_1_1_4-2_1:1498	178	39	10	49
145	Image5D_bf2983_SPOT1.tif:2-2_3_50_1-1_1_1_2-1_1:1529	192	29	10	50
146	Image5D_bf2983_SPOT1.tif:3-1_3_50_2-1_1_1_3-2_1:1529	187	55	10	50
147	Image5D_bf2983_SPOT1.tif:4-1_3_50_3-2_1_1_4-2_1:1529	168	38	10	50
148	Image5D_bf2983_SPOT1.tif:2-2_3_51_1-1_1_1_2-1_1:1560	197	29	10	51
149	Image5D_bf2983_SPOT1.tif:3-1_3_51_2-1_1_1_3-2_1:1560	190	55	10	51
150	Image5D_bf2983_SPOT1.tif:4-1_3_51_3-2_1_1_4-2_1:1560	175	41	10	51
151	Image5D_bf2983_SPOT1.tif:2-2_3_52_1-1_1_1_2-1_1:1592	186	35	11	52
152	Image5D_bf2983_SPOT1.tif:3-1_3_52_2-1_1_1_3-2_1:1592	180	63	11	52
153	Image5D_bf2983_SPOT1.tif:4-1_3_52_3-2_1_1_4-2_1:1592	159	45	11	52
154	Image5D_bf2983_SPOT1.tif:2-2_3_53_1-1_1_1_2-1_1:1622	189	29	10	53
155	Image5D_bf2983_SPOT1.tif:3-1_3_53_2-1_1_1_3-2_1:1622	187	55	10	53
156	Image5D_bf2983_SPOT1.tif:4-1_3_53_3-2_1_1_4-2_1:1622	167	42	10	53
157	Image5D_bf2983_SPOT1.tif:2-2_3_54_1-1_1_1_2-1_1:1653	194	26	10	54
158	Image5D_bf2983_SPOT1.tif:3-1_3_54_2-1_1_1_3-2_1:1653	192	54	10	54
159	Image5D_bf2983_SPOT1.tif:4-1_3_54_3-2_1_1_4-2_1:1653	172	41	10	54
160	Image5D_bf2983_SPOT1.tif:2-2_3_55_1-1_1_1_2-1_1:1684	196	23	10	55
161	Image5D_bf2983_SPOT1.tif:3-1_3_55_2-1_1_1_3-2_1:1684	188	47	10	55
162	Image5D_bf2983_SPOT1.tif:4-1_3_55_3-2_1_1_4-2_1:1684	170	41	10	55
163	Image5D_bf2983_SPOT1.tif:2-2_3_56_1-1_1_1_2-1_1:1715	194	29	10	56
164	Image5D_bf2983_SPOT1.tif:3-1_3_56_2-1_1_1_3-2_1:1715	192	50	10	56
165	Image5D_bf2983_SPOT1.tif:4-1_3_56_3-2_1_1_4-2_1:1715	172	48	10	56
166	Image5D_bf2983_SPOT1.tif:2-2_3_57_1-1_1_1_2-1_1:1747	191	30	11	57
167	Image5D_bf2983_SPOT1.tif:3-1_3_57_2-1_1_1_3-2_1:1747	188	57	11	57
168	Image5D_bf2983_SPOT1.tif:4-1_3_57_3-2_1_1_4-2_1:1747	168	55	11	57
169	Image5D_bf2983_SPOT1.tif:2-2_3_58_1-1_1_1_2-1_1:1777	198	31	10	58
170	Image5D_bf2983_SPOT1.tif:3-1_3_58_2-1_1_1_3-2_1:1777	192	56	10	58
171	Image5D_bf2983_SPOT1.tif:4-1_3_58_3-2_1_1_4-2_1:1777	169	52	10	58
172	Image5D_bf2983_SPOT1.tif:2-2_3_59_1-1_1_1_2-1_1:1808	200	31	10	59
173	Image5D_bf2983_SPOT1.tif:3-1_3_59_2-1_1_1_3-2_1:1808	195	55	10	59
174	Image5D_bf2983_SPOT1.tif:4-1_3_59_3-2_1_1_4-2_1:1808	172	59	10	59
175	Image5D_bf2983_SPOT1.tif:2-2_3_60_1-1_1_1_2-1_1:1841	197	30	12	60
176	Image5D_bf2983_SPOT1.tif:3-1_3_60_2-1_1_1_3-2_1:1841	193	52	12	60
177	Image5D_bf2983_SPOT1.tif:4-1_3_60_3-2_1_1_4-2_1:1841	171	57	12	60
178	Image5D_bf2983_SPOT1.tif:2-2_3_61_1-1_1_1_2-1_1:1872	192	24	12	61
179	Image5D_bf2983_SPOT1.tif:3-1_3_61_2-1_1_1_3-2_1:1872	190	47	12	61
180	Image5D_bf2983_SPOT1.tif:4-1_3_61_3-2_1_1_4-2_1:1871	169	51	11	61
181	Image5D_bf2983_SPOT1.tif:2-2_3_62_1-1_1_1_2-1_1:1901	194	26	10	62
182	Image5D_bf2983_SPOT1.tif:3-1_3_62_2-1_1_1_3-2_1:1901	189	50	10	62
183	Image5D_bf2983_SPOT1.tif:4-1_3_62_3-2_1_1_4-2_1:1901	167	54	10	62
184	Image5D_bf2983_SPOT1.tif:2-2_3_63_1-1_1_1_2-1_1:1932	208	28	10	63
185	Image5D_bf2983_SPOT1.tif:3-1_3_63_2-1_1_1_3-2_1:1932	206	54	10	63
186	Image5D_bf2983_SPOT1.tif:4-1_3_63_3-2_1_1_4-2_1:1932	183	65	10	63
187	Image5D_bf2983_SPOT1.tif:2-2_3_64_1-1_1_1_2-1_1:1963	196	28	10	64
188	Image5D_bf2983_SPOT1.tif:3-1_3_64_2-1_1_1_3-2_1:1963	194	52	10	64
189	Image5D_bf2983_SPOT1.tif:4-1_3_64_3-2_1_1_4-2_1:1963	174	58	10	64
190	Image5D_bf2983_SPOT1.tif:2-2_3_65_1-1_1_1_2-1_1:1994	204	15	10	65
191	Image5D_bf2983_SPOT1.tif:3-1_3_65_2-1_1_1_3-2_1:1994	199	41	10	65
192	Image5D_bf2983_SPOT1.tif:4-1_3_65_3-2_1_1_4-2_1:1994	177	49	10	65
193	Image5D_bf2983_SPOT1.tif:2-2_3_66_1-1_1_1_2-1_1:2026	195	27	11	66
194	Image5D_bf2983_SPOT1.tif:3-1_3_66_2-1_1_1_3-2_1:2026	197	55	11	66
195	Image5D_bf2983_SPOT1.tif:4-1_3_66_3-2_1_1_4-2_1:2026	175	61	11	66
196	Image5D_bf2983_SPOT1.tif:2-2_3_67_1-1_1_1_2-1_1:2057	200	47	11	67
197	Image5D_bf2983_SPOT1.tif:3-1_3_67_2-1_1_1_3-2_1:2057	196	66	11	67
198	Image5D_bf2983_SPOT1.tif:4-1_3_67_3-2_1_1_4-2_1:2057	169	78	11	67
199	Image5D_bf2983_SPOT1.tif:2-2_3_68_1-1_1_1_2-1_1:2088	204	36	11	68
200	Image5D_bf2983_SPOT1.tif:3-1_3_68_2-1_1_1_3-2_1:2088	198	62	11	68
201	Image5D_bf2983_SPOT1.tif:4-1_3_68_3-2_1_1_4-2_1:2088	176	67	11	68
202	Image5D_bf2983_SPOT1.tif:2-2_3_69_1-1_1_1_2-1_1:2119	193	39	11	69
203	Image5D_bf2983_SPOT1.tif:3-1_3_69_2-1_1_1_3-2_1:2119	186	69	11	69
204	Image5D_bf2983_SPOT1.tif:4-1_3_69_3-2_1_1_4-2_1:2119	165	76	11	69
205	Image5D_bf2983_SPOT1.tif:2-2_3_70_1-1_1_1_2-1_1:2150	200	23	11	70
206	Image5D_bf2983_SPOT1.tif:3-1_3_70_2-1_1_1_3-2_1:2150	196	46	11	70
207	Image5D_bf2983_SPOT1.tif:4-1_3_70_3-2_1_1_4-2_1:2150	173	55	11	70
208	Image5D_bf2983_SPOT1.tif:2-2_3_71_1-1_1_1_2-1_1:2181	193	21	11	71
209	Image5D_bf2983_SPOT1.tif:3-1_3_71_2-1_1_1_3-2_1:2181	188	48	11	71
210	Image5D_bf2983_SPOT1.tif:4-1_3_71_3-2_1_1_4-2_1:2181	164	52	11	71
211	Image5D_bf2983_SPOT1.tif:2-2_3_72_1-1_1_1_2-1_1:2212	204	26	11	72
212	Image5D_bf2983_SPOT1.tif:3-1_3_72_2-1_1_1_3-2_1:2212	198	48	11	72
213	Image5D_bf2983_SPOT1.tif:4-1_3_72_3-2_1_1_4-2_1:2212	178	61	11	72
214	Image5D_bf2983_SPOT1.tif:2-2_3_73_1-1_1_1_2-1_1:2243	200	22	11	73
215	Image5D_bf2983_SPOT1.tif:3-1_3_73_2-1_1_1_3-2_1:2243	200	42	11	73
216	Image5D_bf2983_SPOT1.tif:4-1_3_73_3-2_1_1_4-2_1:2243	172	56	11	73
217	Image5D_bf2983_SPOT1.tif:2-2_3_74_1-1_1_1_2-1_1:2274	194	25	11	74
218	Image5D_bf2983_SPOT1.tif:3-1_3_74_2-1_1_1_3-2_1:2274	193	51	11	74
219	Image5D_bf2983_SPOT1.tif:4-1_3_74_3-2_1_1_4-2_1:2274	165	59	11	74
220	Image5D_bf2983_SPOT1.tif:2-2_3_75_1-1_1_1_2-1_1:2305	195	28	11	75
221	Image5D_bf2983_SPOT1.tif:3-1_3_75_2-1_1_1_3-2_1:2305	193	48	11	75
222	Image5D_bf2983_SPOT1.tif:4-1_3_75_3-2_1_1_4-2_1:2305	168	60	11	75
223	Image5D_bf2983_SPOT1.tif:2-2_3_76_1-1_1_1_2-1_1:2337	193	22	12	76
224	Image5D_bf2983_SPOT1.tif:3-1_3_76_2-1_1_1_3-2_1:2337	190	45	12	76
225	Image5D_bf2983_SPOT1.tif:4-1_3_76_3-2_1_1_4-2_1:2337	168	59	12	76
226	Image5D_bf2983_SPOT1.tif:2-2_3_77_1-1_1_1_2-1_1:2368	189	31	12	77
227	Image5D_bf2983_SPOT1.tif:3-1_3_77_2-1_1_1_3-2_1:2368	186	55	12	77
228	Image5D_bf2983_SPOT1.tif:4-1_3_77_3-2_1_1_4-2_1:2368	161	61	12	77
229	Image5D_bf2983_SPOT1.tif:2-2_3_78_1-1_1_1_2-1_1:2398	193	30	11	78
230	Image5D_bf2983_SPOT1.tif:3-1_3_78_2-1_1_1_3-2_1:2398	196	58	11	78
231	Image5D_bf2983_SPOT1.tif:4-1_3_78_3-2_1_1_4-2_1:2398	167	64	11	78
232	Image5D_bf2983_SPOT1.tif:2-2_3_79_1-1_1_1_2-1_1:2431	186	16	13	79
233	Image5D_bf2983_SPOT1.tif:3-1_3_79_2-1_1_1_3-2_1:2431	186	36	13	79
234	Image5D_bf2983_SPOT1.tif:4-1_3_79_3-2_1_1_4-2_1:2431	163	49	13	79
235	Image5D_bf2983_SPOT1.tif:2-2_3_80_1-1_1_1_2-1_1:2461	187	24	12	80
236	Image5D_bf2983_SPOT1.tif:3-1_3_80_2-1_1_1_3-2_1:2461	185	42	12	80
237	Image5D_bf2983_SPOT1.tif:4-1_3_80_3-2_1_1_4-2_1:2461	157	53	12	80
238	Image5D_bf2983_SPOT1.tif:2-2_3_81_1-1_1_1_2-1_1:2492	190	17	12	81
239	Image5D_bf2983_SPOT1.tif:3-1_3_81_2-1_1_1_3-2_1:2492	186	38	12	81
240	Image5D_bf2983_SPOT1.tif:4-1_3_81_3-2_1_1_4-2_1:2492	163	56	12	81
241	Image5D_bf2983_SPOT1.tif:2-2_3_82_1-1_1_1_2-1_1:2523	185	31	12	82
242	Image5D_bf2983_SPOT1.tif:3-1_3_82_2-1_1_1_3-2_1:2523	182	53	12	82
243	Image5D_bf2983_SPOT1.tif:4-1_3_82_3-2_1_1_4-2_1:2523	159	63	12	82
244	Image5D_bf2983_SPOT1.tif:2-2_3_83_1-1_1_1_2-1_1:2554	184	43	12	83
245	Image5D_bf2983_SPOT1.tif:3-1_3_83_2-1_1_1_3-2_1:2554	178	64	12	83
246	Image5D_bf2983_SPOT1.tif:4-1_3_83_3-2_1_1_4-2_1:2554	159	77	12	83
247	Image5D_bf2983_SPOT1.tif:2-2_3_84_1-1_1_1_2-1_1:2585	193	37	12	84
248	Image5D_bf2983_SPOT1.tif:3-1_3_84_2-1_1_1_3-2_1:2585	189	62	12	84
249	Image5D_bf2983_SPOT1.tif:4-1_3_84_3-2_1_1_4-2_1:2585	166	72	12	84
250	Image5D_bf2983_SPOT1.tif:2-2_3_85_1-1_1_1_2-1_1:2616	195	33	12	85
251	Image5D_bf2983_SPOT1.tif:3-1_3_85_2-1_1_1_3-2_1:2616	196	54	12	85
252	Image5D_bf2983_SPOT1.tif:4-1_3_85_3-2_1_1_4-2_1:2616	170	66	12	85
253	Image5D_bf2983_SPOT1.tif:2-2_3_86_1-1_1_1_2-1_1:2647	189	42	12	86
254	Image5D_bf2983_SPOT1.tif:3-1_3_86_2-1_1_1_3-2_1:2647	181	62	12	86
255	Image5D_bf2983_SPOT1.tif:4-1_3_86_3-2_1_1_4-2_1:2647	160	76	12	86
256	Image5D_bf2983_SPOT1.tif:2-2_3_87_1-1_1_1_2-1_1:2677	185	31	11	87
257	Image5D_bf2983_SPOT1.tif:3-1_3_87_2-1_1_1_3-2_1:2677	180	49	11	87
258	Image5D_bf2983_SPOT1.tif:4-1_3_87_3-2_1_1_4-2_1:2677	158	63	11	87
259	Image5D_bf2983_SPOT1.tif:2-2_3_88_1-1_1_1_2-1_1:2708	199	30	11	88
