 	Label	X	Y	Slice	Frame
65	Image5D_bf2981_SPOT10.tif:3-1_2_52_2-2_1_1_3-2_1:1242	322.000	99.333	18	52
66	Image5D_bf2981_SPOT10.tif:2-1_1_53_1-1_1_1_2-2_1:1266	344.000	42.000	18	53
67	Image5D_bf2981_SPOT10.tif:3-1_2_53_2-2_1_1_3-2_1:1266	319.333	52.000	18	53
68	Image5D_bf2981_SPOT10.tif:2-1_1_54_1-1_1_1_2-2_1:1289	342.667	59.333	17	54
69	Image5D_bf2981_SPOT10.tif:4-1_3_54_3-1_1_1_4-2_1:1289	320.667	58.667	17	54
70	Image5D_bf2981_SPOT10.tif:4-2_2_54_3-1_1_1_4-1_1:1289	323.333	80.667	17	54
71	Image5D_bf2981_SPOT10.tif:2-1_1_55_1-1_1_1_2-2_1:1313	344.667	66.667	17	55
72	Image5D_bf2981_SPOT10.tif:4-1_3_55_3-1_1_1_4-2_1:1313	326.000	57.333	17	55
73	Image5D_bf2981_SPOT10.tif:5-1_3_55_4-2_1_1_5-2_1:1311	314.000	91.333	15	55
74	Image5D_bf2981_SPOT10.tif:5-2_3_55_4-2_1_1_5-1_1:1311	336.667	86.000	15	55
75	Image5D_bf2981_SPOT10.tif:2-1_1_56_1-1_1_1_2-2_1:1335	320.667	26.000	15	56
76	Image5D_bf2981_SPOT10.tif:4-1_3_56_3-1_1_1_4-2_1:1335	294.667	30.667	15	56
77	Image5D_bf2981_SPOT10.tif:5-1_3_56_4-2_1_1_5-2_1_0:1335	293.333	66.000	15	56
78	Image5D_bf2981_SPOT10.tif:5-2_3_56_4-2_1_1_5-1_1_0:1335	309.333	78.667	15	56
79	Image5D_bf2981_SPOT10.tif:2-1_1_57_1-1_1_1_2-2_1:1359	323.333	34.667	15	57
80	Image5D_bf2981_SPOT10.tif:4-1_3_57_3-1_1_1_4-2_1_0:1359	302.667	39.333	15	57
81	Image5D_bf2981_SPOT10.tif:2-1_1_58_1-1_1_1_2-2_1:1384	326.000	39.333	16	58
82	Image5D_bf2981_SPOT10.tif:2-1_1_59_1-1_1_1_2-2_1:1408	323.333	36.667	16	59
83	Image5D_bf2981_SPOT10.tif:2-1_1_60_1-1_1_1_2-2_1:1432	322.000	38.000	16	60
84	Image5D_bf2981_SPOT10.tif:2-1_1_61_1-1_1_1_2-2_1:1456	329.333	40.667	16	61
85	Image5D_bf2981_SPOT10.tif:2-1_1_62_1-1_1_1_2-2_1:1480	328.667	36.667	16	62
86	Image5D_bf2981_SPOT10.tif:2-1_1_63_1-1_1_1_2-2_1:1504	324.000	40.000	16	63
87	Image5D_bf2981_SPOT10.tif:2-1_1_64_1-1_1_1_2-2_1:1530	319.333	46.000	18	64
88	Image5D_bf2981_SPOT10.tif:2-1_1_65_1-1_1_1_2-2_1:1551	324.667	36.000	15	65
89	Image5D_bf2981_SPOT10.tif:2-1_1_66_1-1_1_1_2-2_1:1576	329.333	42.000	16	66
90	Image5D_bf2981_SPOT10.tif:2-1_1_67_1-1_1_1_2-2_1:1602	327.333	39.333	18	67
91	Image5D_bf2981_SPOT10.tif:2-1_1_68_1-1_1_1_2-2_1:1626	323.333	38.000	18	68
92	Image5D_bf2981_SPOT10.tif:2-1_1_69_1-1_1_1_2-2_1:1650	323.333	37.333	18	69
93	Image5D_bf2981_SPOT10.tif:2-1_1_70_1-1_1_1_2-2_1:1674	326.667	47.333	18	70
94	Image5D_bf2981_SPOT10.tif:2-1_1_71_1-1_1_1_2-2_1:1696	328.000	54.000	16	71
95	Image5D_bf2981_SPOT10.tif:2-1_1_72_1-1_1_1_2-2_1:1723	324.667	54.000	19	72
96	Image5D_bf2981_SPOT10.tif:2-1_1_73_1-1_1_1_2-2_1:1747	318.667	54.667	19	73
97	Image5D_bf2981_SPOT10.tif:2-1_1_74_1-1_1_1_2-2_1:1769	322.667	54.667	17	74
98	Image5D_bf2981_SPOT10.tif:2-1_1_75_1-1_1_1_2-2_1:1796	316.667	50.000	20	75
99	Image5D_bf2981_SPOT10.tif:2-1_1_76_1-1_1_1_2-2_1:1820	315.333	43.333	20	76
100	Image5D_bf2981_SPOT10.tif:2-1_1_77_1-1_1_1_2-2_1:1843	324.667	48.000	19	77
101	Image5D_bf2981_SPOT10.tif:2-1_1_78_1-1_1_1_2-2_1:1867	326.000	48.000	19	78
102	Image5D_bf2981_SPOT10.tif:2-1_1_79_1-1_1_1_2-2_1:1891	323.333	49.333	19	79
103	Image5D_bf2981_SPOT10.tif:2-1_1_80_1-1_1_1_2-2_1:1915	319.333	47.333	19	80
104	Image5D_bf2981_SPOT10.tif:2-1_1_81_1-1_1_1_2-2_1:1939	319.333	50.000	19	81
105	Image5D_bf2981_SPOT10.tif:2-1_1_82_1-1_1_1_2-2_1:1963	320.667	44.667	19	82
106	Image5D_bf2981_SPOT10.tif:2-1_1_83_1-1_1_1_2-2_1:1987	321.333	48.000	19	83
107	Image5D_bf2981_SPOT10.tif:2-1_1_84_1-1_1_1_2-2_1:2011	322.000	43.333	19	84
108	Image5D_bf2981_SPOT10.tif:2-1_1_85_1-1_1_1_2-2_1:2034	318.667	36.000	18	85
109	Image5D_bf2981_SPOT10.tif:2-1_1_86_1-1_1_1_2-2_1:2059	322.000	44.000	19	86
110	Image5D_bf2981_SPOT10.tif:2-1_1_87_1-1_1_1_2-2_1:2081	324.667	34.667	17	87
