 	Label	X	Y	Slice	Frame
1	Image5D_bf3419_SPOT6.tif:1-1_1_1_NA_NA_1_1_NA_1:21	333	260	21	1
2	Image5D_bf3419_SPOT6.tif:1-1_1_2_NA_NA_1_1_NA_1:47	490	249	17	2
3	Image5D_bf3419_SPOT6.tif:1-1_1_3_NA_NA_1_1_NA_1:77	343	159	17	3
4	Image5D_bf3419_SPOT6.tif:1-1_1_4_NA_NA_1_1_NA_1:106	377	157	16	4
5	Image5D_bf3419_SPOT6.tif:1-1_1_5_NA_NA_1_1_NA_1:138	393	136	18	5
6	Image5D_bf3419_SPOT6.tif:1-1_1_6_NA_NA_1_1_NA_1:168	397	142	18	6
7	Image5D_bf3419_SPOT6.tif:1-1_1_7_NA_NA_1_1_NA_1:198	401	144	18	7
8	Image5D_bf3419_SPOT6.tif:1-1_1_8_NA_NA_1_1_NA_1:226	386	165	16	8
9	Image5D_bf3419_SPOT6.tif:2-1_1_9_1-1_1_1_2-2_1:259	359	179	19	9
10	Image5D_bf3419_SPOT6.tif:2-2_2_9_1-1_1_1_2-1_1:259	377	160	19	9
11	Image5D_bf3419_SPOT6.tif:2-1_1_10_1-1_1_1_2-2_1:291	357	162	21	10
12	Image5D_bf3419_SPOT6.tif:2-2_2_10_1-1_1_1_2-1_1:291	369	147	21	10
13	Image5D_bf3419_SPOT6.tif:2-1_1_11_1-1_1_1_2-2_1:320	351	143	20	11
14	Image5D_bf3419_SPOT6.tif:2-2_2_11_1-1_1_1_2-1_1:320	365	122	20	11
15	Image5D_bf3419_SPOT6.tif:2-1_1_12_1-1_1_1_2-2_1:349	355	150	19	12
16	Image5D_bf3419_SPOT6.tif:3-1_2_12_2-2_1_1_3-2_1:349	367	137	19	12
17	Image5D_bf3419_SPOT6.tif:3-2_2_12_2-2_1_1_3-1_1:349	387	121	19	12
18	Image5D_bf3419_SPOT6.tif:2-1_1_13_1-1_1_1_2-2_1:380	309	169	20	13
19	Image5D_bf3419_SPOT6.tif:3-1_2_13_2-2_1_1_3-2_1:380	321	153	20	13
20	Image5D_bf3419_SPOT6.tif:3-2_2_13_2-2_1_1_3-1_1:380	337	141	20	13
21	Image5D_bf3419_SPOT6.tif:2-1_1_14_1-1_1_1_2-2_1:408	290	157	18	14
22	Image5D_bf3419_SPOT6.tif:4-1_2_14_3-1_1_1_4-2_1:408	298	144	18	14
23	Image5D_bf3419_SPOT6.tif:4-2_3_14_3-1_1_1_4-1_1:408	318	162	18	14
24	Image5D_bf3419_SPOT6.tif:4-3_2_14_3-2_1_1_4-4_1:408	314	122	18	14
