 	Label	X	Y	Slice	Frame
1	Image5D_bf2983_SPOT7.tif:1-1_1_1_NA_1_1_NA_1:14	115.333	241.333	14	1
2	Image5D_bf2983_SPOT7.tif:1-1_1_2_NA_1_1_NA_1:37	126.000	232.000	14	2
3	Image5D_bf2983_SPOT7.tif:1-1_1_3_NA_1_1_NA_1:60	130.000	236.667	14	3
4	Image5D_bf2983_SPOT7.tif:1-1_1_4_NA_1_1_NA_1:83	134.000	248.000	14	4
5	Image5D_bf2983_SPOT7.tif:1-1_1_5_NA_1_1_NA_1:106	134.667	251.333	14	5
6	Image5D_bf2983_SPOT7.tif:1-1_1_6_NA_1_1_NA_1:131	144.667	246.667	16	6
7	Image5D_bf2983_SPOT7.tif:1-1_1_7_NA_1_1_NA_1:154	144.000	250.000	16	7
8	Image5D_bf2983_SPOT7.tif:1-1_1_8_NA_1_1_NA_1:177	154.000	247.333	16	8
9	Image5D_bf2983_SPOT7.tif:1-1_1_9_NA_1_1_NA_1:200	157.333	248.667	16	9
10	Image5D_bf2983_SPOT7.tif:1-1_1_10_NA_1_1_NA_1:222	150.667	248.000	15	10
11	Image5D_bf2983_SPOT7.tif:1-1_1_11_NA_1_1_NA_1:245	148.000	254.000	15	11
12	Image5D_bf2983_SPOT7.tif:1-1_1_12_NA_1_1_NA_1:268	148.667	250.667	15	12
13	Image5D_bf2983_SPOT7.tif:1-1_1_13_NA_1_1_NA_1:291	155.333	252.667	15	13
14	Image5D_bf2983_SPOT7.tif:1-1_1_14_NA_1_1_NA_1:314	150.667	242.000	15	14
15	Image5D_bf2983_SPOT7.tif:1-1_1_15_NA_1_1_NA_1:337	148.667	251.333	15	15
16	Image5D_bf2983_SPOT7.tif:1-1_1_16_NA_1_1_NA_1:357	149.333	254.000	12	16
17	Image5D_bf2983_SPOT7.tif:1-1_1_17_NA_1_1_NA_1:380	153.333	248.667	12	17
18	Image5D_bf2983_SPOT7.tif:1-1_1_18_NA_1_1_NA_1:403	146.000	250.000	12	18
19	Image5D_bf2983_SPOT7.tif:1-1_1_19_NA_1_1_NA_1:426	152.000	240.667	12	19
20	Image5D_bf2983_SPOT7.tif:1-1_1_20_NA_1_1_NA_1:452	147.333	248.667	15	20
21	Image5D_bf2983_SPOT7.tif:1-1_1_21_NA_1_1_NA_1:475	158.000	244.667	15	21
22	Image5D_bf2983_SPOT7.tif:1-1_1_22_NA_1_1_NA_1:498	154.667	242.667	15	22
23	Image5D_bf2983_SPOT7.tif:1-1_1_23_NA_1_1_NA_1:521	145.333	240.667	15	23
24	Image5D_bf2983_SPOT7.tif:1-1_1_24_NA_1_1_NA_1:542	150.667	242.667	13	24
25	Image5D_bf2983_SPOT7.tif:1-1_1_25_NA_1_1_NA_1:565	144.000	249.333	13	25
26	Image5D_bf2983_SPOT7.tif:1-1_1_26_NA_1_1_NA_1:588	148.000	250.000	13	26
27	Image5D_bf2983_SPOT7.tif:1-1_1_27_NA_1_1_NA_1:611	145.333	244.000	13	27
28	Image5D_bf2983_SPOT7.tif:1-1_1_28_NA_1_1_NA_1:634	155.333	244.000	13	28
