 	Label	X	Y	Slice	Frame
1	Image5D_bf2983_SPOT10.tif:1-1_1_1_NA_1_1_NA_1:17	143.333	56.667	17	1
2	Image5D_bf2983_SPOT10.tif:1-1_1_2_NA_1_1_NA_1:44	131.333	70.000	15	2
3	Image5D_bf2983_SPOT10.tif:1-1_1_3_NA_1_1_NA_1:73	143.333	80.667	15	3
4	Image5D_bf2983_SPOT10.tif:1-1_1_4_NA_1_1_NA_1:107	156.000	82.667	20	4
5	Image5D_bf2983_SPOT10.tif:1-1_1_5_NA_1_1_NA_1:133	146.667	85.333	17	5
6	Image5D_bf2983_SPOT10.tif:1-1_1_6_NA_1_1_NA_1:162	129.333	80.667	17	6
7	Image5D_bf2983_SPOT10.tif:1-1_1_7_NA_1_1_NA_1:191	142.000	86.667	17	7
8	Image5D_bf2983_SPOT10.tif:1-1_1_8_NA_1_1_NA_1:219	145.333	45.333	16	8
9	Image5D_bf2983_SPOT10.tif:1-1_1_9_NA_1_1_NA_1:248	114.000	46.667	16	9
10	Image5D_bf2983_SPOT10.tif:1-1_1_10_NA_1_1_NA_1:277	101.333	48.667	16	10
11	Image5D_bf2983_SPOT10.tif:1-1_1_11_NA_1_1_NA_1:306	105.333	45.333	16	11
12	Image5D_bf2983_SPOT10.tif:1-1_1_12_NA_1_1_NA_1:335	111.333	50.667	16	12
13	Image5D_bf2983_SPOT10.tif:1-1_1_13_NA_1_1_NA_1:364	102.667	50.667	16	13
14	Image5D_bf2983_SPOT10.tif:1-1_1_14_NA_1_1_NA_1:393	116.667	51.333	16	14
15	Image5D_bf2983_SPOT10.tif:1-1_1_15_NA_1_1_NA_1:422	120.667	60.000	16	15
16	Image5D_bf2983_SPOT10.tif:1-1_1_16_NA_1_1_NA_1:451	123.333	60.000	16	16
17	Image5D_bf2983_SPOT10.tif:1-1_1_17_NA_1_1_NA_1:480	116.667	57.333	16	17
18	Image5D_bf2983_SPOT10.tif:1-1_1_18_NA_1_1_NA_1:509	116.000	52.000	16	18
19	Image5D_bf2983_SPOT10.tif:1-1_1_19_NA_1_1_NA_1:538	112.667	53.333	16	19
20	Image5D_bf2983_SPOT10.tif:1-1_1_20_NA_1_1_NA_1:567	113.333	55.333	16	20
21	Image5D_bf2983_SPOT10.tif:1-1_1_21_NA_1_1_NA_1:596	154.000	57.333	16	21
22	Image5D_bf2983_SPOT10.tif:1-1_1_22_NA_1_1_NA_1:625	140.667	56.000	16	22
23	Image5D_bf2983_SPOT10.tif:1-1_1_23_NA_1_1_NA_1:654	132.667	60.667	16	23
24	Image5D_bf2983_SPOT10.tif:1-1_1_24_NA_1_1_NA_1:683	128.667	50.000	16	24
25	Image5D_bf2983_SPOT10.tif:1-1_1_25_NA_1_1_NA_1:712	117.333	58.000	16	25
26	Image5D_bf2983_SPOT10.tif:1-1_1_26_NA_1_1_NA_1:741	127.333	56.000	16	26
27	Image5D_bf2983_SPOT10.tif:1-1_1_27_NA_1_1_NA_1:771	122.000	50.000	17	27
28	Image5D_bf2983_SPOT10.tif:1-1_1_28_NA_1_1_NA_1:797	120.667	54.000	14	28
29	Image5D_bf2983_SPOT10.tif:1-1_1_29_NA_1_1_NA_1:828	116.000	56.000	16	29
30	Image5D_bf2983_SPOT10.tif:1-1_1_30_NA_1_1_NA_1:857	119.333	38.000	16	30
31	Image5D_bf2983_SPOT10.tif:2-1_1_31_1-1_1_1_2-2_1:889	140.667	55.333	19	31
32	Image5D_bf2983_SPOT10.tif:2-2_2_31_1-1_0-5_1_2-1_1:889	157.333	44.667	19	31
33	Image5D_bf2983_SPOT10.tif:2-1_1_32_1-1_1_1_2-2_1:914	135.333	59.333	15	32
34	Image5D_bf2983_SPOT10.tif:2-2_2_32_1-1_0-5_1_2-1_1:914	152.667	58.000	15	32
35	Image5D_bf2983_SPOT10.tif:2-1_1_33_1-1_1_1_2-2_1:941	159.333	59.333	13	33
36	Image5D_bf2983_SPOT10.tif:2-2_2_33_1-1_0-5_1_2-1_1:941	175.333	56.667	13	33
37	Image5D_bf2983_SPOT10.tif:2-1_1_34_1-1_1_1_2-2_1:972	108.000	60.000	15	34
38	Image5D_bf2983_SPOT10.tif:2-2_2_34_1-1_0-5_1_2-1_1:972	120.000	55.333	15	34
39	Image5D_bf2983_SPOT10.tif:2-1_1_35_1-1_1_1_2-2_1:1002	124.667	57.333	16	35
40	Image5D_bf2983_SPOT10.tif:2-2_2_35_1-1_0-5_1_2-1_1:1002	138.000	50.667	16	35
41	Image5D_bf2983_SPOT10.tif:2-1_1_36_1-1_1_1_2-2_1:1031	136.667	62.667	16	36
42	Image5D_bf2983_SPOT10.tif:2-2_2_36_1-1_0-5_1_2-1_1:1031	148.000	55.333	16	36
43	Image5D_bf2983_SPOT10.tif:2-1_1_37_1-1_1_1_2-2_1:1058	132.000	60.667	14	37
44	Image5D_bf2983_SPOT10.tif:2-2_2_37_1-1_0-5_1_2-1_1:1058	142.667	55.333	14	37
45	Image5D_bf2983_SPOT10.tif:2-1_1_38_1-1_1_1_2-2_1_0:1088	112.000	59.333	15	38
46	Image5D_bf2983_SPOT10.tif:2-2_2_38_1-1_0-5_1_2-1_1_0:1088	130.667	50.000	15	38
