 	Label	X	Y	Slice	Frame
1	Image5D_bf2981_SPOT5.tif:1-1_1_1_NA_0_1_NA_1:19	306.667	460.667	19	1
2	Image5D_bf2981_SPOT5.tif:1-1_1_2_NA_0_1_NA_1:49	284.000	471.333	19	2
3	Image5D_bf2981_SPOT5.tif:1-1_1_3_NA_0_1_NA_1:78	298.000	470.667	18	3
4	Image5D_bf2981_SPOT5.tif:1-1_1_4_NA_0_1_NA_1:108	290.667	487.333	18	4
5	Image5D_bf2981_SPOT5.tif:1-1_1_5_NA_0_1_NA_1:141	304.000	488.667	21	5
6	Image5D_bf2981_SPOT5.tif:1-1_1_6_NA_0_1_NA_1:168	318.000	489.333	18	6
7	Image5D_bf2981_SPOT5.tif:1-1_1_7_NA_0_1_NA_1:200	329.333	503.333	20	7
8	Image5D_bf2981_SPOT5.tif:2-1_2_8_1-1_1_1_2-2_1:228	328.667	462.000	18	8
9	Image5D_bf2981_SPOT5.tif:2-2_2_8_1-1_1_1_2-1_1:228	339.333	472.667	18	8
10	Image5D_bf2981_SPOT5.tif:2-1_2_9_1-1_1_1_2-2_1:258	324.000	466.667	18	9
11	Image5D_bf2981_SPOT5.tif:2-2_2_9_1-1_1_1_2-1_1:258	332.000	477.333	18	9
12	Image5D_bf2981_SPOT5.tif:3-1_3_10_2-1_1_0-5_3-2_0-5:289	320.667	480.000	19	10
13	Image5D_bf2981_SPOT5.tif:3-2_3_10_2-1_1_0-5_3-1_0-5:289	341.333	464.000	19	10
14	Image5D_bf2981_SPOT5.tif:3-3_2_10_2-2_1_0-5_3-4_0-5:289	335.333	482.667	19	10
15	Image5D_bf2981_SPOT5.tif:3-4_3_10_2-2_1_0-5_3-3_0-5:289	354.667	468.000	19	10
16	Image5D_bf2981_SPOT5.tif:3-1_3_11_2-1_1_0-5_3-2_0-5:319	332.667	466.000	19	11
17	Image5D_bf2981_SPOT5.tif:3-2_3_11_2-1_1_0-5_3-1_0-5:319	358.000	447.333	19	11
18	Image5D_bf2981_SPOT5.tif:3-3_2_11_2-2_1_0-5_3-4_0-5:319	348.000	474.667	19	11
19	Image5D_bf2981_SPOT5.tif:3-4_3_11_2-2_1_0-5_3-3_0-5:319	372.667	457.333	19	11
20	Image5D_bf2981_SPOT5.tif:3-1_3_12_2-1_1_0-5_3-2_0-5_0:349	313.333	468.000	19	12
21	Image5D_bf2981_SPOT5.tif:3-2_3_12_2-1_1_0-5_3-1_0-5:349	336.667	459.333	19	12
22	Image5D_bf2981_SPOT5.tif:3-3_2_12_2-2_1_0-5_3-4_0-5:349	328.667	471.333	19	12
23	Image5D_bf2981_SPOT5.tif:3-4_3_12_2-2_1_0-5_3-3_0-5_0:349	344.000	465.333	19	12
24	Image5D_bf2981_SPOT5.tif:3-2_3_13_2-1_1_0-5_3-1_0-5:379	367.333	462.000	19	13
25	Image5D_bf2981_SPOT5.tif:3-3_2_13_2-2_1_0-5_3-4_0-5:379	348.667	475.333	19	13
26	Image5D_bf2981_SPOT5.tif:3-2_3_14_2-1_1_0-5_3-1_0-5_0:408	375.333	467.333	18	14
27	Image5D_bf2981_SPOT5.tif:3-3_2_14_2-2_1_0-5_3-4_0-5:408	364.000	483.333	18	14
28	Image5D_bf2981_SPOT5.tif:3-3_2_15_2-2_1_0-5_3-4_0-5:441	357.333	458.667	21	15
29	Image5D_bf2981_SPOT5.tif:4-1_3_16_3-3_1_1_4-2_1:469	348.667	479.333	19	16
30	Image5D_bf2981_SPOT5.tif:4-2_3_16_3-3_1_1_4-1_1:469	365.333	477.333	19	16
31	Image5D_bf2981_SPOT5.tif:4-1_3_17_3-3_1_1_4-2_1:499	389.333	471.333	19	17
32	Image5D_bf2981_SPOT5.tif:4-2_3_17_3-3_1_1_4-1_1:499	404.000	461.333	19	17
33	Image5D_bf2981_SPOT5.tif:4-1_3_18_3-3_1_1_4-2_1_0:529	346.000	482.000	19	18
34	Image5D_bf2981_SPOT5.tif:4-2_3_18_3-3_1_1_4-1_1:529	364.000	477.333	19	18
35	Image5D_bf2981_SPOT5.tif:4-2_3_19_3-3_1_1_4-1_1_0:558	366.667	462.667	18	19
