 	Label	X	Y	Slice	Frame
1	Image5D_bf2983_SPOT3.tif:1-1_1_1_NA_1_1_NA_1:13	289	52	13	1
2	Image5D_bf2983_SPOT3.tif:2-1_1_2_1-1_1_1_2-2_1:38	272	34	13	2
3	Image5D_bf2983_SPOT3.tif:2-2_2_2_1-1_1_1_2-1_1:38	267	46	13	2
4	Image5D_bf2983_SPOT3.tif:2-1_1_3_1-1_1_1_2-2_1:64	268	36	14	3
5	Image5D_bf2983_SPOT3.tif:3-1_2_3_2-2_1_1_3-2_1:64	265	49	14	3
6	Image5D_bf2983_SPOT3.tif:3-2_2_3_2-2_1_1_3-1_1:64	278	28	14	3
7	Image5D_bf2983_SPOT3.tif:2-1_1_4_1-1_1_1_2-2_1:89	269	44	14	4
8	Image5D_bf2983_SPOT3.tif:3-1_2_4_2-2_1_1_3-2_1:89	281	38	14	4
9	Image5D_bf2983_SPOT3.tif:3-2_2_4_2-2_1_1_3-1_1:89	271	54	14	4
10	Image5D_bf2983_SPOT3.tif:2-1_1_5_1-1_1_1_2-2_1:114	269	52	14	5
11	Image5D_bf2983_SPOT3.tif:3-1_2_5_2-2_1_1_3-2_1:114	268	65	14	5
12	Image5D_bf2983_SPOT3.tif:3-2_2_5_2-2_1_1_3-1_1_0:114	284	42	14	5
13	Image5D_bf2983_SPOT3.tif:2-1_1_6_1-1_1_1_2-2_1:139	291	56	14	6
14	Image5D_bf2983_SPOT3.tif:3-1_2_6_2-2_1_1_3-2_1:139	287	66	14	6
15	Image5D_bf2983_SPOT3.tif:2-1_1_7_1-1_1_1_2-2_1:164	302	68	14	7
16	Image5D_bf2983_SPOT3.tif:3-1_2_7_2-2_1_1_3-2_1:164	298	76	14	7
17	Image5D_bf2983_SPOT3.tif:3-1_2_8_2-2_1_1_3-2_1:189	317	76	14	8
18	Image5D_bf2983_SPOT3.tif:3-3_2_8_2-1_1_1_3-4_1:189	313	66	14	8
19	Image5D_bf2983_SPOT3.tif:3-4_1_8_2-1_1_1_3-3_1:189	330	66	14	8
20	Image5D_bf2983_SPOT3.tif:3-3_2_9_2-1_1_1_3-4_1:215	316	69	15	9
21	Image5D_bf2983_SPOT3.tif:3-4_1_9_2-1_1_1_3-3_1:215	332	67	15	9
22	Image5D_bf2983_SPOT3.tif:4-1_2_9_3-1_1_1_4-2_1:215	328	84	15	9
23	Image5D_bf2983_SPOT3.tif:4-2_2_9_3-1_1_1_4-1_1:215	316	84	15	9
