 	Label	X	Y	Slice	Frame
1	Image5D_bf2983_SPOT5.tif:1-1_1_1_NA_1_1_NA_1:14	176	358	14	1
2	Image5D_bf2983_SPOT5.tif:1-1_1_2_NA_1_1_NA_1:38	165	350	14	2
3	Image5D_bf2983_SPOT5.tif:1-1_1_3_NA_1_1_NA_1:62	183	356	14	3
4	Image5D_bf2983_SPOT5.tif:1-1_1_4_NA_1_1_NA_1:86	190	362	14	4
5	Image5D_bf2983_SPOT5.tif:1-1_1_5_NA_1_1_NA_1:113	187	368	17	5
6	Image5D_bf2983_SPOT5.tif:1-1_1_6_NA_1_1_NA_1:137	183	374	17	6
7	Image5D_bf2983_SPOT5.tif:2-1_2_7_1-1_1_0-5_2-2_0-5:159	176	372	15	7
8	Image5D_bf2983_SPOT5.tif:2-2_2_7_1-1_1_0-5_2-1_0-5:159	154	374	15	7
9	Image5D_bf2983_SPOT5.tif:2-3_2_7_1-1_1_0-5_2-1_0-5:159	138	363	15	7
10	Image5D_bf2983_SPOT5.tif:2-1_2_8_1-1_1_0-5_2-2_0-5:184	175	378	16	8
11	Image5D_bf2983_SPOT5.tif:2-2_2_8_1-1_1_0-5_2-1_0-5:184	157	376	16	8
12	Image5D_bf2983_SPOT5.tif:2-3_2_8_1-1_1_0-5_2-1_0-5:184	138	377	16	8
13	Image5D_bf2983_SPOT5.tif:2-1_2_9_1-1_1_0-5_2-2_0-5:208	180	386	16	9
14	Image5D_bf2983_SPOT5.tif:2-3_2_9_1-1_1_0-5_2-1_0-5:208	138	382	16	9
15	Image5D_bf2983_SPOT5.tif:3-1_2_9_2-2_1_1_3-2_1:208	157	379	16	9
16	Image5D_bf2983_SPOT5.tif:3-2_2_9_2-2_1_1_3-1_1:208	180	396	16	9
17	Image5D_bf2983_SPOT5.tif:2-1_2_10_1-1_1_0-5_2-2_0-5:233	192	389	17	10
18	Image5D_bf2983_SPOT5.tif:2-3_2_10_1-1_1_0-5_2-1_0-5:233	146	394	17	10
19	Image5D_bf2983_SPOT5.tif:3-1_2_10_2-2_1_1_3-2_1:233	164	386	17	10
20	Image5D_bf2983_SPOT5.tif:3-2_2_10_2-2_1_1_3-1_1:233	187	410	17	10
21	Image5D_bf2983_SPOT5.tif:2-1_2_11_1-1_1_0-5_2-2_0-5:257	185	397	17	11
22	Image5D_bf2983_SPOT5.tif:3-1_2_11_2-2_1_1_3-2_1:257	160	392	17	11
23	Image5D_bf2983_SPOT5.tif:3-2_2_11_2-2_1_1_3-1_1:257	175	411	17	11
24	Image5D_bf2983_SPOT5.tif:3-3_3_11_2-3_1_1_3-4_1:257	142	393	17	11
25	Image5D_bf2983_SPOT5.tif:3-4_2_11_2-3_1_1_3-3_1:257	142	414	17	11
26	Image5D_bf2983_SPOT5.tif:2-1_2_12_1-1_1_0-5_2-2_0-5:280	192	395	16	12
27	Image5D_bf2983_SPOT5.tif:3-1_2_12_2-2_1_1_3-2_1:280	168	396	16	12
28	Image5D_bf2983_SPOT5.tif:3-3_3_12_2-3_1_1_3-4_1:280	149	390	16	12
29	Image5D_bf2983_SPOT5.tif:3-4_2_12_2-3_1_1_3-3_1:280	153	413	16	12
30	Image5D_bf2983_SPOT5.tif:4-1_3_12_3-2_1_1_4-2_1:280	182	412	16	12
31	Image5D_bf2983_SPOT5.tif:4-2_3_12_3-2_1_1_4-1_1:280	213	414	16	12
32	Image5D_bf2983_SPOT5.tif:2-1_2_13_1-1_1_0-5_2-2_0-5:304	189	394	16	13
33	Image5D_bf2983_SPOT5.tif:3-1_2_13_2-2_1_1_3-2_1:304	168	392	16	13
34	Image5D_bf2983_SPOT5.tif:3-3_3_13_2-3_1_1_3-4_1:304	145	387	16	13
35	Image5D_bf2983_SPOT5.tif:3-4_2_13_2-3_1_1_3-3_1:304	150	410	16	13
36	Image5D_bf2983_SPOT5.tif:4-1_3_13_3-2_1_1_4-2_1:304	182	407	16	13
37	Image5D_bf2983_SPOT5.tif:4-2_3_13_3-2_1_1_4-1_1_0:304	213	408	16	13
38	Image5D_bf2983_SPOT5.tif:2-1_2_14_1-1_1_0-5_2-2_0-5:327	184	401	15	14
39	Image5D_bf2983_SPOT5.tif:3-1_2_14_2-2_1_1_3-2_1:326	166	398	14	14
40	Image5D_bf2983_SPOT5.tif:3-3_3_14_2-3_1_1_3-4_1:326	144	396	14	14
41	Image5D_bf2983_SPOT5.tif:4-1_3_14_3-2_1_1_4-2_1:326	185	417	14	14
42	Image5D_bf2983_SPOT5.tif:4-3_2_14_3-4_1_1_4-4_1:326	146	422	14	14
43	Image5D_bf2983_SPOT5.tif:4-4_3_14_3-4_1_1_4-3_1:326	119	390	14	14
44	Image5D_bf2983_SPOT5.tif:2-1_2_15_1-1_1_0-5_2-2_0-5:350	181	396	14	15
45	Image5D_bf2983_SPOT5.tif:3-1_2_15_2-2_1_1_3-2_1:350	161	393	14	15
46	Image5D_bf2983_SPOT5.tif:3-3_3_15_2-3_1_1_3-4_1:350	137	391	14	15
47	Image5D_bf2983_SPOT5.tif:4-1_3_15_3-2_1_1_4-2_1:350	179	411	14	15
48	Image5D_bf2983_SPOT5.tif:4-3_2_15_3-4_1_1_4-4_1:350	144	411	14	15
49	Image5D_bf2983_SPOT5.tif:4-4_3_15_3-4_1_1_4-3_1_0:350	120	394	14	15
50	Image5D_bf2983_SPOT5.tif:2-1_2_16_1-1_1_0-5_2-2_0-5:377	178	396	17	16
51	Image5D_bf2983_SPOT5.tif:3-1_2_16_2-2_1_1_3-2_1:377	157	395	17	16
52	Image5D_bf2983_SPOT5.tif:3-3_3_16_2-3_1_1_3-4_1:377	135	393	17	16
53	Image5D_bf2983_SPOT5.tif:4-1_3_16_3-2_1_1_4-2_1:377	174	412	17	16
54	Image5D_bf2983_SPOT5.tif:4-3_2_16_3-4_1_1_4-4_1:377	146	413	17	16
55	Image5D_bf2983_SPOT5.tif:2-1_2_17_1-1_1_0-5_2-2_0-5:399	177	396	15	17
56	Image5D_bf2983_SPOT5.tif:3-1_2_17_2-2_1_1_3-2_1:399	155	389	15	17
57	Image5D_bf2983_SPOT5.tif:3-3_3_17_2-3_1_1_3-4_1:399	135	391	15	17
58	Image5D_bf2983_SPOT5.tif:4-1_3_17_3-2_1_1_4-2_1:399	177	408	15	17
59	Image5D_bf2983_SPOT5.tif:4-3_2_17_3-4_1_1_4-4_1:399	141	408	15	17
60	Image5D_bf2983_SPOT5.tif:2-1_2_18_1-1_1_0-5_2-2_0-5:424	171	401	16	18
61	Image5D_bf2983_SPOT5.tif:3-1_2_18_2-2_1_1_3-2_1:424	151	403	16	18
62	Image5D_bf2983_SPOT5.tif:3-3_3_18_2-3_1_1_3-4_1_0:424	121	388	16	18
63	Image5D_bf2983_SPOT5.tif:4-1_3_18_3-2_1_1_4-2_1:424	168	423	16	18
64	Image5D_bf2983_SPOT5.tif:4-3_2_18_3-4_1_1_4-4_1:424	129	418	16	18
65	Image5D_bf2983_SPOT5.tif:3-5_3_19_2-1_1_1_3-6_1:446	178	393	14	19
66	Image5D_bf2983_SPOT5.tif:3-6_3_19_2-1_1_1_3-6_1:446	205	415	14	19
67	Image5D_bf2983_SPOT5.tif:4-1_3_19_3-2_1_1_4-2_1:446	180	410	14	19
68	Image5D_bf2983_SPOT5.tif:4-3_2_19_3-4_1_1_4-4_1:446	143	411	14	19
69	Image5D_bf2983_SPOT5.tif:4-5_2_19_3-1_1_1_4-6_1:446	161	394	14	19
70	Image5D_bf2983_SPOT5.tif:4-6_2_19_3-1_1_1_4-5_1:446	138	385	14	19
71	Image5D_bf2983_SPOT5.tif:3-5_3_20_2-1_1_1_3-6_1:470	188	387	14	20
72	Image5D_bf2983_SPOT5.tif:3-6_3_20_2-1_1_1_3-6_1:470	206	405	14	20
73	Image5D_bf2983_SPOT5.tif:4-1_3_20_3-2_1_1_4-2_1:470	185	406	14	20
74	Image5D_bf2983_SPOT5.tif:4-3_2_20_3-4_1_1_4-4_1:470	145	401	14	20
75	Image5D_bf2983_SPOT5.tif:4-5_2_20_3-1_1_1_4-6_1:470	161	384	14	20
76	Image5D_bf2983_SPOT5.tif:4-6_2_20_3-1_1_1_4-5_1:470	143	380	14	20
77	Image5D_bf2983_SPOT5.tif:3-5_3_21_2-1_1_1_3-6_1:493	185	388	13	21
78	Image5D_bf2983_SPOT5.tif:3-6_3_21_2-1_1_1_3-6_1:493	204	404	13	21
79	Image5D_bf2983_SPOT5.tif:4-1_3_21_3-2_1_1_4-2_1:493	180	402	13	21
80	Image5D_bf2983_SPOT5.tif:4-3_2_21_3-4_1_1_4-4_1:493	144	403	13	21
81	Image5D_bf2983_SPOT5.tif:4-5_2_21_3-1_1_1_4-6_1:493	157	383	13	21
82	Image5D_bf2983_SPOT5.tif:4-6_2_21_3-1_1_1_4-5_1:493	140	381	13	21
83	Image5D_bf2983_SPOT5.tif:3-5_3_22_2-1_1_1_3-6_1:517	183	384	13	22
84	Image5D_bf2983_SPOT5.tif:3-6_3_22_2-1_1_1_3-6_1:517	206	401	13	22
85	Image5D_bf2983_SPOT5.tif:4-1_3_22_3-2_1_1_4-2_1:518	175	399	14	22
86	Image5D_bf2983_SPOT5.tif:4-5_2_22_3-1_1_1_4-6_1:518	160	385	14	22
87	Image5D_bf2983_SPOT5.tif:4-6_2_22_3-1_1_1_4-5_1:518	136	381	14	22
88	Image5D_bf2983_SPOT5.tif:5-1_3_22_4-3_1_1_5-2_1:518	145	350	14	22
89	Image5D_bf2983_SPOT5.tif:5-2_2_22_4-3_1_1_5-1_1:518	148	405	14	22
90	Image5D_bf2983_SPOT5.tif:3-5_3_23_2-1_1_1_3-6_1:540	188	390	12	23
91	Image5D_bf2983_SPOT5.tif:3-6_3_23_2-1_1_1_3-6_1:540	212	408	12	23
92	Image5D_bf2983_SPOT5.tif:4-1_3_23_3-2_1_1_4-2_1:541	183	404	13	23
93	Image5D_bf2983_SPOT5.tif:4-5_2_23_3-1_1_1_4-6_1:541	169	387	13	23
94	Image5D_bf2983_SPOT5.tif:5-1_3_23_4-3_1_1_5-2_1:541	153	346	13	23
95	Image5D_bf2983_SPOT5.tif:5-3_3_23_4-6_1_1_5-4_1:544	139	381	16	23
96	Image5D_bf2983_SPOT5.tif:5-4_3_23_4-6_1_1_5-3_1:541	152	359	13	23
97	Image5D_bf2983_SPOT5.tif:6-1_3_23_5-2_1_1_6-2_1:543	141	408	15	23
98	Image5D_bf2983_SPOT5.tif:6-2_3_23_5-2_1_1_6-1_1:543	153	403	15	23
99	Image5D_bf2983_SPOT5.tif:3-5_3_24_2-1_1_1_3-6_1:566	181	398	14	24
100	Image5D_bf2983_SPOT5.tif:3-6_3_24_2-1_1_1_3-6_1:564	208	419	12	24
101	Image5D_bf2983_SPOT5.tif:4-1_3_24_3-2_1_1_4-2_1:567	178	416	15	24
102	Image5D_bf2983_SPOT5.tif:4-5_2_24_3-1_1_1_4-6_1:567	161	398	15	24
103	Image5D_bf2983_SPOT5.tif:5-1_3_24_4-3_1_1_5-2_1:567	144	358	15	24
104	Image5D_bf2983_SPOT5.tif:5-3_3_24_4-6_1_1_5-4_1:567	131	393	15	24
105	Image5D_bf2983_SPOT5.tif:5-4_3_24_4-6_1_1_5-3_1:567	141	377	15	24
106	Image5D_bf2983_SPOT5.tif:6-1_3_24_5-2_1_1_6-2_1:569	136	421	17	24
107	Image5D_bf2983_SPOT5.tif:6-2_3_24_5-2_1_1_6-1_1:567	152	484	15	24
108	Image5D_bf2983_SPOT5.tif:3-5_3_25_2-1_1_1_3-6_1:588	182	407	12	25
109	Image5D_bf2983_SPOT5.tif:3-6_3_25_2-1_1_1_3-6_1:588	211	432	12	25
110	Image5D_bf2983_SPOT5.tif:4-1_3_25_3-2_1_1_4-2_1:590	175	425	14	25
111	Image5D_bf2983_SPOT5.tif:4-5_2_25_3-1_1_1_4-6_1:591	158	401	15	25
112	Image5D_bf2983_SPOT5.tif:5-1_3_25_4-3_1_1_5-2_1:591	143	362	15	25
113	Image5D_bf2983_SPOT5.tif:5-3_3_25_4-6_1_1_5-4_1:591	137	402	15	25
114	Image5D_bf2983_SPOT5.tif:5-4_3_25_4-6_1_1_5-3_1:591	141	381	15	25
115	Image5D_bf2983_SPOT5.tif:6-1_3_25_5-2_1_1_6-2_1:591	142	426	15	25
116	Image5D_bf2983_SPOT5.tif:6-2_3_25_5-2_1_1_6-1_1_0:591	152	493	15	25
117	Image5D_bf2983_SPOT5.tif:3-5_3_26_2-1_1_1_3-6_1:614	189	403	14	26
118	Image5D_bf2983_SPOT5.tif:3-6_3_26_2-1_1_1_3-6_1:612	215	429	12	26
119	Image5D_bf2983_SPOT5.tif:4-1_3_26_3-2_1_1_4-2_1:615	182	420	15	26
120	Image5D_bf2983_SPOT5.tif:4-5_2_26_3-1_1_1_4-6_1:615	162	404	15	26
121	Image5D_bf2983_SPOT5.tif:5-1_3_26_4-3_1_1_5-2_1:615	148	364	15	26
122	Image5D_bf2983_SPOT5.tif:5-3_3_26_4-6_1_1_5-4_1:615	139	403	15	26
123	Image5D_bf2983_SPOT5.tif:5-4_3_26_4-6_1_1_5-3_1:615	151	376	15	26
124	Image5D_bf2983_SPOT5.tif:6-1_3_26_5-2_1_1_6-2_1:615	147	421	15	26
125	Image5D_bf2983_SPOT5.tif:3-5_3_27_2-1_1_1_3-6_1:635	188	401	11	27
126	Image5D_bf2983_SPOT5.tif:3-6_3_27_2-1_1_1_3-6_1:635	216	422	11	27
127	Image5D_bf2983_SPOT5.tif:4-1_3_27_3-2_1_1_4-2_1:637	182	415	13	27
