 	Label	X	Y	Slice	Frame
1	Image5D_bf2981_SPOT1.tif:1-1_1_1_NA_1_1_NA_1:18	340.667	22.667	18	1
2	Image5D_bf2981_SPOT1.tif:1-1_1_2_NA_1_1_NA_1:47	344.667	24.667	18	2
3	Image5D_bf2981_SPOT1.tif:1-1_1_3_NA_1_1_NA_1:76	356.667	24.667	18	3
4	Image5D_bf2981_SPOT1.tif:1-1_1_4_NA_1_1_NA_1:105	353.333	29.333	18	4
5	Image5D_bf2981_SPOT1.tif:1-1_1_5_NA_1_1_NA_1:134	352.000	34.000	18	5
6	Image5D_bf2981_SPOT1.tif:1-1_1_6_NA_1_1_NA_1:163	357.333	48.667	18	6
7	Image5D_bf2981_SPOT1.tif:1-1_1_7_NA_1_1_NA_1:192	361.333	46.000	18	7
8	Image5D_bf2981_SPOT1.tif:1-1_1_8_NA_1_1_NA_1:221	363.333	46.000	18	8
9	Image5D_bf2981_SPOT1.tif:1-1_1_9_NA_1_1_NA_1:252	360.000	55.333	20	9
10	Image5D_bf2981_SPOT1.tif:1-1_1_10_NA_1_1_NA_1:280	357.333	66.000	19	10
11	Image5D_bf2981_SPOT1.tif:1-1_1_11_NA_1_1_NA_1:311	347.333	52.667	21	11
12	Image5D_bf2981_SPOT1.tif:1-1_1_12_NA_1_1_NA_1:340	355.333	54.667	21	12
13	Image5D_bf2981_SPOT1.tif:1-1_1_13_NA_1_1_NA_1:370	356.667	62.000	22	13
14	Image5D_bf2981_SPOT1.tif:1-1_1_14_NA_1_1_NA_1:396	345.333	55.333	19	14
15	Image5D_bf2981_SPOT1.tif:2-1_1_15_1-1_1_1_2-2_1:426	359.333	55.333	20	15
16	Image5D_bf2981_SPOT1.tif:2-2_2_15_1-1_0-5_1_2-1_1:426	362.667	66.667	20	15
17	Image5D_bf2981_SPOT1.tif:2-1_1_16_1-1_1_1_2-2_1:453	358.000	58.667	18	16
18	Image5D_bf2981_SPOT1.tif:2-2_2_16_1-1_0-5_1_2-1_1:453	360.667	72.000	18	16
19	Image5D_bf2981_SPOT1.tif:2-1_1_17_1-1_1_1_2-2_1:482	368.667	52.000	18	17
20	Image5D_bf2981_SPOT1.tif:2-2_2_17_1-1_0-5_1_2-1_1:482	373.333	68.000	18	17
21	Image5D_bf2981_SPOT1.tif:2-1_1_18_1-1_1_1_2-2_1:511	361.333	62.000	18	18
22	Image5D_bf2981_SPOT1.tif:2-2_2_18_1-1_0-5_1_2-1_1:511	364.000	76.667	18	18
23	Image5D_bf2981_SPOT1.tif:2-2_2_19_1-1_0-5_1_2-1_1:541	358.667	67.333	19	19
24	Image5D_bf2981_SPOT1.tif:3-1_1_19_2-1_1_1_3-2_1:541	350.667	58.000	19	19
25	Image5D_bf2981_SPOT1.tif:2-2_2_20_1-1_0-5_1_2-1_1:570	362.667	70.667	19	20
26	Image5D_bf2981_SPOT1.tif:3-1_1_20_2-1_1_1_3-2_1:570	356.667	54.667	19	20
27	Image5D_bf2981_SPOT1.tif:2-2_2_21_1-1_0-5_1_2-1_1:598	352.000	79.333	18	21
28	Image5D_bf2981_SPOT1.tif:3-1_1_21_2-1_1_1_3-2_1:598	340.667	61.333	18	21
29	Image5D_bf2981_SPOT1.tif:2-2_2_22_1-1_0-5_1_2-1_1_0:627	360.667	78.000	18	22
30	Image5D_bf2981_SPOT1.tif:3-1_1_22_2-1_1_1_3-2_1:627	354.667	66.667	18	22
31	Image5D_bf2981_SPOT1.tif:3-1_1_23_2-1_1_1_3-2_1:656	358.000	66.000	18	23
32	Image5D_bf2981_SPOT1.tif:3-1_1_24_2-1_1_1_3-2_1:685	354.000	64.000	18	24
33	Image5D_bf2981_SPOT1.tif:3-1_1_25_2-1_1_1_3-2_1:714	359.333	61.333	18	25
34	Image5D_bf2981_SPOT1.tif:3-1_1_26_2-1_1_1_3-2_1:743	364.667	54.000	18	26
35	Image5D_bf2981_SPOT1.tif:3-1_1_27_2-1_1_1_3-2_1:772	360.667	66.667	18	27
36	Image5D_bf2981_SPOT1.tif:3-1_1_28_2-1_1_1_3-2_1:803	350.000	65.333	20	28
37	Image5D_bf2981_SPOT1.tif:3-1_1_29_2-1_1_1_3-2_1:832	352.667	52.667	20	29
38	Image5D_bf2981_SPOT1.tif:3-1_1_30_2-1_1_1_3-2_1:861	350.000	61.333	20	30
39	Image5D_bf2981_SPOT1.tif:3-1_1_31_2-1_1_1_3-2_1:887	364.667	59.333	17	31
40	Image5D_bf2981_SPOT1.tif:3-1_1_32_2-1_1_1_3-2_1:916	355.333	59.333	17	32
41	Image5D_bf2981_SPOT1.tif:3-1_1_33_2-1_1_1_3-2_1:949	362.000	60.000	21	33
42	Image5D_bf2981_SPOT1.tif:3-1_1_34_2-1_1_1_3-2_1:978	346.667	58.000	21	34
43	Image5D_bf2981_SPOT1.tif:3-1_1_35_2-1_1_1_3-2_1:1005	340.000	52.667	19	35
44	Image5D_bf2981_SPOT1.tif:3-1_1_36_2-1_1_1_3-2_1:1034	348.000	67.333	19	36
45	Image5D_bf2981_SPOT1.tif:3-1_1_37_2-1_1_1_3-2_1:1063	338.667	56.000	19	37
46	Image5D_bf2981_SPOT1.tif:3-1_1_38_2-1_1_1_3-2_1:1095	328.667	62.000	22	38
47	Image5D_bf2981_SPOT1.tif:3-1_1_39_2-1_1_1_3-2_1:1116	343.333	62.000	14	39
48	Image5D_bf2981_SPOT1.tif:3-1_1_40_2-1_1_1_3-2_1:1148	334.667	66.667	17	40
49	Image5D_bf2981_SPOT1.tif:3-1_1_41_2-1_1_1_3-2_1:1179	352.667	52.000	19	41
50	Image5D_bf2981_SPOT1.tif:3-1_1_42_2-1_1_1_3-2_1:1208	348.000	61.333	19	42
51	Image5D_bf2981_SPOT1.tif:4-3_2_43_3-1_1_0-5_4-4_0-5:1238	330.000	65.333	20	43
52	Image5D_bf2981_SPOT1.tif:4-4_2_43_3-1_1_0-5_4-3_0-5:1238	356.667	56.000	20	43
53	Image5D_bf2981_SPOT1.tif:4-5_2_43_3-1_1_0-5_4-3_0-5:1238	302.000	52.667	20	43
54	Image5D_bf2981_SPOT1.tif:5-1_2_44_4-3_1_0-5_5-2_0-5:1265	336.000	59.333	18	44
55	Image5D_bf2981_SPOT1.tif:5-2_3_44_4-3_1_0-5_5-1_0-5:1265	344.000	70.000	18	44
56	Image5D_bf2981_SPOT1.tif:5-3_3_44_4-3_1_0-5_5-1_0-5:1265	355.333	96.000	18	44
57	Image5D_bf2981_SPOT1.tif:5-4_3_44_4-4_1_1_5-5_1:1265	358.667	55.333	18	44
58	Image5D_bf2981_SPOT1.tif:5-5_3_44_4-4_1_1_5-4_1:1265	371.333	31.333	18	44
59	Image5D_bf2981_SPOT1.tif:5-6_3_44_4-5_1_1_5-7_1:1265	318.667	59.333	18	44
60	Image5D_bf2981_SPOT1.tif:5-7_3_44_4-5_1_1_5-6_1:1265	294.667	46.667	18	44
61	Image5D_bf2981_SPOT1.tif:5-1_2_45_4-3_1_0-5_5-2_0-5:1295	352.667	68.667	19	45
62	Image5D_bf2981_SPOT1.tif:5-2_3_45_4-3_1_0-5_5-1_0-5:1295	360.667	77.333	19	45
63	Image5D_bf2981_SPOT1.tif:5-3_3_45_4-3_1_0-5_5-1_0-5:1295	363.333	98.000	19	45
64	Image5D_bf2981_SPOT1.tif:5-4_3_45_4-4_1_1_5-5_1:1295	376.667	48.667	19	45
65	Image5D_bf2981_SPOT1.tif:5-5_3_45_4-4_1_1_5-4_1:1295	394.000	27.333	19	45
66	Image5D_bf2981_SPOT1.tif:5-6_3_45_4-5_1_1_5-7_1:1295	328.667	56.667	19	45
67	Image5D_bf2981_SPOT1.tif:5-7_3_45_4-5_1_1_5-6_1:1295	306.000	51.333	19	45
