 	Label	X	Y	Slice	Frame
75	Image5D_bf2983_SPOT7.tif:6-4_3_21_5-4_1_1_6-3_1:475	319.333	202.667	15	21
76	Image5D_bf2983_SPOT7.tif:3-3_3_22_2-1_1_1_3-4_1:498	295.333	214.667	15	22
77	Image5D_bf2983_SPOT7.tif:3-4_2_22_2-1_1_1_3-3_1:498	292.000	200.000	15	22
78	Image5D_bf2983_SPOT7.tif:4-3_3_22_3-1_1_1_4-4_1:498	307.333	238.667	15	22
79	Image5D_bf2983_SPOT7.tif:5-1_3_22_4-2_1_1_5-2_1_0:498	316.000	189.333	15	22
80	Image5D_bf2983_SPOT7.tif:6-1_3_22_5-2_1_1_6-2_1:498	310.667	173.333	15	22
81	Image5D_bf2983_SPOT7.tif:6-3_3_22_5-4_1_1_6-4_1:498	346.000	232.667	15	22
82	Image5D_bf2983_SPOT7.tif:6-4_3_22_5-4_1_1_6-3_1:498	314.667	197.333	15	22
83	Image5D_bf2983_SPOT7.tif:7-1_3_22_6-2_1_1_7-2_1:498	251.333	142.000	15	22
84	Image5D_bf2983_SPOT7.tif:7-2_3_22_6-2_1_1_7-1_1:498	292.667	146.667	15	22
85	Image5D_bf2983_SPOT7.tif:3-3_3_23_2-1_1_1_3-4_1:519	285.333	218.000	13	23
86	Image5D_bf2983_SPOT7.tif:3-4_2_23_2-1_1_1_3-3_1:519	280.667	195.333	13	23
87	Image5D_bf2983_SPOT7.tif:4-3_3_23_3-1_1_1_4-4_1:519	300.000	239.333	13	23
88	Image5D_bf2983_SPOT7.tif:6-1_3_23_5-2_1_1_6-2_1:519	305.333	168.000	13	23
89	Image5D_bf2983_SPOT7.tif:6-3_3_23_5-4_1_1_6-4_1:519	340.000	236.667	13	23
90	Image5D_bf2983_SPOT7.tif:6-4_3_23_5-4_1_1_6-3_1:519	308.000	200.667	13	23
91	Image5D_bf2983_SPOT7.tif:7-1_3_23_6-2_1_1_7-2_1:519	240.000	143.333	13	23
92	Image5D_bf2983_SPOT7.tif:7-2_3_23_6-2_1_1_7-1_1:519	277.333	144.667	13	23
93	Image5D_bf2983_SPOT7.tif:3-3_3_24_2-1_1_1_3-4_1:542	287.333	218.667	13	24
94	Image5D_bf2983_SPOT7.tif:3-4_2_24_2-1_1_1_3-3_1:542	272.667	194.000	13	24
95	Image5D_bf2983_SPOT7.tif:4-3_3_24_3-1_1_1_4-4_1:542	306.667	240.000	13	24
96	Image5D_bf2983_SPOT7.tif:6-1_3_24_5-2_1_1_6-2_1:542	306.667	170.000	13	24
