 	Label	X	Y	Slice	Frame
1	Image5D_bf2983_SPOT2.tif:1-1_1_1_NA_1_1_NA_1:13	256	106	13	1
2	Image5D_bf2983_SPOT2.tif:2-1_1_2_1-1_1_1_2-2_1:38	255	115	13	2
3	Image5D_bf2983_SPOT2.tif:2-2_1_2_1-1_1_1_2-1_1:38	264	106	13	2
4	Image5D_bf2983_SPOT2.tif:2-1_1_3_1-1_1_1_2-2_1:64	245	115	14	3
5	Image5D_bf2983_SPOT2.tif:3-1_2_3_2-2_1_1_3-2_1:64	270	102	14	3
6	Image5D_bf2983_SPOT2.tif:3-2_1_3_2-2_1_1_3-1_1:64	258	115	14	3
7	Image5D_bf2983_SPOT2.tif:3-2_1_4_2-2_1_1_3-1_1:87	241	82	12	4
8	Image5D_bf2983_SPOT2.tif:3-3_1_4_2-1_1_1_3-4_1:87	221	81	12	4
9	Image5D_bf2983_SPOT2.tif:3-4_3_4_2-1_1_1_3-3_1:87	203	79	12	4
10	Image5D_bf2983_SPOT2.tif:4-1_2_4_3-1_1_1_4-2_1:87	263	91	12	4
11	Image5D_bf2983_SPOT2.tif:4-2_2_4_3-1_1_1_4-1_1:87	250	80	12	4
12	Image5D_bf2983_SPOT2.tif:3-2_1_5_2-2_1_1_3-1_1:115	238	76	15	5
13	Image5D_bf2983_SPOT2.tif:3-3_1_5_2-1_1_1_3-4_1:115	218	76	15	5
14	Image5D_bf2983_SPOT2.tif:3-4_3_5_2-1_1_1_3-3_1:115	200	73	15	5
15	Image5D_bf2983_SPOT2.tif:4-1_2_5_3-1_1_1_4-2_1:115	258	81	15	5
16	Image5D_bf2983_SPOT2.tif:4-2_2_5_3-1_1_1_4-1_1:115	246	70	15	5
17	Image5D_bf2983_SPOT2.tif:3-2_1_6_2-2_1_1_3-1_1:139	244	72	14	6
18	Image5D_bf2983_SPOT2.tif:3-3_1_6_2-1_1_1_3-4_1:139	222	66	14	6
19	Image5D_bf2983_SPOT2.tif:3-4_3_6_2-1_1_1_3-3_1:139	202	68	14	6
20	Image5D_bf2983_SPOT2.tif:5-1_3_6_4-2_1_1_5-2_1:139	268	61	14	6
21	Image5D_bf2983_SPOT2.tif:5-2_3_6_4-2_1_1_5-1_1:139	248	62	14	6
22	Image5D_bf2983_SPOT2.tif:5-3_3_6_4-1_1_1_5-4_1:139	261	74	14	6
23	Image5D_bf2983_SPOT2.tif:5-4_2_6_4-1_1_1_5-3_1:139	262	90	14	6
24	Image5D_bf2983_SPOT2.tif:3-2_1_7_2-2_1_1_3-1_1:164	241	78	14	7
25	Image5D_bf2983_SPOT2.tif:3-3_1_7_2-1_1_1_3-4_1:164	225	72	14	7
26	Image5D_bf2983_SPOT2.tif:3-4_3_7_2-1_1_1_3-3_1:164	202	71	14	7
27	Image5D_bf2983_SPOT2.tif:5-1_3_7_4-2_1_1_5-2_1:164	283	64	14	7
28	Image5D_bf2983_SPOT2.tif:5-2_3_7_4-2_1_1_5-1_1:164	254	69	14	7
29	Image5D_bf2983_SPOT2.tif:5-3_3_7_4-1_1_1_5-4_1:164	260	80	14	7
30	Image5D_bf2983_SPOT2.tif:5-4_2_7_4-1_1_1_5-3_1:164	263	93	14	7
31	Image5D_bf2983_SPOT2.tif:3-2_1_8_2-2_1_1_3-1_1:188	251	76	13	8
32	Image5D_bf2983_SPOT2.tif:3-3_1_8_2-1_1_1_3-4_1:188	236	73	13	8
33	Image5D_bf2983_SPOT2.tif:3-4_3_8_2-1_1_1_3-3_1:188	208	75	13	8
34	Image5D_bf2983_SPOT2.tif:5-1_3_8_4-2_1_1_5-2_1_0:188	283	65	13	8
35	Image5D_bf2983_SPOT2.tif:5-2_3_8_4-2_1_1_5-1_1:188	266	67	13	8
36	Image5D_bf2983_SPOT2.tif:5-3_3_8_4-1_1_1_5-4_1_0:188	272	79	13	8
37	Image5D_bf2983_SPOT2.tif:5-4_2_8_4-1_1_1_5-3_1:188	275	94	13	8
38	Image5D_bf2983_SPOT2.tif:3-2_1_9_2-2_1_1_3-1_1:215	255	74	15	9
39	Image5D_bf2983_SPOT2.tif:3-3_1_9_2-1_1_1_3-4_1:215	234	72	15	9
40	Image5D_bf2983_SPOT2.tif:3-4_3_9_2-1_1_1_3-3_1:215	211	68	15	9
41	Image5D_bf2983_SPOT2.tif:5-2_3_9_4-2_1_1_5-1_1:215	258	66	15	9
42	Image5D_bf2983_SPOT2.tif:5-4_2_9_4-1_1_1_5-3_1:215	275	94	15	9
43	Image5D_bf2983_SPOT2.tif:3-2_1_10_2-2_1_1_3-1_1:240	251	68	15	10
44	Image5D_bf2983_SPOT2.tif:3-3_1_10_2-1_1_1_3-4_1:240	233	64	15	10
45	Image5D_bf2983_SPOT2.tif:3-4_3_10_2-1_1_1_3-3_1:240	212	66	15	10
46	Image5D_bf2983_SPOT2.tif:5-2_3_10_4-2_1_1_5-1_1_0:240	259	59	15	10
47	Image5D_bf2983_SPOT2.tif:6-1_2_10_5-4_1_1_6-2_1:240	277	80	15	10
48	Image5D_bf2983_SPOT2.tif:6-2_2_10_5-4_1_1_6-1_1:240	265	92	15	10
49	Image5D_bf2983_SPOT2.tif:3-2_1_11_2-2_1_1_3-1_1:265	247	71	15	11
50	Image5D_bf2983_SPOT2.tif:3-3_1_11_2-1_1_1_3-4_1:265	230	68	15	11
51	Image5D_bf2983_SPOT2.tif:3-4_3_11_2-1_1_1_3-3_1:265	212	65	15	11
52	Image5D_bf2983_SPOT2.tif:6-1_2_11_5-4_1_1_6-2_1:265	276	79	15	11
53	Image5D_bf2983_SPOT2.tif:7-1_3_11_6-2_1_1_7-2_1:265	242	102	15	11
