 	Label	X	Y	Slice	Frame
1	Image5D_bf3419_SPOT12.tif:1-1_1_1_NA_NA_1_1_NA_1:18	171.333	184.000	18	1
2	Image5D_bf3419_SPOT12.tif:1-1_1_2_NA_NA_1_1_NA_1:51	167.333	226.000	18	2
3	Image5D_bf3419_SPOT12.tif:1-1_1_3_NA_NA_1_1_NA_1:84	178.667	239.333	18	3
4	Image5D_bf3419_SPOT12.tif:1-1_1_4_NA_NA_1_1_NA_1:117	138.000	236.000	18	4
5	Image5D_bf3419_SPOT12.tif:1-1_1_5_NA_NA_1_1_NA_1:150	156.667	268.000	18	5
6	Image5D_bf3419_SPOT12.tif:1-1_1_6_NA_NA_1_1_NA_1:182	170.667	257.333	17	6
7	Image5D_bf3419_SPOT12.tif:1-1_1_7_NA_NA_1_1_NA_1:215	162.000	255.333	17	7
8	Image5D_bf3419_SPOT12.tif:1-1_1_8_NA_NA_1_1_NA_1:248	154.667	263.333	17	8
9	Image5D_bf3419_SPOT12.tif:1-1_1_9_NA_NA_1_1_NA_1:281	159.333	264.667	17	9
10	Image5D_bf3419_SPOT12.tif:1-1_1_10_NA_NA_1_1_NA_1:315	172.667	286.000	18	10
11	Image5D_bf3419_SPOT12.tif:1-1_1_11_NA_NA_1_1_NA_1:348	170.667	280.667	18	11
12	Image5D_bf3419_SPOT12.tif:1-1_1_12_NA_NA_1_1_NA_1:381	172.667	286.000	18	12
13	Image5D_bf3419_SPOT12.tif:1-1_1_13_NA_NA_1_1_NA_1:414	184.667	284.667	18	13
14	Image5D_bf3419_SPOT12.tif:1-1_1_14_NA_NA_1_1_NA_1:447	182.000	292.000	18	14
15	Image5D_bf3419_SPOT12.tif:2-1_1_15_1-1_1_1_2-2_1:482	183.333	280.667	20	15
16	Image5D_bf3419_SPOT12.tif:2-2_2_15_1-1_1_1_2-1_1:482	204.667	279.333	20	15
17	Image5D_bf3419_SPOT12.tif:2-1_1_16_1-1_1_1_2-2_1:515	180.667	280.000	20	16
18	Image5D_bf3419_SPOT12.tif:2-2_2_16_1-1_1_1_2-1_1:515	200.667	278.667	20	16
19	Image5D_bf3419_SPOT12.tif:2-1_1_17_1-1_1_1_2-2_1:547	189.333	278.000	19	17
20	Image5D_bf3419_SPOT12.tif:2-2_2_17_1-1_1_1_2-1_1:547	210.667	278.667	19	17
21	Image5D_bf3419_SPOT12.tif:2-1_1_18_1-1_1_1_2-2_1:580	186.667	290.000	19	18
22	Image5D_bf3419_SPOT12.tif:2-2_2_18_1-1_1_1_2-1_1:580	210.667	290.000	19	18
23	Image5D_bf3419_SPOT12.tif:2-1_1_19_1-1_1_1_2-2_1:615	195.333	279.333	21	19
24	Image5D_bf3419_SPOT12.tif:3-1_2_19_2-2_1_1_3-2_1:615	220.000	283.333	21	19
25	Image5D_bf3419_SPOT12.tif:3-2_3_19_2-2_1_1_3-1_1:615	208.000	272.000	21	19
26	Image5D_bf3419_SPOT12.tif:2-1_1_20_1-1_1_1_2-2_1:646	186.667	294.667	19	20
27	Image5D_bf3419_SPOT12.tif:3-2_3_20_2-2_1_1_3-1_1:646	195.333	272.667	19	20
28	Image5D_bf3419_SPOT12.tif:4-1_3_20_3-1_1_1_4-2_1:646	217.333	301.333	19	20
29	Image5D_bf3419_SPOT12.tif:4-2_3_20_3-1_1_1_4-1_1:646	227.333	286.667	19	20
30	Image5D_bf3419_SPOT12.tif:2-1_1_21_1-1_1_1_2-2_1:679	178.000	276.000	19	21
31	Image5D_bf3419_SPOT12.tif:3-2_3_21_2-2_1_1_3-1_1:679	190.667	256.000	19	21
32	Image5D_bf3419_SPOT12.tif:4-1_3_21_3-1_1_1_4-2_1:679	208.667	291.333	19	21
33	Image5D_bf3419_SPOT12.tif:4-2_3_21_3-1_1_1_4-1_1:679	235.333	263.333	19	21
34	Image5D_bf3419_SPOT12.tif:2-1_1_22_1-1_1_1_2-2_1:713	186.667	266.000	20	22
35	Image5D_bf3419_SPOT12.tif:3-2_3_22_2-2_1_1_3-1_1:713	196.667	240.000	20	22
36	Image5D_bf3419_SPOT12.tif:4-1_3_22_3-1_1_1_4-2_1:713	220.000	289.333	20	22
37	Image5D_bf3419_SPOT12.tif:4-2_3_22_3-1_1_1_4-1_1:713	232.667	250.667	20	22
38	Image5D_bf3419_SPOT12.tif:2-1_1_23_1-1_1_1_2-2_1:745	162.667	269.333	19	23
39	Image5D_bf3419_SPOT12.tif:3-2_3_23_2-2_1_1_3-1_1_0:745	177.333	255.333	19	23
40	Image5D_bf3419_SPOT12.tif:4-1_3_23_3-1_1_1_4-2_1_0:745	199.333	282.000	19	23
41	Image5D_bf3419_SPOT12.tif:4-2_3_23_3-1_1_1_4-1_1:745	210.667	252.667	19	23
42	Image5D_bf3419_SPOT12.tif:2-1_1_24_1-1_1_1_2-2_1:778	167.333	266.667	19	24
43	Image5D_bf3419_SPOT12.tif:4-2_3_24_3-1_1_1_4-1_1:778	207.333	251.333	19	24
44	Image5D_bf3419_SPOT12.tif:2-1_1_25_1-1_1_1_2-2_1:811	200.000	277.333	19	25
45	Image5D_bf3419_SPOT12.tif:4-2_3_25_3-1_1_1_4-1_1:811	188.000	252.667	19	25
46	Image5D_bf3419_SPOT12.tif:3-3_2_26_2-1_1_1_3-4_1:844	182.000	272.000	19	26
47	Image5D_bf3419_SPOT12.tif:3-4_2_26_2-1_1_1_3-3_1:844	206.667	277.333	19	26
48	Image5D_bf3419_SPOT12.tif:4-2_3_26_3-1_1_1_4-1_1:844	194.000	250.000	19	26
49	Image5D_bf3419_SPOT12.tif:4-2_3_27_3-1_1_1_4-1_1:877	190.667	246.000	19	27
50	Image5D_bf3419_SPOT12.tif:4-3_3_27_3-4_1_1_4-4_1:877	218.667	285.333	19	27
51	Image5D_bf3419_SPOT12.tif:4-4_3_27_3-4_1_1_4-3_1:877	224.667	252.667	19	27
52	Image5D_bf3419_SPOT12.tif:4-5_2_27_3-3_1_1_4-6_1:877	179.333	267.333	19	27
53	Image5D_bf3419_SPOT12.tif:4-6_2_27_3-3_1_1_4-5_1:877	201.333	270.000	19	27
54	Image5D_bf3419_SPOT12.tif:4-2_3_28_3-1_1_1_4-1_1:910	198.667	238.000	19	28
55	Image5D_bf3419_SPOT12.tif:4-3_3_28_3-4_1_1_4-4_1:910	220.000	280.000	19	28
56	Image5D_bf3419_SPOT12.tif:4-4_3_28_3-4_1_1_4-3_1:910	223.333	260.000	19	28
57	Image5D_bf3419_SPOT12.tif:4-5_2_28_3-3_1_1_4-6_1:910	164.000	268.667	19	28
58	Image5D_bf3419_SPOT12.tif:4-6_2_28_3-3_1_1_4-5_1:910	194.000	265.333	19	28
59	Image5D_bf3419_SPOT12.tif:4-2_3_29_3-1_1_1_4-1_1_0:943	202.667	243.333	19	29
60	Image5D_bf3419_SPOT12.tif:4-3_3_29_3-4_1_1_4-4_1:943	224.667	279.333	19	29
61	Image5D_bf3419_SPOT12.tif:4-4_3_29_3-4_1_1_4-3_1:943	233.333	260.000	19	29
62	Image5D_bf3419_SPOT12.tif:4-5_2_29_3-3_1_1_4-6_1:943	166.000	276.667	19	29
63	Image5D_bf3419_SPOT12.tif:4-6_2_29_3-3_1_1_4-5_1:943	200.000	266.667	19	29
64	Image5D_bf3419_SPOT12.tif:4-3_3_30_3-4_1_1_4-4_1_0:977	211.333	270.000	20	30
65	Image5D_bf3419_SPOT12.tif:4-4_3_30_3-4_1_1_4-3_1:977	242.000	252.000	20	30
66	Image5D_bf3419_SPOT12.tif:4-6_2_30_3-3_1_1_4-5_1:977	192.667	270.667	20	30
67	Image5D_bf3419_SPOT12.tif:5-1_3_30_4-5_1_1_5-2_1:977	148.000	280.667	20	30
68	Image5D_bf3419_SPOT12.tif:5-2_2_30_4-5_1_1_5-1_1:977	127.333	265.333	20	30
69	Image5D_bf3419_SPOT12.tif:4-4_3_31_3-4_1_1_4-3_1:1008	231.333	239.333	18	31
70	Image5D_bf3419_SPOT12.tif:4-6_2_31_3-3_1_1_4-5_1:1008	191.333	259.333	18	31
71	Image5D_bf3419_SPOT12.tif:5-1_3_31_4-5_1_1_5-2_1:1008	155.333	268.000	18	31
72	Image5D_bf3419_SPOT12.tif:6-1_3_31_5-2_1_1_6-2_1:1008	119.333	267.333	18	31
73	Image5D_bf3419_SPOT12.tif:6-2_3_31_5-2_1_1_6-1_1:1008	100.000	202.667	18	31
74	Image5D_bf3419_SPOT12.tif:4-4_3_32_3-4_1_1_4-3_1_0:1040	230.667	233.333	17	32
75	Image5D_bf3419_SPOT12.tif:5-1_3_32_4-5_1_1_5-2_1_0:1040	174.667	257.333	17	32
76	Image5D_bf3419_SPOT12.tif:5-3_2_32_4-6_1_1_5-4_1:1040	194.667	254.000	17	32
77	Image5D_bf3419_SPOT12.tif:5-4_3_32_4-6_1_1_5-3_1:1040	208.000	256.000	17	32
78	Image5D_bf3419_SPOT12.tif:6-1_3_32_5-2_1_1_6-2_1_0:1040	148.000	248.000	17	32
79	Image5D_bf3419_SPOT12.tif:6-2_3_32_5-2_1_1_6-1_1:1040	124.667	207.333	17	32
80	Image5D_bf3419_SPOT12.tif:5-3_2_33_4-6_1_1_5-4_1:1074	196.000	264.667	18	33
81	Image5D_bf3419_SPOT12.tif:5-4_3_33_4-6_1_1_5-3_1:1074	214.667	272.667	18	33
82	Image5D_bf3419_SPOT12.tif:6-2_3_33_5-2_1_1_6-1_1:1074	132.000	232.667	18	33
83	Image5D_bf3419_SPOT12.tif:5-3_2_34_4-6_1_1_5-4_1:1105	190.667	256.000	16	34
84	Image5D_bf3419_SPOT12.tif:5-4_3_34_4-6_1_1_5-3_1:1105	212.667	261.333	16	34
85	Image5D_bf3419_SPOT12.tif:6-2_3_34_5-2_1_1_6-1_1:1105	130.667	224.667	16	34
86	Image5D_bf3419_SPOT12.tif:5-4_3_35_4-6_1_1_5-3_1:1141	243.333	243.333	19	35
87	Image5D_bf3419_SPOT12.tif:6-2_3_35_5-2_1_1_6-1_1:1141	122.000	228.667	19	35
88	Image5D_bf3419_SPOT12.tif:6-3_3_35_5-3_1_1_6-4_1:1141	188.000	242.000	19	35
89	Image5D_bf3419_SPOT12.tif:6-4_3_35_5-3_1_1_6-3_1:1141	204.000	265.333	19	35
90	Image5D_bf3419_SPOT12.tif:5-4_3_36_4-6_1_1_5-3_1:1175	228.667	260.667	20	36
91	Image5D_bf3419_SPOT12.tif:6-2_3_36_5-2_1_1_6-1_1:1175	122.667	234.667	20	36
92	Image5D_bf3419_SPOT12.tif:6-3_3_36_5-3_1_1_6-4_1:1175	180.667	250.000	20	36
93	Image5D_bf3419_SPOT12.tif:6-4_3_36_5-3_1_1_6-3_1:1175	190.000	269.333	20	36
94	Image5D_bf3419_SPOT12.tif:5-4_3_37_4-6_1_1_5-3_1:1208	237.333	256.667	20	37
95	Image5D_bf3419_SPOT12.tif:6-2_3_37_5-2_1_1_6-1_1:1208	130.667	234.667	20	37
96	Image5D_bf3419_SPOT12.tif:6-3_3_37_5-3_1_1_6-4_1:1208	190.667	250.667	20	37
97	Image5D_bf3419_SPOT12.tif:6-4_3_37_5-3_1_1_6-3_1:1208	203.333	272.000	20	37
98	Image5D_bf3419_SPOT12.tif:5-4_3_38_4-6_1_1_5-3_1:1241	238.000	259.333	20	38
99	Image5D_bf3419_SPOT12.tif:6-2_3_38_5-2_1_1_6-1_1:1241	134.000	242.667	20	38
100	Image5D_bf3419_SPOT12.tif:6-3_3_38_5-3_1_1_6-4_1:1241	195.333	253.333	20	38
101	Image5D_bf3419_SPOT12.tif:6-4_3_38_5-3_1_1_6-3_1:1241	202.000	270.000	20	38
102	Image5D_bf3419_SPOT12.tif:5-4_3_39_4-6_1_1_5-3_1_0:1273	240.667	243.333	19	39
103	Image5D_bf3419_SPOT12.tif:6-2_3_39_5-2_1_1_6-1_1:1273	133.333	232.667	19	39
104	Image5D_bf3419_SPOT12.tif:6-3_3_39_5-3_1_1_6-4_1:1273	194.667	246.667	19	39
105	Image5D_bf3419_SPOT12.tif:6-4_3_39_5-3_1_1_6-3_1:1273	208.000	264.667	19	39
106	Image5D_bf3419_SPOT12.tif:6-2_3_40_5-2_1_1_6-1_1:1306	134.667	228.667	19	40
107	Image5D_bf3419_SPOT12.tif:6-3_3_40_5-3_1_1_6-4_1:1306	191.333	247.333	19	40
108	Image5D_bf3419_SPOT12.tif:6-4_3_40_5-3_1_1_6-3_1:1306	203.333	258.667	19	40
109	Image5D_bf3419_SPOT12.tif:6-2_3_41_5-2_1_1_6-1_1:1339	136.667	222.667	19	41
110	Image5D_bf3419_SPOT12.tif:6-3_3_41_5-3_1_1_6-4_1:1339	201.333	254.000	19	41
111	Image5D_bf3419_SPOT12.tif:6-4_3_41_5-3_1_1_6-3_1:1339	202.000	277.333	19	41
112	Image5D_bf3419_SPOT12.tif:6-2_3_42_5-2_1_1_6-1_1:1372	133.333	222.667	19	42
113	Image5D_bf3419_SPOT12.tif:6-3_3_42_5-3_1_1_6-4_1:1372	198.000	264.667	19	42
114	Image5D_bf3419_SPOT12.tif:6-4_3_42_5-3_1_1_6-3_1:1372	213.333	284.000	19	42
115	Image5D_bf3419_SPOT12.tif:6-2_3_43_5-2_1_1_6-1_1:1405	134.667	232.000	19	43
116	Image5D_bf3419_SPOT12.tif:6-3_3_43_5-3_1_1_6-4_1:1405	204.000	264.667	19	43
117	Image5D_bf3419_SPOT12.tif:6-4_3_43_5-3_1_1_6-3_1:1405	206.000	286.000	19	43
118	Image5D_bf3419_SPOT12.tif:6-2_3_44_5-2_1_1_6-1_1:1438	126.000	231.333	19	44
119	Image5D_bf3419_SPOT12.tif:6-3_3_44_5-3_1_1_6-4_1:1438	196.000	266.000	19	44
120	Image5D_bf3419_SPOT12.tif:6-4_3_44_5-3_1_1_6-3_1:1438	204.000	291.333	19	44
121	Image5D_bf3419_SPOT12.tif:6-2_3_45_5-2_1_1_6-1_1:1471	129.333	230.000	19	45
122	Image5D_bf3419_SPOT12.tif:6-3_3_45_5-3_1_1_6-4_1:1471	192.667	256.667	19	45
123	Image5D_bf3419_SPOT12.tif:6-4_3_45_5-3_1_1_6-3_1:1471	202.667	280.667	19	45
124	Image5D_bf3419_SPOT12.tif:6-2_3_46_5-2_1_1_6-1_1:1504	130.000	227.333	19	46
125	Image5D_bf3419_SPOT12.tif:6-3_3_46_5-3_1_1_6-4_1_0:1504	198.000	262.000	19	46
126	Image5D_bf3419_SPOT12.tif:6-4_3_46_5-3_1_1_6-3_1:1504	206.667	294.000	19	46
127	Image5D_bf3419_SPOT12.tif:6-2_3_47_5-2_1_1_6-1_1:1535	151.333	238.667	17	47
128	Image5D_bf3419_SPOT12.tif:6-4_3_47_5-3_1_1_6-3_1:1535	224.000	292.000	17	47
129	Image5D_bf3419_SPOT12.tif:6-2_3_48_5-2_1_1_6-1_1:1568	150.667	237.333	17	48
130	Image5D_bf3419_SPOT12.tif:6-4_3_48_5-3_1_1_6-3_1:1568	222.000	295.333	17	48
