 	Label	X	Y	Slice	Frame
1	Image5D_bf2981_SPOT5.tif:1-1_1_1_NA_1_1_NA_1:18	203	315	18	1
2	Image5D_bf2981_SPOT5.tif:1-1_1_2_NA_1_1_NA_1:48	180	329	18	2
3	Image5D_bf2981_SPOT5.tif:1-1_1_3_NA_1_1_NA_1:77	192	322	17	3
4	Image5D_bf2981_SPOT5.tif:1-1_1_4_NA_1_1_NA_1:108	181	338	18	4
5	Image5D_bf2981_SPOT5.tif:1-1_1_5_NA_1_1_NA_1:138	200	341	18	5
6	Image5D_bf2981_SPOT5.tif:1-1_1_6_NA_1_1_NA_1:168	205	342	18	6
7	Image5D_bf2981_SPOT5.tif:1-1_1_7_NA_1_1_NA_1:198	221	352	18	7
8	Image5D_bf2981_SPOT5.tif:1-1_1_8_NA_1_1_NA_1:228	220	317	18	8
9	Image5D_bf2981_SPOT5.tif:1-1_1_9_NA_1_1_NA_1:258	215	322	18	9
10	Image5D_bf2981_SPOT5.tif:1-1_1_10_NA_1_1_NA_1:288	225	323	18	10
11	Image5D_bf2981_SPOT5.tif:1-1_1_11_NA_1_1_NA_1:318	233	317	18	11
12	Image5D_bf2981_SPOT5.tif:1-1_1_12_NA_1_1_NA_1:348	217	320	18	12
13	Image5D_bf2981_SPOT5.tif:1-1_1_13_NA_1_1_NA_1:378	238	330	18	13
14	Image5D_bf2981_SPOT5.tif:1-1_1_14_NA_1_1_NA_1:408	251	337	18	14
15	Image5D_bf2981_SPOT5.tif:1-1_1_15_NA_1_1_NA_1:439	247	309	19	15
16	Image5D_bf2981_SPOT5.tif:1-1_1_16_NA_1_1_NA_1:469	244	333	19	16
17	Image5D_bf2981_SPOT5.tif:1-1_1_17_NA_1_1_NA_1:499	265	333	19	17
18	Image5D_bf2981_SPOT5.tif:1-1_1_18_NA_1_1_NA_1:527	249	329	17	18
19	Image5D_bf2981_SPOT5.tif:1-1_1_19_NA_1_1_NA_1:557	252	322	17	19
20	Image5D_bf2981_SPOT5.tif:1-1_1_20_NA_1_1_NA_1:587	240	300	17	20
21	Image5D_bf2981_SPOT5.tif:1-1_1_21_NA_1_1_NA_1:617	247	298	17	21
22	Image5D_bf2981_SPOT5.tif:1-1_1_22_NA_1_1_NA_1:647	246	282	17	22
23	Image5D_bf2981_SPOT5.tif:1-1_1_23_NA_1_1_NA_1:677	244	279	17	23
24	Image5D_bf2981_SPOT5.tif:1-1_1_24_NA_1_1_NA_1:706	251	271	16	24
25	Image5D_bf2981_SPOT5.tif:2-1_1_25_1-1_1_1_2-2_1:736	237	286	16	25
26	Image5D_bf2981_SPOT5.tif:2-2_1_25_1-1_1_1_2-1_1:736	245	279	16	25
27	Image5D_bf2981_SPOT5.tif:2-1_1_26_1-1_1_1_2-2_1:766	251	284	16	26
28	Image5D_bf2981_SPOT5.tif:2-2_1_26_1-1_1_1_2-1_1:766	260	275	16	26
29	Image5D_bf2981_SPOT5.tif:2-1_1_27_1-1_1_1_2-2_1:797	251	297	17	27
30	Image5D_bf2981_SPOT5.tif:2-2_1_27_1-1_1_1_2-1_1:797	259	287	17	27
31	Image5D_bf2981_SPOT5.tif:2-1_1_28_1-1_1_1_2-2_1:825	246	295	15	28
32	Image5D_bf2981_SPOT5.tif:2-2_1_28_1-1_1_1_2-1_1:825	253	282	15	28
33	Image5D_bf2981_SPOT5.tif:2-1_1_29_1-1_1_1_2-2_1:858	242	295	18	29
34	Image5D_bf2981_SPOT5.tif:2-2_1_29_1-1_1_1_2-1_1:858	251	286	18	29
35	Image5D_bf2981_SPOT5.tif:2-1_1_30_1-1_1_1_2-2_1:886	241	285	16	30
36	Image5D_bf2981_SPOT5.tif:2-2_1_30_1-1_1_1_2-1_1:886	249	275	16	30
37	Image5D_bf2981_SPOT5.tif:2-1_1_31_1-1_1_1_2-2_1:916	240	293	16	31
38	Image5D_bf2981_SPOT5.tif:2-2_1_31_1-1_1_1_2-1_1:916	246	286	16	31
39	Image5D_bf2981_SPOT5.tif:2-1_1_32_1-1_1_1_2-2_1:946	246	291	16	32
40	Image5D_bf2981_SPOT5.tif:2-2_1_32_1-1_1_1_2-1_1:946	251	284	16	32
41	Image5D_bf2981_SPOT5.tif:2-1_1_33_1-1_1_1_2-2_1:976	248	296	16	33
42	Image5D_bf2981_SPOT5.tif:2-2_1_33_1-1_1_1_2-1_1:976	253	287	16	33
43	Image5D_bf2981_SPOT5.tif:2-1_1_34_1-1_1_1_2-2_1:1005	244	291	15	34
44	Image5D_bf2981_SPOT5.tif:2-2_1_34_1-1_1_1_2-1_1:1005	251	280	15	34
45	Image5D_bf2981_SPOT5.tif:2-1_1_35_1-1_1_1_2-2_1:1038	242	282	18	35
46	Image5D_bf2981_SPOT5.tif:2-2_1_35_1-1_1_1_2-1_1:1038	248	274	18	35
47	Image5D_bf2981_SPOT5.tif:2-1_1_36_1-1_1_1_2-2_1:1068	247	291	18	36
48	Image5D_bf2981_SPOT5.tif:2-2_1_36_1-1_1_1_2-1_1:1068	251	283	18	36
49	Image5D_bf2981_SPOT5.tif:2-1_1_37_1-1_1_1_2-2_1:1097	245	295	17	37
50	Image5D_bf2981_SPOT5.tif:2-2_1_37_1-1_1_1_2-1_1:1097	248	285	17	37
51	Image5D_bf2981_SPOT5.tif:2-1_1_38_1-1_1_1_2-2_1:1124	245	295	14	38
52	Image5D_bf2981_SPOT5.tif:2-2_1_38_1-1_1_1_2-1_1:1124	252	288	14	38
53	Image5D_bf2981_SPOT5.tif:2-1_1_39_1-1_1_1_2-2_1:1157	236	300	17	39
54	Image5D_bf2981_SPOT5.tif:2-2_1_39_1-1_1_1_2-1_1:1157	242	292	17	39
55	Image5D_bf2981_SPOT5.tif:2-1_1_40_1-1_1_1_2-2_1:1187	243	300	17	40
56	Image5D_bf2981_SPOT5.tif:2-2_1_40_1-1_1_1_2-1_1:1187	248	293	17	40
57	Image5D_bf2981_SPOT5.tif:2-1_1_41_1-1_1_1_2-2_1:1216	245	298	16	41
58	Image5D_bf2981_SPOT5.tif:2-2_1_41_1-1_1_1_2-1_1:1216	251	287	16	41
59	Image5D_bf2981_SPOT5.tif:2-1_1_42_1-1_1_1_2-2_1:1246	239	287	16	42
60	Image5D_bf2981_SPOT5.tif:2-2_1_42_1-1_1_1_2-1_1:1246	246	277	16	42
61	Image5D_bf2981_SPOT5.tif:2-1_1_43_1-1_1_1_2-2_1:1277	240	292	17	43
62	Image5D_bf2981_SPOT5.tif:2-2_1_43_1-1_1_1_2-1_1:1277	248	287	17	43
63	Image5D_bf2981_SPOT5.tif:2-1_1_44_1-1_1_1_2-2_1:1307	237	299	17	44
64	Image5D_bf2981_SPOT5.tif:2-2_1_44_1-1_1_1_2-1_1:1307	246	291	17	44
65	Image5D_bf2981_SPOT5.tif:2-1_1_45_1-1_1_1_2-2_1:1334	236	290	14	45
66	Image5D_bf2981_SPOT5.tif:2-2_1_45_1-1_1_1_2-1_1:1334	243	280	14	45
67	Image5D_bf2981_SPOT5.tif:2-1_1_46_1-1_1_1_2-2_1:1365	235	286	15	46
68	Image5D_bf2981_SPOT5.tif:2-2_1_46_1-1_1_1_2-1_1:1365	239	278	15	46
69	Image5D_bf2981_SPOT5.tif:2-1_1_47_1-1_1_1_2-2_1:1396	239	287	16	47
70	Image5D_bf2981_SPOT5.tif:2-2_1_47_1-1_1_1_2-1_1:1396	244	281	16	47
71	Image5D_bf2981_SPOT5.tif:2-1_1_48_1-1_1_1_2-2_1:1426	237	292	16	48
72	Image5D_bf2981_SPOT5.tif:2-2_1_48_1-1_1_1_2-1_1:1426	244	283	16	48
73	Image5D_bf2981_SPOT5.tif:2-1_1_49_1-1_1_1_2-2_1:1456	240	290	16	49
74	Image5D_bf2981_SPOT5.tif:2-2_1_49_1-1_1_1_2-1_1:1456	250	278	16	49
75	Image5D_bf2981_SPOT5.tif:2-1_1_50_1-1_1_1_2-2_1:1487	242	293	17	50
76	Image5D_bf2981_SPOT5.tif:2-2_1_50_1-1_1_1_2-1_1:1487	248	283	17	50
77	Image5D_bf2981_SPOT5.tif:2-1_1_51_1-1_1_1_2-2_1:1517	240	286	17	51
78	Image5D_bf2981_SPOT5.tif:2-2_1_51_1-1_1_1_2-1_1:1517	251	273	17	51
79	Image5D_bf2981_SPOT5.tif:2-1_1_52_1-1_1_1_2-2_1:1545	241	292	15	52
80	Image5D_bf2981_SPOT5.tif:2-2_1_52_1-1_1_1_2-1_1:1545	249	281	15	52
81	Image5D_bf2981_SPOT5.tif:2-1_1_53_1-1_1_1_2-2_1:1577	238	281	17	53
82	Image5D_bf2981_SPOT5.tif:2-2_1_53_1-1_1_1_2-1_1:1577	243	270	17	53
83	Image5D_bf2981_SPOT5.tif:2-1_1_54_1-1_1_1_2-2_1:1607	244	279	17	54
84	Image5D_bf2981_SPOT5.tif:2-2_1_54_1-1_1_1_2-1_1:1607	251	271	17	54
85	Image5D_bf2981_SPOT5.tif:2-1_1_55_1-1_1_1_2-2_1:1631	240	287	11	55
86	Image5D_bf2981_SPOT5.tif:2-2_1_55_1-1_1_1_2-1_1:1631	249	280	11	55
87	Image5D_bf2981_SPOT5.tif:2-1_1_56_1-1_1_1_2-2_1:1658	244	288	8	56
88	Image5D_bf2981_SPOT5.tif:2-2_1_56_1-1_1_1_2-1_1:1658	248	280	8	56
89	Image5D_bf2981_SPOT5.tif:2-1_1_57_1-1_1_1_2-2_1:1692	241	288	12	57
90	Image5D_bf2981_SPOT5.tif:2-2_1_57_1-1_1_1_2-1_1:1692	254	276	12	57
91	Image5D_bf2981_SPOT5.tif:2-1_1_58_1-1_1_1_2-2_1:1721	246	287	11	58
92	Image5D_bf2981_SPOT5.tif:2-2_1_58_1-1_1_1_2-1_1:1721	256	275	11	58
93	Image5D_bf2981_SPOT5.tif:2-1_1_59_1-1_1_1_2-2_1:1751	243	286	11	59
94	Image5D_bf2981_SPOT5.tif:2-2_1_59_1-1_1_1_2-1_1:1751	252	274	11	59
95	Image5D_bf2981_SPOT5.tif:2-1_1_60_1-1_1_1_2-2_1:1781	235	288	11	60
96	Image5D_bf2981_SPOT5.tif:2-2_1_60_1-1_1_1_2-1_1:1781	246	278	11	60
97	Image5D_bf2981_SPOT5.tif:2-1_1_61_1-1_1_1_2-2_1:1811	229	285	11	61
98	Image5D_bf2981_SPOT5.tif:2-2_1_61_1-1_1_1_2-1_1:1811	238	275	11	61
99	Image5D_bf2981_SPOT5.tif:2-1_1_62_1-1_1_1_2-2_1:1841	245	295	11	62
100	Image5D_bf2981_SPOT5.tif:2-2_1_62_1-1_1_1_2-1_1:1841	255	286	11	62
101	Image5D_bf2981_SPOT5.tif:2-1_1_63_1-1_1_1_2-2_1:1871	269	290	11	63
102	Image5D_bf2981_SPOT5.tif:2-2_1_63_1-1_1_1_2-1_1:1871	279	283	11	63
103	Image5D_bf2981_SPOT5.tif:2-1_1_64_1-1_1_1_2-2_1:1902	274	301	12	64
104	Image5D_bf2981_SPOT5.tif:2-2_1_64_1-1_1_1_2-1_1:1902	279	291	12	64
105	Image5D_bf2981_SPOT5.tif:2-1_1_65_1-1_1_1_2-2_1:1932	273	312	12	65
106	Image5D_bf2981_SPOT5.tif:2-2_1_65_1-1_1_1_2-1_1:1932	284	303	12	65
107	Image5D_bf2981_SPOT5.tif:2-1_1_66_1-1_1_1_2-2_1:1961	235	285	11	66
108	Image5D_bf2981_SPOT5.tif:2-2_1_66_1-1_1_1_2-1_1:1961	244	277	11	66
109	Image5D_bf2981_SPOT5.tif:2-1_1_67_1-1_1_1_2-2_1:1991	243	294	11	67
110	Image5D_bf2981_SPOT5.tif:2-2_1_67_1-1_1_1_2-1_1:1991	252	283	11	67
111	Image5D_bf2981_SPOT5.tif:2-1_1_68_1-1_1_1_2-2_1:2021	243	285	11	68
112	Image5D_bf2981_SPOT5.tif:2-2_1_68_1-1_1_1_2-1_1:2021	252	278	11	68
113	Image5D_bf2981_SPOT5.tif:2-1_1_69_1-1_1_1_2-2_1:2050	240	286	10	69
114	Image5D_bf2981_SPOT5.tif:2-2_1_69_1-1_1_1_2-1_1:2050	250	277	10	69
115	Image5D_bf2981_SPOT5.tif:2-1_1_70_1-1_1_1_2-2_1:2082	236	291	12	70
