 	Label	X	Y	Slice	Frame
1	Image5D_bf2983_SPOT5.tif:1-1_1_2_NA_1_1_NA_1:38	251	321	14	2
2	Image5D_bf2983_SPOT5.tif:1-1_1_3_NA_1_1_NA_1:62	273	325	14	3
3	Image5D_bf2983_SPOT5.tif:1-1_1_4_NA_1_1_NA_1:86	279	335	14	4
4	Image5D_bf2983_SPOT5.tif:1-1_1_5_NA_1_1_NA_1:111	276	339	15	5
5	Image5D_bf2983_SPOT5.tif:1-1_1_6_NA_1_1_NA_1:135	275	344	15	6
6	Image5D_bf2983_SPOT5.tif:1-1_1_7_NA_1_1_NA_1:158	269	347	14	7
7	Image5D_bf2983_SPOT5.tif:1-1_1_8_NA_1_1_NA_1:182	264	350	14	8
8	Image5D_bf2983_SPOT5.tif:1-1_1_9_NA_1_1_NA_1:206	269	357	14	9
9	Image5D_bf2983_SPOT5.tif:1-1_1_10_NA_1_1_NA_1:230	280	364	14	10
10	Image5D_bf2983_SPOT5.tif:1-1_1_11_NA_1_1_NA_1:254	274	368	14	11
11	Image5D_bf2983_SPOT5.tif:1-1_1_12_NA_1_1_NA_1:279	274	369	15	12
12	Image5D_bf2983_SPOT5.tif:1-1_1_13_NA_1_1_NA_1:303	271	368	15	13
13	Image5D_bf2983_SPOT5.tif:1-1_1_14_NA_1_1_NA_1:325	266	377	13	14
14	Image5D_bf2983_SPOT5.tif:1-1_1_15_NA_1_1_NA_1:349	265	370	13	15
15	Image5D_bf2983_SPOT5.tif:1-1_1_16_NA_1_1_NA_1:375	263	371	15	16
16	Image5D_bf2983_SPOT5.tif:1-1_1_17_NA_1_1_NA_1:399	263	367	15	17
17	Image5D_bf2983_SPOT5.tif:1-1_1_18_NA_1_1_NA_1:421	258	373	13	18
18	Image5D_bf2983_SPOT5.tif:2-1_2_19_1-1_1_1_2-2_1:446	242	364	14	19
19	Image5D_bf2983_SPOT5.tif:2-2_2_19_1-1_1_1_2-1_1:446	267	368	14	19
20	Image5D_bf2983_SPOT5.tif:2-1_2_20_1-1_1_1_2-2_1:470	242	356	14	20
21	Image5D_bf2983_SPOT5.tif:3-1_2_20_2-2_1_1_3-2_1:470	264	360	14	20
22	Image5D_bf2983_SPOT5.tif:3-2_2_20_2-2_1_1_3-1_1:470	284	360	14	20
23	Image5D_bf2983_SPOT5.tif:3-1_2_21_2-2_1_1_3-2_1:493	269	361	13	21
24	Image5D_bf2983_SPOT5.tif:3-2_2_21_2-2_1_1_3-1_1:493	287	362	13	21
25	Image5D_bf2983_SPOT5.tif:3-3_2_21_2-1_1_1_3-4_1:493	245	350	13	21
26	Image5D_bf2983_SPOT5.tif:3-4_2_21_2-1_1_1_3-3_1:493	238	364	13	21
27	Image5D_bf2983_SPOT5.tif:3-2_2_22_2-2_1_1_3-1_1:517	287	358	13	22
28	Image5D_bf2983_SPOT5.tif:3-4_2_22_2-1_1_1_3-3_1:517	231	359	13	22
29	Image5D_bf2983_SPOT5.tif:4-1_2_22_3-1_1_0-5_4-2_0-5:517	270	354	13	22
30	Image5D_bf2983_SPOT5.tif:4-2_3_22_3-1_1_0-5_4-1_0-5:517	267	384	13	22
31	Image5D_bf2983_SPOT5.tif:4-3_3_22_3-3_1_0-5_4-4_0-5:517	245	347	13	22
32	Image5D_bf2983_SPOT5.tif:4-4_3_22_3-3_1_0-5_4-3_0-5:517	221	338	13	22
33	Image5D_bf2983_SPOT5.tif:4-1_2_23_3-1_1_0-5_4-2_0-5:541	275	362	13	23
34	Image5D_bf2983_SPOT5.tif:4-2_3_23_3-1_1_0-5_4-1_0-5:541	272	384	13	23
35	Image5D_bf2983_SPOT5.tif:4-3_3_23_3-3_1_0-5_4-4_0-5:541	347	346	13	23
36	Image5D_bf2983_SPOT5.tif:4-4_3_23_3-3_1_0-5_4-3_0-5:541	221	341	13	23
37	Image5D_bf2983_SPOT5.tif:4-5_3_23_3-2_1_0-5_4-6_0-5:541	319	356	13	23
38	Image5D_bf2983_SPOT5.tif:4-6_2_23_3-2_1_0-5_4-5_0-5:541	328	372	13	23
39	Image5D_bf2983_SPOT5.tif:4-7_3_23_3-2_1_0-5_4-8_0-5:541	438	339	13	23
40	Image5D_bf2983_SPOT5.tif:4-8_3_23_3-2_1_0-5_4-7_0-5:542	294	402	14	23
41	Image5D_bf2983_SPOT5.tif:4-9_3_23_3-4_1_0-5_4-10_0-5:542	200	358	14	23
42	Image5D_bf2983_SPOT5.tif:4-10_3_23_3-4_1_0-5_4-9_0-5:542	243	361	14	23
43	Image5D_bf2983_SPOT5.tif:4-1_2_24_3-1_1_0-5_4-2_0-5:566	268	369	14	24
44	Image5D_bf2983_SPOT5.tif:4-2_3_24_3-1_1_0-5_4-1_0-5:566	298	394	14	24
