 	Label	X	Y	Slice	Frame
1	Image5D_bf2983_SPOT7.tif:1-1_1_1_NA_1_1_NA_1:14	90.000	318.000	14	1
2	Image5D_bf2983_SPOT7.tif:1-1_1_2_NA_1_1_NA_1:37	94.000	314.000	14	2
3	Image5D_bf2983_SPOT7.tif:1-1_1_3_NA_1_1_NA_1:60	105.333	312.000	14	3
4	Image5D_bf2983_SPOT7.tif:1-1_1_4_NA_1_1_NA_1:86	101.333	325.333	17	4
5	Image5D_bf2983_SPOT7.tif:1-1_1_5_NA_1_1_NA_1:109	106.000	323.333	17	5
6	Image5D_bf2983_SPOT7.tif:2-1_1_6_1-1_1_1_2-2_1:130	112.000	314.000	15	6
7	Image5D_bf2983_SPOT7.tif:2-2_1_6_1-1_1_1_2-1_1:130	119.333	319.333	15	6
8	Image5D_bf2983_SPOT7.tif:2-1_1_7_1-1_1_1_2-2_1:155	110.667	318.000	17	7
9	Image5D_bf2983_SPOT7.tif:2-2_1_7_1-1_1_1_2-1_1:155	120.667	330.667	17	7
10	Image5D_bf2983_SPOT7.tif:2-1_1_8_1-1_1_1_2-2_1:178	119.333	316.000	17	8
11	Image5D_bf2983_SPOT7.tif:2-2_1_8_1-1_1_1_2-1_1:178	130.667	330.000	17	8
12	Image5D_bf2983_SPOT7.tif:2-1_1_9_1-1_1_1_2-2_1:201	120.667	317.333	17	9
13	Image5D_bf2983_SPOT7.tif:2-2_1_9_1-1_1_1_2-1_1:201	133.333	328.667	17	9
14	Image5D_bf2983_SPOT7.tif:2-1_1_10_1-1_1_1_2-2_1:221	118.667	320.667	14	10
15	Image5D_bf2983_SPOT7.tif:2-2_1_10_1-1_1_1_2-1_1:221	127.333	330.000	14	10
16	Image5D_bf2983_SPOT7.tif:2-1_1_11_1-1_1_1_2-2_1:244	120.000	318.667	14	11
17	Image5D_bf2983_SPOT7.tif:2-2_1_11_1-1_1_1_2-1_1:244	134.667	330.000	14	11
18	Image5D_bf2983_SPOT7.tif:2-1_1_12_1-1_1_1_2-2_1:267	120.667	314.667	14	12
19	Image5D_bf2983_SPOT7.tif:2-2_1_12_1-1_1_1_2-1_1:267	126.000	324.667	14	12
20	Image5D_bf2983_SPOT7.tif:2-1_1_13_1-1_1_1_2-2_1:290	128.667	316.000	14	13
21	Image5D_bf2983_SPOT7.tif:2-2_1_13_1-1_1_1_2-1_1:290	136.000	328.667	14	13
22	Image5D_bf2983_SPOT7.tif:2-1_1_14_1-1_1_1_2-2_1:313	127.333	312.667	14	14
23	Image5D_bf2983_SPOT7.tif:2-2_1_14_1-1_1_1_2-1_1:313	134.000	328.000	14	14
24	Image5D_bf2983_SPOT7.tif:2-1_1_15_1-1_1_1_2-2_1:335	124.667	312.000	13	15
25	Image5D_bf2983_SPOT7.tif:2-2_1_15_1-1_1_1_2-1_1:335	138.000	324.000	13	15
26	Image5D_bf2983_SPOT7.tif:2-1_1_16_1-1_1_1_2-2_1:358	122.667	321.333	13	16
27	Image5D_bf2983_SPOT7.tif:2-2_1_16_1-1_1_1_2-1_1:358	136.000	339.333	13	16
28	Image5D_bf2983_SPOT7.tif:2-1_1_17_1-1_1_1_2-2_1:380	128.000	318.000	12	17
