 	Label	X	Y	Slice	Frame
1	Image5D_bf2983_SPOT7.tif:1-1_1_1_NA_1_1_NA_1:14	356.667	371.333	14	1
2	Image5D_bf2983_SPOT7.tif:1-1_1_2_NA_1_1_NA_1:37	367.333	365.333	14	2
3	Image5D_bf2983_SPOT7.tif:1-1_1_3_NA_1_1_NA_1:61	371.333	367.333	15	3
4	Image5D_bf2983_SPOT7.tif:1-1_1_4_NA_1_1_NA_1:84	376.000	373.333	15	4
5	Image5D_bf2983_SPOT7.tif:1-1_1_5_NA_1_1_NA_1:109	377.333	374.667	17	5
6	Image5D_bf2983_SPOT7.tif:1-1_1_6_NA_1_1_NA_1:131	385.333	378.667	16	6
7	Image5D_bf2983_SPOT7.tif:1-1_1_7_NA_1_1_NA_1:154	386.000	379.333	16	7
8	Image5D_bf2983_SPOT7.tif:1-1_1_8_NA_1_1_NA_1:177	393.333	376.000	16	8
9	Image5D_bf2983_SPOT7.tif:1-1_1_9_NA_1_1_NA_1:200	393.333	376.000	16	8
10	Image5D_bf2983_SPOT7.tif:1-1_1_10_NA_1_1_NA_1:222	390.000	382.667	15	10
11	Image5D_bf2983_SPOT7.tif:1-1_1_11_NA_1_1_NA_1:245	395.333	380.000	15	11
12	Image5D_bf2983_SPOT7.tif:1-1_1_12_NA_1_1_NA_1:268	392.667	380.667	15	12
13	Image5D_bf2983_SPOT7.tif:1-1_1_13_NA_1_1_NA_1:291	400.667	388.000	15	13
14	Image5D_bf2983_SPOT7.tif:1-1_1_14_NA_1_1_NA_1:314	395.333	378.667	15	14
15	Image5D_bf2983_SPOT7.tif:1-1_1_15_NA_1_1_NA_1:337	397.333	378.667	15	15
16	Image5D_bf2983_SPOT7.tif:1-1_1_16_NA_1_1_NA_1:357	395.333	385.333	12	16
17	Image5D_bf2983_SPOT7.tif:1-1_1_17_NA_1_1_NA_1:380	398.000	381.333	12	17
18	Image5D_bf2983_SPOT7.tif:1-1_1_18_NA_1_1_NA_1:403	386.667	380.000	12	18
19	Image5D_bf2983_SPOT7.tif:1-1_1_19_NA_1_1_NA_1:428	395.333	373.333	14	19
20	Image5D_bf2983_SPOT7.tif:1-1_1_20_NA_1_1_NA_1:450	389.333	382.667	13	20
21	Image5D_bf2983_SPOT7.tif:1-1_1_21_NA_1_1_NA_1:475	402.667	383.333	15	21
22	Image5D_bf2983_SPOT7.tif:1-1_1_22_NA_1_1_NA_1:498	401.333	378.000	15	22
23	Image5D_bf2983_SPOT7.tif:2-1_1_23_1-1_1_1_2-2_1:519	383.333	380.000	13	23
24	Image5D_bf2983_SPOT7.tif:2-2_2_23_1-1_1_1_2-1_1:519	397.333	378.000	13	23
