 	Label	X	Y	Slice	Frame
1	Image5D_bf2985_SPOT4.tif:1-1_1_1_NA_1_1_NA_1:15	110.000	144.667	15	1
2	Image5D_bf2985_SPOT4.tif:1-1_1_2_NA_1_1_NA_1:39	111.333	141.333	12	2
3	Image5D_bf2985_SPOT4.tif:1-1_1_3_NA_1_1_NA_1:67	116.000	143.333	13	3
4	Image5D_bf2985_SPOT4.tif:1-1_1_4_NA_1_1_NA_1:97	105.333	141.333	16	4
5	Image5D_bf2985_SPOT4.tif:1-1_1_5_NA_1_1_NA_1:122	105.333	132.667	14	5
6	Image5D_bf2985_SPOT4.tif:2-1_1_6_1-1_1_1_2-2_1:148	115.333	132.667	13	6
7	Image5D_bf2985_SPOT4.tif:2-2_2_6_1-1_1_1_2-1_1:148	104.000	128.667	13	6
8	Image5D_bf2985_SPOT4.tif:2-1_1_7_1-1_1_1_2-2_1:177	117.333	132.000	15	7
9	Image5D_bf2985_SPOT4.tif:2-2_2_7_1-1_1_1_2-1_1:177	106.667	128.000	15	7
10	Image5D_bf2985_SPOT4.tif:2-1_1_8_1-1_1_1_2-2_1:202	109.333	130.667	13	8
11	Image5D_bf2985_SPOT4.tif:3-1_2_8_2-2_1_1_3-2_1:202	114.000	118.000	13	8
12	Image5D_bf2985_SPOT4.tif:3-2_2_8_2-2_1_1_3-1_1:202	164.667	136.667	13	8
13	Image5D_bf2985_SPOT4.tif:2-1_1_9_1-1_1_1_2-2_1:231	100.667	142.000	15	9
14	Image5D_bf2985_SPOT4.tif:4-1_2_9_3-1_1_1_4-2_0-5:231	97.333	132.667	15	9
15	Image5D_bf2985_SPOT4.tif:4-2_2_9_3-1_1_1_4-1_0-5:234	93.333	108.000	18	9
16	Image5D_bf2985_SPOT4.tif:4-3_2_9_3-2_1_1_4-4_0-5:231	116.667	134.667	15	9
17	Image5D_bf2985_SPOT4.tif:4-4_3_9_3-2_1_1_4-3_0-5:231	112.667	100.667	15	9
18	Image5D_bf2985_SPOT4.tif:2-1_1_10_1-1_1_1_2-2_1:260	111.333	132.667	17	10
19	Image5D_bf2985_SPOT4.tif:4-4_3_10_3-2_1_1_4-3_0-5:262	86.000	112.000	19	10
20	Image5D_bf2985_SPOT4.tif:5-1_3_10_4-1_1_1_5-2_0-5:262	110.000	114.000	19	10
21	Image5D_bf2985_SPOT4.tif:5-2_2_10_4-1_1_1_5-2_0-5:262	113.000	139.000	19	10
22	Image5D_bf2985_SPOT4.tif:5-3_3_10_4-2_1_0-5_5-4_0-5:262	108.000	63.000	19	10
23	Image5D_bf2985_SPOT4.tif:5-4_3_10_4-2_1_0-5_5-3_0-5:262	129.000	74.000	19	10
24	Image5D_bf2985_SPOT4.tif:5-5_2_10_4-2_1_0-5_5-3_0-5:262	128.000	89.000	19	10
25	Image5D_bf2985_SPOT4.tif:5-6_2_10_4-3_1_1_5-7_0-5:262	114.000	100.000	19	10
26	Image5D_bf2985_SPOT4.tif:5-7_2_10_4-3_1_1_5-6_0-5:262	142.000	143.000	19	10
27	Image5D_bf2985_SPOT4.tif:2-1_1_11_1-1_1_1_2-2_1:286	104.000	122.000	16	11
28	Image5D_bf2985_SPOT4.tif:4-4_3_11_3-2_1_1_4-3_0-5:286	84.000	93.000	16	11
29	Image5D_bf2985_SPOT4.tif:5-1_3_11_4-1_1_1_5-2_0-5_0:286	105.000	106.000	16	11
30	Image5D_bf2985_SPOT4.tif:5-2_2_11_4-1_1_1_5-2_0-5:286	115.000	131.000	16	11
31	Image5D_bf2985_SPOT4.tif:5-3_3_11_4-2_1_0-5_5-4_0-5:286	100.000	54.000	16	11
32	Image5D_bf2985_SPOT4.tif:5-4_3_11_4-2_1_0-5_5-3_0-5:286	151.000	96.000	16	11
33	Image5D_bf2985_SPOT4.tif:5-5_2_11_4-2_1_0-5_5-3_0-5:286	133.000	83.000	16	11
34	Image5D_bf2985_SPOT4.tif:5-7_2_11_4-3_1_1_5-6_0-5:286	150.000	144.000	16	11
